num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
56,56,4,2048,51200,256,1,1,1,,,,,,
56,56,4,2048,51200,256,1,1,1,0.0027,1.474,0.0001,2.939,0.0028,1.536
56,112,4,2048,51200,256,1,1,1,,,,,,
56,56,4,2048,51200,256,1,1,1,,,,,,
56,56,4,2048,51200,256,1,1,1,,,,,,
56,56,4,2048,51200,256,1,1,1,,,,,,
56,56,4,2048,51200,256,1,1,1,0.0026,1.529,0.0001,2.87,0.0028,1.588
56,112,4,2048,51200,256,1,1,1,,,,,,
56,56,4,2048,51200,256,1,1,1,,,,,,
56,56,4,2048,51200,256,1,1,1,,,,,,
56,56,4,2048,51200,256,1,1,1,0.0026,1.531,0.0002,2.648,0.0028,1.59
56,112,4,2048,51200,256,1,1,1,0.0023,3.681,0.0002,10.834,0.0025,4.071
56,168,4,2048,51200,256,1,1,1,0.0023,5.683,0.0001,24.888,0.0025,6.663
56,224,4,2048,51200,256,1,1,1,0.0024,7.648,0.0002,43.382,0.0027,9.069
56,280,4,2048,51200,256,1,1,1,0.0024,10.064,0.0002,56.116,0.0027,12.815
56,336,4,2048,51200,256,1,1,1,0.0025,12.148,0.0002,68.941,0.0028,16.144
56,392,4,2048,51200,256,1,1,1,0.0024,15.024,0.0002,80.797,0.0029,19.461
56,448,4,2048,51200,256,1,1,1,0.0024,17.761,0.0003,100.438,0.003,23.032
56,504,4,2048,51200,256,1,1,1,0.0026,19.512,0.0003,103.579,0.0032,25.989
56,560,4,2048,51200,256,1,1,1,0.0026,22.254,0.0004,103.945,0.0035,28.69
56,616,4,2048,51200,256,1,1,1,0.0027,24.215,0.0004,111.476,0.0036,32.457
56,672,4,2048,51200,256,1,1,1,0.003,24.755,0.0005,117.273,0.0039,34.145
56,728,4,2048,51200,256,1,1,1,0.0029,28.698,0.0006,116.46,0.004,38.291
56,784,4,2048,51200,256,1,1,1,0.003,31.168,0.0006,133.828,0.0039,44.823
56,840,4,2048,51200,256,1,1,1,0.0031,33.451,0.0007,128.365,0.0041,47.62
56,896,4,2048,51200,256,1,1,1,0.003,37.474,0.0008,124.806,0.004,54.401
56,952,4,2048,51200,256,1,1,1,0.0033,37.133,0.0008,145.292,0.0047,51.396
56,1008,4,2048,51200,256,1,1,1,0.0035,38.627,0.0009,142.357,0.0045,59.158
