num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
96,14400,4,2048,51200,256,1,1,1,0.1113,130.752,0.1905,142.695,0.3233,129.091
96,14496,4,2048,51200,256,1,1,1,0.111,132.805,0.1972,139.662,0.3161,133.769
96,14592,4,2048,51200,256,1,1,1,0.1085,137.687,0.1764,158.257,0.287,149.276
96,14688,4,2048,51200,256,1,1,1,0.121,125.01,0.1878,150.59,0.2901,149.621
96,14784,4,2048,51200,256,1,1,1,0.1138,134.607,0.2067,138.579,0.3305,133.007
96,14880,4,2048,51200,256,1,1,1,0.1227,126.438,0.1941,149.509,0.3287,135.456
96,14976,4,2048,51200,256,1,1,1,0.112,140.155,0.1894,155.209,0.3259,138.4
96,15072,4,2048,51200,256,1,1,1,0.1207,131.692,0.2001,148.82,0.3188,143.251
96,15168,4,2048,51200,256,1,1,1,0.1253,128.41,0.1964,153.541,0.3079,150.196
96,15264,4,2048,51200,256,1,1,1,0.1241,131.269,0.2188,139.594,0.3506,133.576
96,15360,4,2048,51200,256,1,1,1,0.1303,126.561,0.2904,106.503,0.3782,125.387
96,15456,4,2048,51200,256,1,1,1,0.1275,130.941,0.2217,141.253,0.3553,135.104
96,15552,4,2048,51200,256,1,1,1,0.108,156.393,0.2024,156.593,0.3497,138.95
96,15648,4,2048,51200,256,1,1,1,0.1312,130.321,0.2149,149.345,0.3191,154.17
96,15744,4,2048,51200,256,1,1,1,0.1333,129.757,0.2111,153.907,0.3538,140.743
96,15840,4,2048,51200,256,1,1,1,0.1094,159.969,0.2111,155.79,0.3413,147.636
96,15936,4,2048,51200,256,1,1,1,0.1225,144.618,0.2106,158.056,0.339,150.423
96,16032,4,2048,51200,256,1,1,1,0.1252,143.127,0.2174,154.993,0.3488,147.962
96,16128,4,2048,51200,256,1,1,1,0.129,140.511,0.2238,152.314,0.3551,147.078
96,16224,4,2048,51200,256,1,1,1,0.1282,143.09,0.2199,156.859,0.3547,148.983
96,16320,4,2048,51200,256,1,1,1,0.1282,144.737,0.2336,149.471,0.3674,145.495
96,16416,4,2048,51200,256,1,1,1,0.1318,142.392,0.2317,152.437,0.366,147.779
96,16512,4,2048,51200,256,1,1,1,0.1304,145.567,0.2259,158.222,0.3623,151.029
96,16608,4,2048,51200,256,1,1,1,0.1338,143.47,0.2296,157.48,0.3701,149.531
96,16704,4,2048,51200,256,1,1,1,,,,,,
