num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
8,8,4,2048,51200,256,1,1,1,,,,,,
8,8,4,2048,51200,256,1,1,1,0.0011,0.484,0.0001,0.061,0.0015,0.37
8,16,4,2048,51200,256,1,1,1,,,,,,
8,8,4,2048,51200,256,1,1,1,,,,,,
8,8,4,2048,51200,256,1,1,1,,,,,,
8,8,4,2048,51200,256,1,1,1,,,,,,
8,8,4,2048,51200,256,1,1,1,0.001,0.53,0.0001,0.061,0.0014,0.396
8,16,4,2048,51200,256,1,1,1,,,,,,
8,8,4,2048,51200,256,1,1,1,,,,,,
8,8,4,2048,51200,256,1,1,1,,,,,,
8,8,4,2048,51200,256,1,1,1,0.0011,0.504,0.0001,0.06,0.0014,0.379
8,16,4,2048,51200,256,1,1,1,0.001,1.071,0.0001,0.245,0.0014,0.808
8,24,4,2048,51200,256,1,1,1,0.001,1.614,0.0001,0.548,0.0014,1.234
8,32,4,2048,51200,256,1,1,1,0.001,2.161,0.0001,0.969,0.0014,1.67
8,40,4,2048,51200,256,1,1,1,0.001,2.722,0.0001,1.516,0.0014,2.142
8,48,4,2048,51200,256,1,1,1,0.001,3.274,0.0001,2.201,0.0014,2.63
8,56,4,2048,51200,256,1,1,1,0.001,3.853,0.0001,2.944,0.0014,3.135
8,64,4,2048,51200,256,1,1,1,0.001,4.435,0.0001,3.952,0.0014,3.642
8,72,4,2048,51200,256,1,1,1,0.001,5.047,0.0001,4.887,0.0014,4.186
8,80,4,2048,51200,256,1,1,1,0.001,5.617,0.0001,6.04,0.0014,4.738
8,88,4,2048,51200,256,1,1,1,0.001,6.227,0.0001,7.304,0.0014,5.275
8,96,4,2048,51200,256,1,1,1,0.001,6.846,0.0001,8.673,0.0014,5.867
8,104,4,2048,51200,256,1,1,1,0.001,7.46,0.0001,10.063,0.0014,6.462
8,112,4,2048,51200,256,1,1,1,0.001,8.078,0.0001,11.677,0.0014,7.075
8,120,4,2048,51200,256,1,1,1,0.001,8.737,0.0001,13.505,0.0014,7.748
8,128,4,2048,51200,256,1,1,1,0.001,9.435,0.0001,15.295,0.0014,8.382
8,136,4,2048,51200,256,1,1,1,0.001,10.013,0.0001,17.619,0.0014,9.04
8,144,4,2048,51200,256,1,1,1,0.001,10.66,0.0001,19.718,0.0014,9.725
8,152,4,2048,51200,256,1,1,1,0.001,11.295,0.0001,22.667,0.0014,10.433
8,160,4,2048,51200,256,1,1,1,0.001,11.944,0.0001,24.485,0.0014,11.162
8,168,4,2048,51200,256,1,1,1,0.001,12.752,0.0001,27.249,0.0014,11.945
8,176,4,2048,51200,256,1,1,1,0.001,13.415,0.0001,29.506,0.0014,12.766
8,184,4,2048,51200,256,1,1,1,0.001,14.137,0.0001,32.438,0.0014,13.474
8,192,4,2048,51200,256,1,1,1,0.001,14.824,0.0001,35.341,0.0014,14.197
8,200,4,2048,51200,256,1,1,1,0.001,15.578,0.0001,37.97,0.0014,15.072
8,208,4,2048,51200,256,1,1,1,0.001,16.207,0.0001,44.637,0.0014,15.878
8,216,4,2048,51200,256,1,1,1,0.001,17.022,0.0001,43.531,0.0014,16.774
8,224,4,2048,51200,256,1,1,1,0.001,17.717,0.0001,44.269,0.0014,17.612
8,232,4,2048,51200,256,1,1,1,0.001,18.512,0.0001,48.374,0.0014,18.562
8,240,4,2048,51200,256,1,1,1,0.001,19.084,0.0001,50.574,0.0014,19.347
8,248,4,2048,51200,256,1,1,1,0.001,20.023,0.0001,54.706,0.0014,20.44
8,256,4,2048,51200,256,1,1,1,0.001,20.877,0.0002,53.156,0.0014,21.398
8,264,4,2048,51200,256,1,1,1,0.001,21.533,0.0002,52.549,0.0014,22.276
8,272,4,2048,51200,256,1,1,1,0.001,22.272,0.0002,55.885,0.0014,23.143
8,280,4,2048,51200,256,1,1,1,0.001,23.058,0.0002,64.001,0.0014,24.184
8,288,4,2048,51200,256,1,1,1,0.001,23.888,0.0002,60.994,0.0014,25.173
8,296,4,2048,51200,256,1,1,1,0.001,24.841,0.0002,61.689,0.0014,26.2
8,304,4,2048,51200,256,1,1,1,0.001,25.629,0.0002,63.888,0.0014,27.135
8,312,4,2048,51200,256,1,1,1,0.001,26.287,0.0002,67.408,0.0014,28.447
8,320,4,2048,51200,256,1,1,1,0.001,27.141,0.0002,65.129,0.0014,29.124
8,328,4,2048,51200,256,1,1,1,0.001,28.057,0.0002,70.142,0.0014,30.339
8,336,4,2048,51200,256,1,1,1,0.001,28.878,0.0002,72.141,0.0014,31.388
8,344,4,2048,51200,256,1,1,1,0.001,29.896,0.0002,74.398,0.0014,32.679
8,352,4,2048,51200,256,1,1,1,0.001,30.883,0.0002,74.607,0.0014,33.696
8,360,4,2048,51200,256,1,1,1,0.001,31.443,0.0002,76.85,0.0014,34.732
8,368,4,2048,51200,256,1,1,1,0.001,32.134,0.0002,81.723,0.0014,35.925
8,376,4,2048,51200,256,1,1,1,0.001,33.182,0.0002,81.617,0.0014,36.922
8,384,4,2048,51200,256,1,1,1,0.001,34.031,0.0002,82.455,0.0015,37.509
8,392,4,2048,51200,256,1,1,1,0.001,35.021,0.0002,86.665,0.0015,38.929
8,400,4,2048,51200,256,1,1,1,0.001,35.557,0.0002,91.819,0.0015,39.982
8,408,4,2048,51200,256,1,1,1,0.001,36.738,0.0002,90.79,0.0015,41.125
8,416,4,2048,51200,256,1,1,1,0.0011,36.967,0.0002,98.415,0.0015,40.915
8,424,4,2048,51200,256,1,1,1,0.001,38.567,0.0003,92.247,0.0015,42.825
8,432,4,2048,51200,256,1,1,1,0.001,39.379,0.0003,95.641,0.0015,44.508
8,440,4,2048,51200,256,1,1,1,0.0011,40.178,0.0003,95.339,0.0015,43.97
8,448,4,2048,51200,256,1,1,1,0.001,41.33,0.0003,99.919,0.0015,47.17
8,456,4,2048,51200,256,1,1,1,0.0011,41.317,0.0003,90.728,0.0016,44.688
8,464,4,2048,51200,256,1,1,1,0.0011,42.927,0.0003,102.037,0.0015,47.92
8,472,4,2048,51200,256,1,1,1,0.0011,42.596,0.0003,94.562,0.0016,46.581
8,480,4,2048,51200,256,1,1,1,0.0011,41.736,0.0003,97.871,0.0017,46.772
8,488,4,2048,51200,256,1,1,1,0.0011,44.015,0.0003,101.502,0.0017,47.163
8,496,4,2048,51200,256,1,1,1,0.0011,46.077,0.0003,105.572,0.0017,49.062
8,504,4,2048,51200,256,1,1,1,0.0011,45.626,0.0003,100.941,0.0017,49.389
8,512,4,2048,51200,256,1,1,1,0.0011,48.017,0.0003,116.332,0.0017,50.304
8,520,4,2048,51200,256,1,1,1,0.0011,47.071,0.0004,100.05,0.0017,52.602
8,528,4,2048,51200,256,1,1,1,0.0011,49.825,0.0004,99.534,0.0017,51.808
8,536,4,2048,51200,256,1,1,1,0.0011,48.245,0.0004,99.832,0.0018,52.675
8,544,4,2048,51200,256,1,1,1,0.0011,49.206,0.0004,98.051,0.0018,51.577
8,552,4,2048,51200,256,1,1,1,0.0012,49.556,0.0004,101.593,0.0018,52.716
8,560,4,2048,51200,256,1,1,1,0.0011,52.319,0.0004,105.201,0.0018,55.566
8,568,4,2048,51200,256,1,1,1,0.0012,50.62,0.0004,97.923,0.0019,54.093
8,576,4,2048,51200,256,1,1,1,0.0011,55.188,0.0004,109.241,0.0018,58.684
8,584,4,2048,51200,256,1,1,1,0.0012,51.717,0.0004,100.882,0.002,54.112
8,592,4,2048,51200,256,1,1,1,0.0011,55.229,0.0004,109.937,0.0019,57.38
8,600,4,2048,51200,256,1,1,1,0.0012,51.509,0.0004,108.284,0.002,55.589
8,608,4,2048,51200,256,1,1,1,0.0012,53.636,0.0004,115.694,0.002,57.007
8,616,4,2048,51200,256,1,1,1,0.0012,53.078,0.0004,111.117,0.002,56.857
8,624,4,2048,51200,256,1,1,1,0.0012,55.452,0.0004,120.687,0.0019,61.031
8,632,4,2048,51200,256,1,1,1,0.0013,54.018,0.0005,109.562,0.0021,58.994
8,640,4,2048,51200,256,1,1,1,0.0012,56.85,0.0005,115.307,0.002,61.44
8,648,4,2048,51200,256,1,1,1,0.0013,54.469,0.0005,108.873,0.0022,58.243
8,656,4,2048,51200,256,1,1,1,0.0012,58.356,0.0005,116.694,0.0021,61.183
8,664,4,2048,51200,256,1,1,1,0.0013,55.793,0.0005,107.255,0.0022,59.752
8,672,4,2048,51200,256,1,1,1,0.0013,55.357,0.0005,115.299,0.0021,62.436
8,680,4,2048,51200,256,1,1,1,0.0013,56.36,0.0006,108.29,0.0023,59.339
8,688,4,2048,51200,256,1,1,1,0.0013,57.837,0.0005,119.735,0.0022,63.85
8,696,4,2048,51200,256,1,1,1,0.0014,56.393,0.0006,103.154,0.0023,61.96
8,704,4,2048,51200,256,1,1,1,0.0013,59.764,0.0005,127.475,0.0022,66.028
8,712,4,2048,51200,256,1,1,1,0.0014,56.844,0.0006,112.56,0.0024,61.209
8,720,4,2048,51200,256,1,1,1,0.0014,60.903,0.0006,112.81,0.0023,66.321
8,728,4,2048,51200,256,1,1,1,0.0014,57.832,0.0006,119.571,0.0025,61.799
8,736,4,2048,51200,256,1,1,1,0.0015,57.782,0.0005,130.594,0.0024,65.475
8,744,4,2048,51200,256,1,1,1,0.0015,58.516,0.0006,123.306,0.0025,64.3
8,752,4,2048,51200,256,1,1,1,0.0015,57.532,0.0005,139.852,0.0024,68.688
8,760,4,2048,51200,256,1,1,1,0.0015,59.792,0.0006,119.201,0.0026,63.018
8,768,4,2048,51200,256,1,1,1,0.0014,66.617,0.0006,131.193,0.0022,74.478
8,776,4,2048,51200,256,1,1,1,0.0015,61.46,0.0007,118.997,0.0024,71.717
8,784,4,2048,51200,256,1,1,1,0.0015,63.453,0.0007,108.39,0.0025,69.411
8,792,4,2048,51200,256,1,1,1,0.0015,62.423,0.0007,125.714,0.0025,69.443
8,800,4,2048,51200,256,1,1,1,0.0015,62.51,0.0007,123.202,0.0024,74.104
8,808,4,2048,51200,256,1,1,1,0.0016,61.964,0.0008,105.26,0.0028,66.382
8,816,4,2048,51200,256,1,1,1,0.0015,66.529,0.0007,132.54,0.0024,76.966
8,824,4,2048,51200,256,1,1,1,0.0016,64.245,0.0007,132.149,0.0026,71.455
