num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
128,128,4,2048,51200,256,1,1,1,,,,,,
128,128,4,2048,51200,256,1,1,1,0.0053,1.808,0.0001,14.51,0.0055,2.135
128,256,4,2048,51200,256,1,1,1,,,,,,
128,128,4,2048,51200,256,1,1,1,,,,,,
128,128,4,2048,51200,256,1,1,1,,,,,,
128,128,4,2048,51200,256,1,1,1,,,,,,
128,128,4,2048,51200,256,1,1,1,0.0052,1.844,0.0002,13.887,0.0055,2.167
128,256,4,2048,51200,256,1,1,1,,,,,,
128,128,4,2048,51200,256,1,1,1,,,,,,
128,128,4,2048,51200,256,1,1,1,,,,,,
128,128,4,2048,51200,256,1,1,1,0.0055,1.768,0.0002,10.277,0.0057,2.088
128,256,4,2048,51200,256,1,1,1,0.0047,4.534,0.0002,44.242,0.0052,5.832
128,384,4,2048,51200,256,1,1,1,0.0049,7.235,0.0002,77.558,0.0053,10.308
128,512,4,2048,51200,256,1,1,1,0.0049,10.431,0.0003,108.104,0.0056,15.277
128,640,4,2048,51200,256,1,1,1,0.0052,13.475,0.0005,111.384,0.006,20.449
128,768,4,2048,51200,256,1,1,1,0.0055,16.27,0.0006,130.873,0.0062,27.099
128,896,4,2048,51200,256,1,1,1,0.0054,20.847,0.0008,139.027,0.0064,33.871
128,1024,4,2048,51200,256,1,1,1,0.0056,24.753,0.0008,163.836,0.0067,40.893
128,1152,4,2048,51200,256,1,1,1,0.006,27.553,0.0011,155.955,0.0074,45.776
128,1280,4,2048,51200,256,1,1,1,0.0064,30.28,0.0015,144.499,0.0079,51.556
128,1408,4,2048,51200,256,1,1,1,0.0068,33.23,0.0015,174.085,0.0086,56.296
128,1536,4,2048,51200,256,1,1,1,0.007,36.998,0.0017,183.589,0.0091,62.377
128,1664,4,2048,51200,256,1,1,1,0.0075,38.948,0.002,180.308,0.0098,66.669
128,1792,4,2048,51200,256,1,1,1,0.0076,43.591,0.0024,175.273,0.0104,72.562
128,1920,4,2048,51200,256,1,1,1,0.008,46.292,0.0034,142.67,0.0116,73.31
128,2048,4,2048,51200,256,1,1,1,0.0081,51.131,0.0031,179.819,0.0117,81.946
128,2176,4,2048,51200,256,1,1,1,0.0089,51.34,0.0041,152.538,0.0137,78.5
128,2304,4,2048,51200,256,1,1,1,0.009,55.849,0.0043,163.6,0.0144,83.497
128,2432,4,2048,51200,256,1,1,1,0.0095,57.825,0.0045,172.801,0.0145,91.741
128,2560,4,2048,51200,256,1,1,1,0.0097,62.19,0.0051,168.335,0.015,97.307
128,2688,4,2048,51200,256,1,1,1,0.01,65.255,0.0058,163.768,0.0164,97.773
128,2816,4,2048,51200,256,1,1,1,0.0103,68.934,0.0051,204.593,0.0175,99.713
128,2944,4,2048,51200,256,1,1,1,0.0107,71.423,0.0064,176.855,0.0191,99.411
128,3072,4,2048,51200,256,1,1,1,0.0104,79.335,0.0071,174.886,0.021,98.037
128,3200,4,2048,51200,256,1,1,1,0.0114,77.587,0.0074,180.672,0.0195,114.365
128,3328,4,2048,51200,256,1,1,1,0.0119,79.881,0.0079,183.865,0.0203,118.091
128,3456,4,2048,51200,256,1,1,1,0.0137,74.192,0.0095,165.544,0.0252,102.561
128,3584,4,2048,51200,256,1,1,1,0.0146,74.084,0.0093,180.763,0.0275,100.488
128,3712,4,2048,51200,256,1,1,1,0.0132,87.598,0.0112,160.733,0.0281,105.141
128,3840,4,2048,51200,256,1,1,1,0.0143,85.323,0.0136,142.507,0.0257,122.764
128,3968,4,2048,51200,256,1,1,1,0.0149,87.188,0.0112,183.528,0.0298,113.002
128,4096,4,2048,51200,256,1,1,1,0.015,91.801,0.012,182.878,0.0296,120.704
128,4224,4,2048,51200,256,1,1,1,0.0171,84.75,0.0144,162.739,0.0341,111.177
128,4352,4,2048,51200,256,1,1,1,0.0153,100.094,0.0185,134.221,0.0328,122.353
128,4480,4,2048,51200,256,1,1,1,0.0179,90.319,0.0158,166.733,0.0322,132.062
128,4608,4,2048,51200,256,1,1,1,0.0198,85.899,0.0179,155.76,0.0381,117.802
128,4736,4,2048,51200,256,1,1,1,0.0203,88.28,0.016,183.308,0.0414,114.301
128,4864,4,2048,51200,256,1,1,1,0.0163,115.14,0.0194,159.961,0.0428,116.413
128,4992,4,2048,51200,256,1,1,1,0.0176,111.725,0.0234,139.505,0.0369,141.698
128,5120,4,2048,51200,256,1,1,1,0.0202,102.163,0.0203,169.476,0.0378,145.49
128,5248,4,2048,51200,256,1,1,1,0.0201,107.523,0.022,163.825,0.0412,139.898
128,5376,4,2048,51200,256,1,1,1,0.0234,96.437,0.0233,162.24,0.049,123.397
128,5504,4,2048,51200,256,1,1,1,0.024,97.973,0.0205,193.701,0.0529,119.501
128,5632,4,2048,51200,256,1,1,1,0.0195,125.999,0.0261,159.197,0.0544,121.657
