num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
80,80,4,2048,51200,256,1,1,1,,,,,,
80,80,4,2048,51200,256,1,1,1,0.0036,1.613,0.0001,5.901,0.0038,1.761
80,160,4,2048,51200,256,1,1,1,,,,,,
80,80,4,2048,51200,256,1,1,1,,,,,,
80,80,4,2048,51200,256,1,1,1,,,,,,
80,80,4,2048,51200,256,1,1,1,,,,,,
80,80,4,2048,51200,256,1,1,1,0.0035,1.661,0.0002,5.56,0.0037,1.802
80,160,4,2048,51200,256,1,1,1,,,,,,
80,80,4,2048,51200,256,1,1,1,,,,,,
80,80,4,2048,51200,256,1,1,1,,,,,,
80,80,4,2048,51200,256,1,1,1,0.0035,1.66,0.0002,5.453,0.0037,1.807
80,160,4,2048,51200,256,1,1,1,0.003,4.107,0.0002,21.732,0.0033,4.761
80,240,4,2048,51200,256,1,1,1,0.0031,6.437,0.0002,49.696,0.0034,8.041
80,320,4,2048,51200,256,1,1,1,0.0032,8.847,0.0002,65.793,0.0036,11.675
80,400,4,2048,51200,256,1,1,1,0.0032,11.703,0.0002,87.85,0.0037,15.888
80,480,4,2048,51200,256,1,1,1,0.0033,14.329,0.0003,101.475,0.0038,20.186
80,560,4,2048,51200,256,1,1,1,0.0033,17.479,0.0004,105.742,0.0041,24.221
80,640,4,2048,51200,256,1,1,1,0.0035,20.092,0.0004,122.061,0.0043,29.048
80,720,4,2048,51200,256,1,1,1,0.0037,22.203,0.0005,124.501,0.0045,33.177
80,800,4,2048,51200,256,1,1,1,0.0042,23.038,0.0007,117.606,0.0049,36.83
80,880,4,2048,51200,256,1,1,1,0.004,27.588,0.0007,136.958,0.0049,42.844
80,960,4,2048,51200,256,1,1,1,0.0043,28.971,0.0009,138.782,0.0054,45.785
80,1040,4,2048,51200,256,1,1,1,0.0042,33.444,0.001,135.192,0.0055,51.621
80,1120,4,2048,51200,256,1,1,1,0.0045,34.65,0.0012,131.66,0.006,53.201
80,1200,4,2048,51200,256,1,1,1,0.0045,39.067,0.0014,136.014,0.0062,58.983
