num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
72,72,4,2048,51200,256,1,1,1,,,,,,
72,72,4,2048,51200,256,1,1,1,0.0033,1.574,0.0001,4.793,0.0035,1.694
72,144,4,2048,51200,256,1,1,1,,,,,,
72,72,4,2048,51200,256,1,1,1,,,,,,
72,72,4,2048,51200,256,1,1,1,,,,,,
72,72,4,2048,51200,256,1,1,1,,,,,,
72,72,4,2048,51200,256,1,1,1,0.0032,1.622,0.0002,4.387,0.0034,1.737
72,144,4,2048,51200,256,1,1,1,,,,,,
72,72,4,2048,51200,256,1,1,1,,,,,,
72,72,4,2048,51200,256,1,1,1,,,,,,
72,72,4,2048,51200,256,1,1,1,0.0033,1.561,0.0002,3.226,0.0035,1.673
72,144,4,2048,51200,256,1,1,1,0.0029,3.804,0.0002,11.611,0.0031,4.429
72,216,4,2048,51200,256,1,1,1,0.003,5.928,0.0002,29.744,0.0032,7.384
72,288,4,2048,51200,256,1,1,1,0.003,8.338,0.0002,51.849,0.0035,10.327
72,360,4,2048,51200,256,1,1,1,0.0031,10.691,0.0002,74.322,0.0034,14.692
72,432,4,2048,51200,256,1,1,1,0.0031,13.507,0.0003,89.066,0.0035,18.877
72,504,4,2048,51200,256,1,1,1,0.0031,16.27,0.0003,102.155,0.0037,22.376
72,576,4,2048,51200,256,1,1,1,0.0031,19.334,0.0004,106.397,0.0037,27.843
72,648,4,2048,51200,256,1,1,1,0.0033,21.293,0.0006,95.445,0.0043,29.433
72,720,4,2048,51200,256,1,1,1,0.0034,24.043,0.0006,117.769,0.0043,35.178
72,792,4,2048,51200,256,1,1,1,0.0035,26.743,0.0007,120.567,0.0046,38.691
72,864,4,2048,51200,256,1,1,1,0.0037,28.54,0.0007,139.301,0.0047,43.686
72,936,4,2048,51200,256,1,1,1,0.0038,31.88,0.0009,134.69,0.0051,46.222
