num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
64,64,4,2048,51200,256,1,1,1,,,,,,
64,64,4,2048,51200,256,1,1,1,0.003,1.524,0.0001,3.72,0.0032,1.613
64,128,4,2048,51200,256,1,1,1,,,,,,
64,64,4,2048,51200,256,1,1,1,,,,,,
64,64,4,2048,51200,256,1,1,1,,,,,,
64,64,4,2048,51200,256,1,1,1,,,,,,
64,64,4,2048,51200,256,1,1,1,0.0029,1.574,0.0001,3.888,0.0031,1.662
64,128,4,2048,51200,256,1,1,1,,,,,,
64,64,4,2048,51200,256,1,1,1,,,,,,
64,64,4,2048,51200,256,1,1,1,,,,,,
64,64,4,2048,51200,256,1,1,1,0.0029,1.57,0.0002,3.49,0.0031,1.661
64,128,4,2048,51200,256,1,1,1,0.0025,3.835,0.0001,14.317,0.0027,4.362
64,192,4,2048,51200,256,1,1,1,0.0026,5.951,0.0001,33.004,0.003,6.811
64,256,4,2048,51200,256,1,1,1,0.0026,8.201,0.0002,55.491,0.003,9.993
64,320,4,2048,51200,256,1,1,1,0.0028,10.205,0.0002,64.978,0.0031,13.541
64,384,4,2048,51200,256,1,1,1,0.0028,12.669,0.0002,83.741,0.0032,17.185
64,448,4,2048,51200,256,1,1,1,0.0027,15.864,0.0003,101.743,0.0032,21.793
64,512,4,2048,51200,256,1,1,1,0.0029,17.604,0.0003,113.174,0.0036,24.168
64,576,4,2048,51200,256,1,1,1,0.0029,20.713,0.0004,108.956,0.0035,29.316
64,640,4,2048,51200,256,1,1,1,0.0032,22.088,0.0004,119.453,0.004,30.95
64,704,4,2048,51200,256,1,1,1,0.0033,24.371,0.0005,131.735,0.0042,34.485
64,768,4,2048,51200,256,1,1,1,0.0034,26.429,0.0006,139.427,0.0043,39.308
64,832,4,2048,51200,256,1,1,1,0.0037,27.338,0.0007,131.861,0.0045,43.077
64,896,4,2048,51200,256,1,1,1,0.0034,33.121,0.0007,153.356,0.0045,48.493
64,960,4,2048,51200,256,1,1,1,0.0038,32.593,0.0008,148.69,0.0049,49.875
64,1024,4,2048,51200,256,1,1,1,0.0036,37.801,0.0008,168.232,0.0049,56.19
64,1088,4,2048,51200,256,1,1,1,0.0041,37.017,0.001,153.038,0.0054,56.628
64,1152,4,2048,51200,256,1,1,1,0.0039,42.381,0.0013,138.404,0.0053,63.908
