num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
32,32,4,2048,51200,256,1,1,1,,,,,,
32,32,4,2048,51200,256,1,1,1,0.0021,1.07,0.0003,0.451,0.002,1.183
32,64,4,2048,51200,256,1,1,1,,,,,,
32,32,4,2048,51200,256,1,1,1,,,,,,
32,32,4,2048,51200,256,1,1,1,,,,,,
32,32,4,2048,51200,256,1,1,1,,,,,,
32,32,4,2048,51200,256,1,1,1,0.0017,1.285,0.0001,0.943,0.0019,1.25
32,64,4,2048,51200,256,1,1,1,,,,,,
32,32,4,2048,51200,256,1,1,1,,,,,,
32,32,4,2048,51200,256,1,1,1,,,,,,
32,32,4,2048,51200,256,1,1,1,0.0017,1.286,0.0002,0.872,0.0019,1.257
32,64,4,2048,51200,256,1,1,1,0.0015,2.981,0.0002,3.558,0.0017,2.999
32,96,4,2048,51200,256,1,1,1,0.0016,4.517,0.0002,7.998,0.0017,4.747
32,128,4,2048,51200,256,1,1,1,0.0016,6.188,0.0002,14.21,0.0018,6.715
32,160,4,2048,51200,256,1,1,1,0.0016,7.816,0.0001,25.7,0.0018,8.763
32,192,4,2048,51200,256,1,1,1,0.0016,9.615,0.0001,34.692,0.0019,10.582
32,224,4,2048,51200,256,1,1,1,0.0016,11.277,0.0001,47.328,0.0019,12.841
32,256,4,2048,51200,256,1,1,1,0.0016,13.277,0.0002,54.367,0.002,15.022
32,288,4,2048,51200,256,1,1,1,0.0017,14.676,0.0002,55.672,0.002,17.61
32,320,4,2048,51200,256,1,1,1,0.0017,16.628,0.0002,68.256,0.0021,19.625
32,352,4,2048,51200,256,1,1,1,0.0017,18.497,0.0002,72.269,0.0022,22.307
32,384,4,2048,51200,256,1,1,1,0.0017,20.436,0.0002,78.541,0.0022,24.87
32,416,4,2048,51200,256,1,1,1,0.0018,21.937,0.0003,88.384,0.0023,27.04
32,448,4,2048,51200,256,1,1,1,0.0018,24.596,0.0003,99.466,0.0022,31.088
32,480,4,2048,51200,256,1,1,1,0.0018,25.797,0.0003,101.913,0.0024,32.35
32,512,4,2048,51200,256,1,1,1,0.0019,27.46,0.0003,114.685,0.0025,33.756
32,544,4,2048,51200,256,1,1,1,0.002,28.493,0.0004,97.597,0.0027,34.854
32,576,4,2048,51200,256,1,1,1,0.0019,31.537,0.0004,106.941,0.0026,39.544
32,608,4,2048,51200,256,1,1,1,0.0021,30.889,0.0004,119.247,0.0029,39.689
32,640,4,2048,51200,256,1,1,1,0.0021,32.835,0.0004,123.271,0.0029,42.222
32,672,4,2048,51200,256,1,1,1,0.0022,33.518,0.0005,124.852,0.003,44.899
32,704,4,2048,51200,256,1,1,1,0.0023,34.943,0.0005,125.447,0.0032,45.461
32,736,4,2048,51200,256,1,1,1,0.0023,37.208,0.0005,137.004,0.0032,49.233
32,768,4,2048,51200,256,1,1,1,0.0023,39.993,0.0006,134.873,0.0032,52.658
32,800,4,2048,51200,256,1,1,1,0.0025,38.778,0.0006,136.801,0.0035,50.673
32,832,4,2048,51200,256,1,1,1,0.0026,38.891,0.0006,141.626,0.0035,54.191
32,864,4,2048,51200,256,1,1,1,0.0026,41.793,0.0007,137.314,0.0036,56.824
32,896,4,2048,51200,256,1,1,1,0.0024,46.64,0.0007,149.046,0.0035,62.933
32,928,4,2048,51200,256,1,1,1,0.0028,42.699,0.0007,159.395,0.0037,63.075
32,960,4,2048,51200,256,1,1,1,0.0028,45.35,0.0009,136.13,0.0039,63.44
32,992,4,2048,51200,256,1,1,1,0.0028,46.675,0.0009,148.571,0.0039,67.276
32,1024,4,2048,51200,256,1,1,1,0.0026,53.5,0.0009,160.8,0.0037,74.05
32,1056,4,2048,51200,256,1,1,1,0.003,48.618,0.0009,167.495,0.0042,69.439
32,1088,4,2048,51200,256,1,1,1,0.0029,52.317,0.0011,141.897,0.0043,71.784
32,1120,4,2048,51200,256,1,1,1,0.0031,50.769,0.0011,149.677,0.0043,74.87
32,1152,4,2048,51200,256,1,1,1,0.0029,56.68,0.0013,132.266,0.0042,80.345
32,1184,4,2048,51200,256,1,1,1,0.0032,54.378,0.0011,165.978,0.0047,75.618
32,1216,4,2048,51200,256,1,1,1,0.003,58.984,0.0011,180.82,0.0047,79.951
32,1248,4,2048,51200,256,1,1,1,0.0032,58.349,0.0013,161.681,0.005,78.33
32,1280,4,2048,51200,256,1,1,1,0.003,63.881,0.0013,166.637,0.0047,87.08
32,1312,4,2048,51200,256,1,1,1,0.0035,56.89,0.0014,157.17,0.0052,81.872
32,1344,4,2048,51200,256,1,1,1,0.0033,62.836,0.0016,147.481,0.0051,87.979
32,1376,4,2048,51200,256,1,1,1,0.0035,62.625,0.0017,144.803,0.0055,84.671
32,1408,4,2048,51200,256,1,1,1,0.0035,64.075,0.0014,180.328,0.0057,85.555
32,1440,4,2048,51200,256,1,1,1,0.0036,64.927,0.0018,155.224,0.006,83.823
32,1472,4,2048,51200,256,1,1,1,0.0036,66.719,0.0017,163.801,0.0059,88.671
32,1504,4,2048,51200,256,1,1,1,0.0037,66.696,0.002,148.875,0.0056,96.981
32,1536,4,2048,51200,256,1,1,1,0.0035,74.181,0.002,151.778,0.0057,99.951
32,1568,4,2048,51200,256,1,1,1,0.004,66.521,0.0023,140.527,0.0063,94.161
32,1600,4,2048,51200,256,1,1,1,0.0039,71.259,0.0022,152.77,0.0063,97.363
32,1632,4,2048,51200,256,1,1,1,0.004,71.827,0.0024,146.528,0.007,90.667
32,1664,4,2048,51200,256,1,1,1,0.0041,71.175,0.0019,189.671,0.0068,96.263
32,1696,4,2048,51200,256,1,1,1,0.0043,69.802,0.0021,179.998,0.0072,93.899
32,1728,4,2048,51200,256,1,1,1,0.004,77.496,0.0024,164.905,0.0079,88.46
32,1760,4,2048,51200,256,1,1,1,0.0045,71.521,0.0026,158.128,0.0071,102.578
32,1792,4,2048,51200,256,1,1,1,0.0039,84.07,0.0029,144.542,0.0069,109.559
32,1824,4,2048,51200,256,1,1,1,0.0045,75.516,0.0029,148.733,0.0077,100.427
32,1856,4,2048,51200,256,1,1,1,0.0044,79.016,0.003,148.895,0.0081,99.125
32,1888,4,2048,51200,256,1,1,1,0.0048,74.823,0.0025,185.484,0.0084,98.288
32,1920,4,2048,51200,256,1,1,1,0.0045,82.301,0.0037,129.579,0.0095,89.64
32,1952,4,2048,51200,256,1,1,1,0.0047,80.5,0.0032,154.617,0.0083,106.251
32,1984,4,2048,51200,256,1,1,1,0.0047,83.488,0.0033,157.051,0.0079,114.826
32,2016,4,2048,51200,256,1,1,1,0.0049,81.379,0.0037,144.651,0.0084,111.324
32,2048,4,2048,51200,256,1,1,1,0.0046,90.273,0.0034,159.939,0.008,120.673
32,2080,4,2048,51200,256,1,1,1,0.0052,81.977,0.0041,138.988,0.0098,100.684
32,2112,4,2048,51200,256,1,1,1,0.005,86.211,0.0031,188.758,0.0097,105.262
32,2144,4,2048,51200,256,1,1,1,0.0053,83.828,0.0039,155.432,0.0107,98.078
32,2176,4,2048,51200,256,1,1,1,0.0049,92.861,0.005,124.669,0.0096,112.132
32,2208,4,2048,51200,256,1,1,1,0.0054,87.264,0.0041,155.094,0.0098,113.223
32,2240,4,2048,51200,256,1,1,1,0.0051,93.701,0.0045,145.643,0.0099,115.341
32,2272,4,2048,51200,256,1,1,1,0.0057,86.288,0.0042,160.854,0.0101,116.092
32,2304,4,2048,51200,256,1,1,1,0.0056,90.124,0.004,174.421,0.0112,106.943
32,2336,4,2048,51200,256,1,1,1,0.006,85.301,0.0038,188.381,0.0124,99.443
32,2368,4,2048,51200,256,1,1,1,0.0053,99.173,0.0047,155.376,0.0124,101.775
32,2400,4,2048,51200,256,1,1,1,0.0056,95.429,0.0051,148.425,0.0111,116.624
32,2432,4,2048,51200,256,1,1,1,0.006,91.782,0.0048,161.047,0.0106,125.376
32,2464,4,2048,51200,256,1,1,1,0.0063,90.018,0.0051,156.496,0.0112,121.805
32,2496,4,2048,51200,256,1,1,1,0.0061,93.834,0.005,162.221,0.011,126.071
32,2528,4,2048,51200,256,1,1,1,0.0065,90.645,0.0053,158.291,0.0129,110.406
32,2560,4,2048,51200,256,1,1,1,0.0063,95.856,0.0055,156.008,0.0129,113.517
32,2592,4,2048,51200,256,1,1,1,0.007,87.564,0.0047,189.003,0.0136,109.58
32,2624,4,2048,51200,256,1,1,1,0.0069,90.956,0.0058,155.336,0.0146,104.992
