num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
24,24,4,2048,51200,256,1,1,1,,,,,,
24,24,4,2048,51200,256,1,1,1,0.0015,1.084,0.0001,0.507,0.0017,1.041
24,48,4,2048,51200,256,1,1,1,,,,,,
24,24,4,2048,51200,256,1,1,1,,,,,,
24,24,4,2048,51200,256,1,1,1,,,,,,
24,24,4,2048,51200,256,1,1,1,,,,,,
24,24,4,2048,51200,256,1,1,1,0.0014,1.16,0.0002,0.495,0.0016,1.099
24,48,4,2048,51200,256,1,1,1,,,,,,
24,24,4,2048,51200,256,1,1,1,,,,,,
24,24,4,2048,51200,256,1,1,1,,,,,,
24,24,4,2048,51200,256,1,1,1,0.0014,1.163,0.0001,0.511,0.0016,1.098
24,48,4,2048,51200,256,1,1,1,0.0013,2.639,0.0001,2.054,0.0014,2.552
24,72,4,2048,51200,256,1,1,1,0.0013,3.977,0.0001,4.554,0.0015,3.973
24,96,4,2048,51200,256,1,1,1,0.0013,5.406,0.0002,8.01,0.0015,5.572
24,120,4,2048,51200,256,1,1,1,0.0013,6.791,0.0002,11.03,0.0015,7.2
24,144,4,2048,51200,256,1,1,1,0.0013,8.325,0.0001,18.718,0.0015,8.963
24,168,4,2048,51200,256,1,1,1,0.0013,9.782,0.0001,27.282,0.0016,10.79
24,192,4,2048,51200,256,1,1,1,0.0013,11.386,0.0001,32.95,0.0016,12.228
24,216,4,2048,51200,256,1,1,1,0.0014,12.667,0.0001,42.116,0.0016,14.541
24,240,4,2048,51200,256,1,1,1,0.0014,14.232,0.0002,49.827,0.0017,16.621
24,264,4,2048,51200,256,1,1,1,0.0014,15.758,0.0002,52.094,0.0017,18.504
24,288,4,2048,51200,256,1,1,1,0.0014,17.466,0.0002,56.388,0.0018,19.689
24,312,4,2048,51200,256,1,1,1,0.0014,19.047,0.0002,65.579,0.0017,22.961
24,336,4,2048,51200,256,1,1,1,0.0014,20.807,0.0002,70.545,0.0018,25.198
24,360,4,2048,51200,256,1,1,1,0.0015,22.382,0.0002,77.893,0.0018,27.462
24,384,4,2048,51200,256,1,1,1,0.0015,24.254,0.0002,82.765,0.002,27.775
24,408,4,2048,51200,256,1,1,1,0.0015,25.195,0.0002,87.922,0.0019,31.435
24,432,4,2048,51200,256,1,1,1,0.0015,27.161,0.0003,95.343,0.0019,34.103
24,456,4,2048,51200,256,1,1,1,0.0016,28.434,0.0003,92.076,0.002,35.027
24,480,4,2048,51200,256,1,1,1,0.0016,29.226,0.0003,97.769,0.0022,35.083
24,504,4,2048,51200,256,1,1,1,0.0016,31.65,0.0003,109.897,0.0022,38.013
24,528,4,2048,51200,256,1,1,1,0.0016,33.373,0.0004,101.367,0.0023,38.693
24,552,4,2048,51200,256,1,1,1,0.0017,34.453,0.0004,104.114,0.0024,40.839
24,576,4,2048,51200,256,1,1,1,0.0016,37.18,0.0004,108.803,0.0023,45.265
24,600,4,2048,51200,256,1,1,1,0.0018,36.209,0.0005,104.375,0.0025,43.676
24,624,4,2048,51200,256,1,1,1,0.0018,38.511,0.0004,120.573,0.0026,45.959
24,648,4,2048,51200,256,1,1,1,0.0018,38.796,0.0005,107.748,0.0028,45.485
24,672,4,2048,51200,256,1,1,1,0.0019,38.528,0.0005,121.231,0.0028,48.434
24,696,4,2048,51200,256,1,1,1,0.0019,41.235,0.0006,114.312,0.0029,48.934
24,720,4,2048,51200,256,1,1,1,0.002,41.232,0.0006,123.326,0.0028,54.185
24,744,4,2048,51200,256,1,1,1,0.002,44.099,0.0006,119.567,0.003,53.058
24,768,4,2048,51200,256,1,1,1,0.0019,47.823,0.0005,141.925,0.0028,59.042
24,792,4,2048,51200,256,1,1,1,0.002,46.6,0.0007,124.526,0.0032,55.92
24,816,4,2048,51200,256,1,1,1,0.002,49.087,0.0007,132.075,0.003,62.777
24,840,4,2048,51200,256,1,1,1,0.0021,49.409,0.0008,121.473,0.0032,60.822
24,864,4,2048,51200,256,1,1,1,0.0022,48.186,0.0008,126.742,0.0034,60.709
24,888,4,2048,51200,256,1,1,1,0.0022,50.519,0.0008,129.844,0.0035,62.001
24,912,4,2048,51200,256,1,1,1,0.0022,52.945,0.0007,149.079,0.0034,66.773
24,936,4,2048,51200,256,1,1,1,0.0023,53.054,0.0008,141.711,0.0036,65.455
24,960,4,2048,51200,256,1,1,1,0.0022,55.518,0.0009,139.461,0.0035,70.965
24,984,4,2048,51200,256,1,1,1,0.0024,53.811,0.001,132.619,0.0037,68.454
24,1008,4,2048,51200,256,1,1,1,0.0024,55.467,0.0009,140.827,0.0036,74.374
24,1032,4,2048,51200,256,1,1,1,0.0024,56.991,0.001,143.983,0.0041,68.452
24,1056,4,2048,51200,256,1,1,1,0.0025,57.151,0.0009,157.748,0.004,72.275
24,1080,4,2048,51200,256,1,1,1,0.0026,57.45,0.001,149.416,0.0041,73.502
24,1104,4,2048,51200,256,1,1,1,0.0025,60.838,0.0012,138.607,0.004,77.864
24,1128,4,2048,51200,256,1,1,1,0.0026,60.414,0.0013,129.717,0.0044,74.306
24,1152,4,2048,51200,256,1,1,1,0.0025,66.932,0.0012,150.869,0.0039,85.883
24,1176,4,2048,51200,256,1,1,1,0.0027,62.5,0.0013,135.429,0.0046,76.185
24,1200,4,2048,51200,256,1,1,1,0.0026,66.475,0.0012,160.442,0.0045,80.594
24,1224,4,2048,51200,256,1,1,1,0.0028,65.209,0.0014,144.168,0.0047,79.934
24,1248,4,2048,51200,256,1,1,1,0.0029,64.138,0.0012,175.539,0.0047,83.371
24,1272,4,2048,51200,256,1,1,1,0.003,63.193,0.0016,128.672,0.0049,81.784
24,1296,4,2048,51200,256,1,1,1,0.003,66.608,0.0016,133.593,0.0047,88.367
24,1320,4,2048,51200,256,1,1,1,0.003,66.821,0.0019,123.097,0.0051,84.891
24,1344,4,2048,51200,256,1,1,1,0.0028,73.209,0.0018,135.23,0.005,89.541
24,1368,4,2048,51200,256,1,1,1,0.0031,69.124,0.0017,141.813,0.0056,82.705
24,1392,4,2048,51200,256,1,1,1,0.003,72.445,0.0016,160.767,0.0056,84.485
24,1416,4,2048,51200,256,1,1,1,0.0032,71.129,0.0019,141.094,0.0059,83.357
24,1440,4,2048,51200,256,1,1,1,0.0033,71.248,0.0017,157.308,0.0056,90.802
24,1464,4,2048,51200,256,1,1,1,0.0036,66.677,0.0018,154.75,0.0058,89.583
24,1488,4,2048,51200,256,1,1,1,0.0035,70.632,0.0021,135.786,0.0059,91.224
24,1512,4,2048,51200,256,1,1,1,0.0037,67.623,0.0024,124.398,0.006,92.2
24,1536,4,2048,51200,256,1,1,1,0.0032,79.395,0.002,153.106,0.0055,103.273
24,1560,4,2048,51200,256,1,1,1,0.0034,77.903,0.0025,125.819,0.0067,86.972
24,1584,4,2048,51200,256,1,1,1,0.0033,82.276,0.0021,156.282,0.007,85.961
24,1608,4,2048,51200,256,1,1,1,0.0035,79.139,0.0026,132.163,0.0078,79.437
24,1632,4,2048,51200,256,1,1,1,0.0037,77.049,0.0024,144.845,0.0066,95.847
24,1656,4,2048,51200,256,1,1,1,0.0042,69.877,0.0022,160.477,0.0073,88.533
24,1680,4,2048,51200,256,1,1,1,0.0039,76.471,0.0028,134.425,0.0067,99.306
24,1704,4,2048,51200,256,1,1,1,0.0045,68.132,0.003,127.967,0.0069,99.509
24,1728,4,2048,51200,256,1,1,1,0.0035,89.058,0.0027,143.543,0.0075,93.538
24,1752,4,2048,51200,256,1,1,1,0.0039,81.919,0.0025,158.571,0.009,79.984
