num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,flash_attn_latency,mlp_4h_to_h,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
48,3744,4,2048,51200,256,1,1,1,0.0034,215.25,0.0034,344.018,0.0043,430.5,0.0077,392.149
48,3792,4,2048,51200,256,1,1,1,0.0034,228.897,0.0034,348.672,0.0041,457.794,0.0075,408.179
48,3840,4,2048,51200,256,1,1,1,0.0035,189.066,0.0035,353.286,0.0051,378.131,0.0086,368.094
48,3888,4,2048,51200,256,1,1,1,0.0035,203.271,0.0035,354.769,0.0049,406.542,0.0084,384.802
48,3936,4,2048,51200,256,1,1,1,0.0036,206.595,0.0036,359.876,0.0049,413.19,0.0085,390.811
48,3984,4,2048,51200,256,1,1,1,0.0036,219.998,0.0036,362.633,0.0047,439.996,0.0083,406.524
48,4032,4,2048,51200,256,1,1,1,0.0036,194.332,0.0036,366.269,0.0055,388.664,0.0091,379.717
48,4080,4,2048,51200,256,1,1,1,0.0037,217.898,0.0037,369.312,0.005,435.797,0.0087,407.564
48,4128,4,2048,51200,256,1,1,1,0.0037,223.606,0.0037,372.646,0.005,447.211,0.0087,415.282
48,4176,4,2048,51200,256,1,1,1,0.0038,202.463,0.0038,376.115,0.0056,404.926,0.0094,393.364
48,4224,4,2048,51200,256,1,1,1,0.0038,195.332,0.0038,380.793,0.006,390.664,0.0098,386.822
48,4272,4,2048,51200,256,1,1,1,0.0038,201.376,0.0038,385.17,0.0059,402.753,0.0098,395.838
48,4320,4,2048,51200,256,1,1,1,0.0039,191.546,0.0039,389.162,0.0064,383.092,0.0103,385.389
48,4368,4,2048,51200,256,1,1,1,0.0039,215.16,0.0039,393.37,0.0058,430.32,0.0097,415.427
48,4416,4,2048,51200,256,1,1,1,0.004,225.124,0.004,397.899,0.0057,450.248,0.0096,428.748
48,4464,4,2048,51200,256,1,1,1,0.004,194.9,0.004,400.509,0.0067,389.8,0.0107,393.809
48,4512,4,2048,51200,256,1,1,1,0.004,222.3,0.004,404.394,0.006,444.6,0.01,428.405
48,4560,4,2048,51200,256,1,1,1,0.0041,210.485,0.0041,408.886,0.0065,420.97,0.0106,416.298
48,4608,4,2048,51200,256,1,1,1,0.0042,176.289,0.0042,405.078,0.0079,352.578,0.0121,370.807
48,4656,4,2048,51200,256,1,1,1,0.0042,219.661,0.0042,412.951,0.0065,439.321,0.0107,428.943
48,4704,4,2048,51200,256,1,1,1,0.0042,224.836,0.0042,417.653,0.0064,449.672,0.0107,436.993
48,4752,4,2048,51200,256,1,1,1,0.0042,221.962,0.0042,423.87,0.0067,443.924,0.0109,436.124
48,4800,4,2048,51200,256,1,1,1,0.0043,187.131,0.0043,428.776,0.0081,374.261,0.0123,393.134
48,4848,4,2048,51200,256,1,1,1,0.0043,209.683,0.0043,431.024,0.0073,419.366,0.0117,423.689
48,4896,4,2048,51200,256,1,1,1,0.0044,178.001,0.0044,434.298,0.0088,356.002,0.0132,381.947
48,4944,4,2048,51200,256,1,1,1,0.0044,213.344,0.0044,437.843,0.0075,426.688,0.0119,430.819
48,4992,4,2048,51200,256,1,1,1,0.0044,217.442,0.0044,442.978,0.0075,434.883,0.012,437.892
48,5040,4,2048,51200,256,1,1,1,0.0045,178.678,0.0045,444.997,0.0093,357.356,0.0138,385.904
48,5088,4,2048,51200,256,1,1,1,0.0045,202.686,0.0045,449.404,0.0084,405.372,0.0129,420.845
48,5136,4,2048,51200,256,1,1,1,0.0046,180.684,0.0046,452.734,0.0096,361.368,0.0141,390.944
48,5184,4,2048,51200,256,1,1,1,0.0046,189.778,0.0046,457.124,0.0093,379.557,0.0139,405.315
48,5232,4,2048,51200,256,1,1,1,0.0047,184.74,0.0047,459.987,0.0097,369.48,0.0144,398.843
48,5280,4,2048,51200,256,1,1,1,0.0047,218.03,0.0047,463.444,0.0084,436.06,0.0131,445.909
48,5328,4,2048,51200,256,1,1,1,0.0047,183.746,0.0047,467.586,0.0101,367.492,0.0149,399.425
48,5376,4,2048,51200,256,1,1,1,0.0048,189.075,0.0048,472.764,0.01,378.151,0.0148,408.668
48,5424,4,2048,51200,256,1,1,1,0.0048,190.059,0.0048,474.231,0.0101,380.119,0.015,410.488
48,5472,4,2048,51200,256,1,1,1,0.0049,213.639,0.0049,478.049,0.0092,427.277,0.0141,444.876
48,5520,4,2048,51200,256,1,1,1,0.0049,184.952,0.0049,485.208,0.0108,369.905,0.0157,405.792
48,5568,4,2048,51200,256,1,1,1,0.0049,184.763,0.0049,489.813,0.011,369.526,0.0159,406.661
48,5616,4,2048,51200,256,1,1,1,0.005,184.811,0.005,489.719,0.0112,369.622,0.0162,406.675
48,5664,4,2048,51200,256,1,1,1,0.005,183.245,0.005,492.415,0.0115,366.491,0.0165,404.932
48,48,4,2048,51200,256,1,1,1,0.0006,2.873,0.0006,6.079,0.0001,5.746,0.0006,6.05
48,96,4,2048,51200,256,1,1,1,0.0006,9.461,0.0006,12.78,0.0001,18.922,0.0006,13.417
48,144,4,2048,51200,256,1,1,1,0.0006,27.443,0.0006,19.613,0.0,54.885,0.0006,22.469
48,192,4,2048,51200,256,1,1,1,0.0006,48.164,0.0006,25.648,0.0001,96.329,0.0006,31.13
48,240,4,2048,51200,256,1,1,1,0.0006,72.818,0.0006,35.23,0.0001,145.636,0.0006,44.519
48,288,4,2048,51200,256,1,1,1,0.0006,60.024,0.0006,42.385,0.0001,120.049,0.0007,52.808
48,336,4,2048,51200,256,1,1,1,0.0006,85.318,0.0006,48.477,0.0001,170.635,0.0007,63.515
48,384,4,2048,51200,256,1,1,1,0.0006,126.62,0.0006,59.902,0.0001,253.241,0.0007,81.997
48,432,4,2048,51200,256,1,1,1,0.0006,113.921,0.0006,72.451,0.0001,227.843,0.0007,97.118
48,480,4,2048,51200,256,1,1,1,0.0007,150.274,0.0007,71.78,0.0001,300.547,0.0008,102.042
48,528,4,2048,51200,256,1,1,1,0.0006,132.241,0.0006,89.758,0.0001,264.482,0.0007,122.535
48,576,4,2048,51200,256,1,1,1,0.0006,135.624,0.0006,96.519,0.0002,271.248,0.0008,132.155
48,624,4,2048,51200,256,1,1,1,0.0007,166.047,0.0007,103.099,0.0002,332.095,0.0008,146.688
48,672,4,2048,51200,256,1,1,1,0.0007,150.137,0.0007,106.691,0.0002,300.274,0.0009,149.222
48,720,4,2048,51200,256,1,1,1,0.0007,161.719,0.0007,113.126,0.0002,323.437,0.0009,160.253
48,768,4,2048,51200,256,1,1,1,0.0008,185.84,0.0008,120.233,0.0002,371.68,0.001,174.818
48,816,4,2048,51200,256,1,1,1,0.0008,173.275,0.0008,122.801,0.0003,346.55,0.0011,176.308
48,864,4,2048,51200,256,1,1,1,0.0008,175.626,0.0008,129.187,0.0003,351.252,0.0011,185.112
48,912,4,2048,51200,256,1,1,1,0.0009,197.841,0.0009,131.887,0.0003,395.682,0.0012,194.93
48,960,4,2048,51200,256,1,1,1,0.0009,169.581,0.0009,137.192,0.0004,339.162,0.0013,194.011
48,1008,4,2048,51200,256,1,1,1,0.001,193.707,0.001,140.837,0.0003,387.414,0.0013,206.196
48,1056,4,2048,51200,256,1,1,1,0.001,200.07,0.001,144.922,0.0004,400.14,0.0014,213.543
48,1104,4,2048,51200,256,1,1,1,0.001,203.186,0.001,146.969,0.0004,406.371,0.0014,217.75
48,1152,4,2048,51200,256,1,1,1,0.0011,193.136,0.0011,151.933,0.0005,386.272,0.0015,220.834
48,1200,4,2048,51200,256,1,1,1,0.0011,219.878,0.0011,154.781,0.0004,439.757,0.0016,233.226
48,1248,4,2048,51200,256,1,1,1,0.0012,221.166,0.0012,160.437,0.0005,442.332,0.0016,240.758
48,1296,4,2048,51200,256,1,1,1,0.0012,189.524,0.0012,160.641,0.0006,379.047,0.0018,230.823
48,1344,4,2048,51200,256,1,1,1,0.0013,192.55,0.0013,165.525,0.0006,385.101,0.0019,237.527
48,1392,4,2048,51200,256,1,1,1,0.0013,217.532,0.0013,170.474,0.0006,435.065,0.0019,252.779
48,1440,4,2048,51200,256,1,1,1,0.0013,200.957,0.0013,175.11,0.0007,401.915,0.002,251.638
48,1488,4,2048,51200,256,1,1,1,0.0014,232.9,0.0014,178.837,0.0006,465.8,0.002,268.555
48,1536,4,2048,51200,256,1,1,1,0.0014,239.675,0.0014,182.526,0.0006,479.349,0.0021,275.618
48,1584,4,2048,51200,256,1,1,1,0.0015,222.376,0.0015,183.833,0.0007,444.751,0.0022,271.048
48,1632,4,2048,51200,256,1,1,1,0.0015,196.194,0.0015,188.757,0.0009,392.389,0.0024,264.412
48,1680,4,2048,51200,256,1,1,1,0.0016,211.055,0.0016,186.471,0.0009,422.11,0.0025,269.98
48,1728,4,2048,51200,256,1,1,1,0.0016,222.475,0.0016,193.574,0.0009,444.951,0.0025,282.388
48,1776,4,2048,51200,256,1,1,1,0.0016,240.206,0.0016,197.984,0.0009,480.413,0.0025,294.945
48,1824,4,2048,51200,256,1,1,1,0.0017,220.168,0.0017,198.283,0.001,440.336,0.0027,286.825
48,1872,4,2048,51200,256,1,1,1,0.0018,217.007,0.0018,202.968,0.0011,434.015,0.0028,290.023
48,1920,4,2048,51200,256,1,1,1,0.0018,155.97,0.0018,208.122,0.0015,311.941,0.0033,256.43
48,1968,4,2048,51200,256,1,1,1,0.0018,228.537,0.0018,210.081,0.0011,457.074,0.0029,303.149
48,2016,4,2048,51200,256,1,1,1,0.0019,208.233,0.0019,213.897,0.0013,416.466,0.0032,295.975
48,2064,4,2048,51200,256,1,1,1,0.0019,232.798,0.0019,216.588,0.0012,465.595,0.0031,312.063
48,2112,4,2048,51200,256,1,1,1,0.002,232.005,0.002,220.927,0.0013,464.01,0.0032,315.907
48,2160,4,2048,51200,256,1,1,1,0.002,215.121,0.002,224.82,0.0014,430.243,0.0034,310.041
48,2208,4,2048,51200,256,1,1,1,0.0021,237.233,0.0021,227.746,0.0013,474.466,0.0034,325.467
48,2256,4,2048,51200,256,1,1,1,0.0021,237.11,0.0021,231.987,0.0014,474.221,0.0035,329.426
48,2304,4,2048,51200,256,1,1,1,0.0021,212.264,0.0021,237.141,0.0016,424.528,0.0038,318.865
48,2352,4,2048,51200,256,1,1,1,0.0022,226.655,0.0022,239.585,0.0016,453.31,0.0038,330.227
48,2400,4,2048,51200,256,1,1,1,0.0022,223.704,0.0022,244.102,0.0017,447.408,0.0039,332.211
48,2448,4,2048,51200,256,1,1,1,0.0022,220.243,0.0022,248.28,0.0018,440.487,0.004,333.397
48,2496,4,2048,51200,256,1,1,1,0.0023,231.552,0.0023,252.754,0.0018,463.103,0.004,344.531
48,2544,4,2048,51200,256,1,1,1,0.0023,241.419,0.0023,256.118,0.0018,482.839,0.0041,353.757
48,2592,4,2048,51200,256,1,1,1,0.0024,222.473,0.0024,258.539,0.002,444.946,0.0044,343.252
48,2640,4,2048,51200,256,1,1,1,0.0024,220.011,0.0024,262.631,0.0021,440.021,0.0045,344.655
48,2688,4,2048,51200,256,1,1,1,0.0024,193.862,0.0024,267.767,0.0024,387.724,0.0049,327.752
48,2736,4,2048,51200,256,1,1,1,0.0025,223.602,0.0025,270.76,0.0022,447.204,0.0047,353.407
48,2784,4,2048,51200,256,1,1,1,0.0025,240.861,0.0025,276.1,0.0021,481.722,0.0046,369.853
48,2832,4,2048,51200,256,1,1,1,0.0026,232.844,0.0026,277.459,0.0023,465.689,0.0048,365.308
48,2880,4,2048,51200,256,1,1,1,0.0026,195.101,0.0026,282.346,0.0028,390.201,0.0054,338.037
48,2928,4,2048,51200,256,1,1,1,0.0027,241.238,0.0027,285.849,0.0023,482.475,0.005,377.77
48,2976,4,2048,51200,256,1,1,1,0.0027,236.083,0.0027,289.361,0.0025,472.166,0.0052,376.552
48,3024,4,2048,51200,256,1,1,1,0.0027,222.252,0.0027,293.533,0.0027,444.505,0.0054,368.51
48,3072,4,2048,51200,256,1,1,1,0.0028,235.291,0.0028,298.201,0.0026,470.581,0.0054,382.205
48,3120,4,2048,51200,256,1,1,1,0.0028,219.99,0.0028,299.58,0.0029,439.98,0.0057,370.657
48,3168,4,2048,51200,256,1,1,1,0.0029,222.894,0.0029,303.642,0.003,445.788,0.0058,375.748
48,3216,4,2048,51200,256,1,1,1,0.0029,246.178,0.0029,307.998,0.0028,492.356,0.0057,397.763
48,3264,4,2048,51200,256,1,1,1,0.0029,208.179,0.0029,311.843,0.0034,416.359,0.0063,367.525
48,3312,4,2048,51200,256,1,1,1,0.003,228.549,0.003,312.011,0.0031,457.098,0.0062,386.074
48,3360,4,2048,51200,256,1,1,1,0.0031,195.813,0.0031,314.992,0.0038,391.626,0.0068,357.305
48,3408,4,2048,51200,256,1,1,1,0.0031,236.816,0.0031,317.952,0.0032,473.633,0.0063,397.033
48,3456,4,2048,51200,256,1,1,1,0.0031,214.468,0.0031,322.385,0.0036,428.937,0.0068,379.598
48,3504,4,2048,51200,256,1,1,1,0.0032,234.325,0.0032,323.853,0.0034,468.649,0.0066,398.683
48,3552,4,2048,51200,256,1,1,1,0.0033,236.903,0.0033,327.075,0.0035,473.806,0.0067,402.979
48,3600,4,2048,51200,256,1,1,1,0.0033,208.398,0.0033,334.013,0.0041,416.796,0.0073,379.968
48,3648,4,2048,51200,256,1,1,1,0.0033,230.055,0.0033,338.415,0.0038,460.11,0.0071,403.471
48,3696,4,2048,51200,256,1,1,1,0.0033,233.469,0.0033,343.493,0.0038,466.937,0.0072,409.577
48,3744,4,2048,51200,256,1,1,1,0.0034,222.473,0.0034,346.578,0.0041,444.946,0.0075,400.701
48,3792,4,2048,51200,256,1,1,1,0.0034,222.847,0.0034,347.812,0.0042,445.695,0.0077,401.78
48,3840,4,2048,51200,256,1,1,1,0.0035,177.318,0.0035,353.294,0.0054,354.636,0.0089,354.114
48,3888,4,2048,51200,256,1,1,1,0.0035,212.111,0.0035,354.737,0.0047,424.222,0.0082,394.32
48,3936,4,2048,51200,256,1,1,1,0.0036,222.894,0.0036,358.899,0.0046,445.788,0.0081,407.641
48,3984,4,2048,51200,256,1,1,1,0.0036,226.913,0.0036,360.831,0.0046,453.825,0.0082,412.769
48,4032,4,2048,51200,256,1,1,1,0.0037,215.417,0.0037,365.644,0.0049,430.835,0.0086,403.136
48,4080,4,2048,51200,256,1,1,1,0.0037,214.101,0.0037,369.977,0.0051,428.202,0.0088,403.752
48,4128,4,2048,51200,256,1,1,1,0.0037,214.593,0.0037,372.837,0.0052,429.186,0.0089,405.629
48,4176,4,2048,51200,256,1,1,1,0.0038,196.317,0.0038,374.847,0.0058,392.635,0.0096,385.613
48,4224,4,2048,51200,256,1,1,1,0.0038,215.892,0.0038,379.592,0.0054,431.784,0.0092,410.174
48,4272,4,2048,51200,256,1,1,1,0.0039,203.504,0.0039,382.389,0.0059,407.007,0.0098,397.221
48,4320,4,2048,51200,256,1,1,1,0.0039,198.861,0.0039,387.083,0.0062,397.722,0.0101,393.588
48,4368,4,2048,51200,256,1,1,1,0.004,208.315,0.004,390.267,0.006,416.63,0.01,406.159
48,4416,4,2048,51200,256,1,1,1,0.004,210.808,0.004,394.54,0.0061,421.617,0.0101,410.869
48,4464,4,2048,51200,256,1,1,1,0.004,226.669,0.004,400.805,0.0058,453.337,0.0098,431.793
48,4512,4,2048,51200,256,1,1,1,0.004,197.389,0.004,404.434,0.0068,394.778,0.0108,398.394
48,4560,4,2048,51200,256,1,1,1,0.0041,206.928,0.0041,405.658,0.0066,413.856,0.0107,410.704
48,4608,4,2048,51200,256,1,1,1,0.0041,193.572,0.0041,410.181,0.0072,387.145,0.0113,395.572
48,4656,4,2048,51200,256,1,1,1,0.0042,201.159,0.0042,411.938,0.0071,402.317,0.0113,405.909
48,4704,4,2048,51200,256,1,1,1,0.0042,206.121,0.0042,420.565,0.007,412.243,0.0112,415.353
48,4752,4,2048,51200,256,1,1,1,0.0043,214.359,0.0043,420.14,0.0069,428.718,0.0112,425.435
48,4800,4,2048,51200,256,1,1,1,0.0043,206.571,0.0043,425.067,0.0073,413.141,0.0116,417.565
48,4848,4,2048,51200,256,1,1,1,0.0043,229.58,0.0043,431.111,0.0067,459.16,0.011,448.162
48,4896,4,2048,51200,256,1,1,1,0.0044,209.778,0.0044,434.64,0.0075,419.556,0.0119,425.115
48,4944,4,2048,51200,256,1,1,1,0.0044,183.895,0.0044,437.115,0.0087,367.791,0.0131,391.139
48,4992,4,2048,51200,256,1,1,1,0.0045,202.384,0.0045,442.182,0.0081,404.769,0.0125,418.069
48,5040,4,2048,51200,256,1,1,1,0.0045,191.587,0.0045,445.98,0.0087,383.173,0.0132,404.574
48,5088,4,2048,51200,256,1,1,1,0.0045,181.421,0.0045,448.692,0.0094,362.843,0.0139,390.908
48,5136,4,2048,51200,256,1,1,1,0.0046,192.541,0.0046,454.369,0.009,385.082,0.0135,408.43
48,5184,4,2048,51200,256,1,1,1,0.0046,191.198,0.0046,459.13,0.0092,382.395,0.0138,407.929
48,5232,4,2048,51200,256,1,1,1,0.0047,196.807,0.0047,459.79,0.0091,393.615,0.0138,416.018
48,5280,4,2048,51200,256,1,1,1,0.0047,218.072,0.0047,463.806,0.0084,436.143,0.0131,446.089
48,5328,4,2048,51200,256,1,1,1,0.0048,186.37,0.0048,465.638,0.01,372.741,0.0147,402.749
48,5376,4,2048,51200,256,1,1,1,0.0048,178.592,0.0048,470.405,0.0106,357.185,0.0154,392.428
48,5424,4,2048,51200,256,1,1,1,0.0048,199.171,0.0048,475.309,0.0097,398.342,0.0145,423.934
48,5472,4,2048,51200,256,1,1,1,0.0049,185.965,0.0049,474.381,0.0106,371.93,0.0155,404.466
48,5520,4,2048,51200,256,1,1,1,0.0049,227.01,0.0049,484.081,0.0088,454.02,0.0137,464.761
48,5568,4,2048,51200,256,1,1,1,0.0049,191.661,0.0049,488.531,0.0106,383.322,0.0155,416.69
48,5616,4,2048,51200,256,1,1,1,0.005,193.155,0.005,489.178,0.0107,386.309,0.0157,419.049
48,5664,4,2048,51200,256,1,1,1,0.005,190.633,0.005,491.931,0.011,381.266,0.0161,416.007
48,5712,4,2048,51200,256,1,1,1,0.0051,187.81,0.0051,493.102,0.0114,375.62,0.0165,412.033
48,5760,4,2048,51200,256,1,1,1,0.0051,148.323,0.0051,499.095,0.0147,296.647,0.0198,349.135
48,5808,4,2048,51200,256,1,1,1,0.0052,188.332,0.0052,503.104,0.0117,376.664,0.0169,415.319
48,5856,4,2048,51200,256,1,1,1,0.0052,183.395,0.0052,507.816,0.0123,366.79,0.0175,408.801
48,5904,4,2048,51200,256,1,1,1,0.0052,212.171,0.0052,511.731,0.0108,424.342,0.016,452.944
48,5952,4,2048,51200,256,1,1,1,0.0053,225.469,0.0053,516.202,0.0103,450.938,0.0156,473.036
