num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,flash_attn_latency,mlp_4h_to_h,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
8,176,4,2048,51200,256,1,1,1,0.0006,40.928,0.0006,24.513,0.0,81.857,0.0006,29.144
8,184,4,2048,51200,256,1,1,1,0.0006,29.318,0.0006,25.321,0.0001,58.636,0.0007,29.194
8,192,4,2048,51200,256,1,1,1,0.0006,47.708,0.0006,25.913,0.0001,95.415,0.0006,31.402
8,200,4,2048,51200,256,1,1,1,0.0006,47.977,0.0006,27.273,0.0001,95.953,0.0006,33.111
8,208,4,2048,51200,256,1,1,1,0.0006,55.814,0.0006,28.121,0.0001,111.628,0.0006,34.668
8,216,4,2048,51200,256,1,1,1,0.0006,44.084,0.0006,30.181,0.0001,88.167,0.0007,36.359
8,224,4,2048,51200,256,1,1,1,0.0006,61.167,0.0006,32.415,0.0001,122.334,0.0006,40.225
8,232,4,2048,51200,256,1,1,1,0.0006,56.241,0.0006,33.835,0.0001,112.481,0.0006,41.701
8,240,4,2048,51200,256,1,1,1,0.0006,70.85,0.0006,35.046,0.0001,141.699,0.0006,44.203
8,248,4,2048,51200,256,1,1,1,0.0006,55.185,0.0006,35.708,0.0001,110.37,0.0007,44.072
8,256,4,2048,51200,256,1,1,1,0.0006,81.965,0.0006,37.984,0.0001,163.93,0.0006,48.667
8,264,4,2048,51200,256,1,1,1,0.0006,71.28,0.0006,38.421,0.0001,142.559,0.0006,48.782
8,272,4,2048,51200,256,1,1,1,0.0006,73.198,0.0006,39.991,0.0001,146.395,0.0006,50.937
8,280,4,2048,51200,256,1,1,1,0.0006,76.55,0.0006,39.961,0.0001,153.1,0.0007,51.364
8,288,4,2048,51200,256,1,1,1,0.0006,59.034,0.0006,41.683,0.0001,118.067,0.0007,51.934
8,296,4,2048,51200,256,1,1,1,0.0006,83.362,0.0006,42.929,0.0001,166.725,0.0007,55.745
8,304,4,2048,51200,256,1,1,1,0.0006,101.078,0.0006,45.585,0.0001,202.155,0.0006,60.237
8,312,4,2048,51200,256,1,1,1,0.0006,117.271,0.0006,48.298,0.0001,234.542,0.0006,64.64
8,320,4,2048,51200,256,1,1,1,0.0006,90.103,0.0006,49.672,0.0001,180.206,0.0006,64.817
8,328,4,2048,51200,256,1,1,1,0.0006,96.849,0.0006,49.963,0.0001,193.698,0.0007,65.951
8,336,4,2048,51200,256,1,1,1,0.0006,90.76,0.0006,53.462,0.0001,181.52,0.0006,69.731
8,344,4,2048,51200,256,1,1,1,0.0006,101.829,0.0006,55.429,0.0001,203.657,0.0006,73.276
8,352,4,2048,51200,256,1,1,1,0.0006,104.749,0.0006,56.114,0.0001,209.499,0.0006,74.6
8,360,4,2048,51200,256,1,1,1,0.0006,106.381,0.0006,57.471,0.0001,212.762,0.0006,76.604
8,368,4,2048,51200,256,1,1,1,0.0006,99.676,0.0006,59.171,0.0001,199.352,0.0007,78.186
8,376,4,2048,51200,256,1,1,1,0.0006,137.875,0.0006,60.668,0.0001,275.751,0.0006,83.399
8,384,4,2048,51200,256,1,1,1,0.0006,116.486,0.0006,62.79,0.0001,232.972,0.0006,84.601
8,392,4,2048,51200,256,1,1,1,0.0006,117.646,0.0006,64.563,0.0001,235.293,0.0006,87.08
8,400,4,2048,51200,256,1,1,1,0.0009,126.031,0.0009,41.032,0.0001,252.062,0.001,58.714
8,408,4,2048,51200,256,1,1,1,0.0006,122.522,0.0006,63.579,0.0001,245.045,0.0007,86.953
8,416,4,2048,51200,256,1,1,1,0.0006,131.024,0.0006,65.492,0.0001,262.047,0.0007,90.294
8,424,4,2048,51200,256,1,1,1,0.0006,134.742,0.0006,71.35,0.0001,269.483,0.0007,97.948
8,432,4,2048,51200,256,1,1,1,0.0006,141.427,0.0006,73.057,0.0001,282.854,0.0007,100.939
8,440,4,2048,51200,256,1,1,1,0.0006,131.507,0.0006,74.649,0.0001,263.013,0.0007,102.102
8,448,4,2048,51200,256,1,1,1,0.0006,129.36,0.0006,76.336,0.0001,258.72,0.0007,104.104
8,456,4,2048,51200,256,1,1,1,0.0006,157.286,0.0006,78.958,0.0001,314.573,0.0006,110.519
8,464,4,2048,51200,256,1,1,1,0.0006,146.975,0.0006,80.114,0.0001,293.951,0.0007,111.18
8,472,4,2048,51200,256,1,1,1,0.001,148.619,0.001,48.22,0.0001,297.239,0.0011,71.344
8,480,4,2048,51200,256,1,1,1,0.0006,146.086,0.0006,81.673,0.0001,292.173,0.0007,113.546
8,488,4,2048,51200,256,1,1,1,0.0006,142.504,0.0006,83.327,0.0001,285.007,0.0007,115.346
8,496,4,2048,51200,256,1,1,1,0.0006,157.573,0.0006,86.597,0.0001,315.147,0.0007,121.351
8,504,4,2048,51200,256,1,1,1,0.0006,173.553,0.0006,88.631,0.0001,347.106,0.0007,125.893
8,512,4,2048,51200,256,1,1,1,0.0006,150.701,0.0006,90.484,0.0001,301.401,0.0007,125.657
8,520,4,2048,51200,256,1,1,1,0.0006,125.502,0.0006,89.681,0.0001,251.005,0.0007,120.974
8,528,4,2048,51200,256,1,1,1,0.0006,140.196,0.0006,89.566,0.0001,280.393,0.0007,123.636
8,536,4,2048,51200,256,1,1,1,0.0006,128.819,0.0006,91.064,0.0001,257.639,0.0007,123.616
8,544,4,2048,51200,256,1,1,1,0.0006,124.964,0.0006,92.053,0.0002,249.929,0.0008,124.188
8,552,4,2048,51200,256,1,1,1,0.0006,131.653,0.0006,93.722,0.0002,263.305,0.0008,127.568
8,560,4,2048,51200,256,1,1,1,0.0006,135.927,0.0006,94.006,0.0002,271.853,0.0008,128.947
8,568,4,2048,51200,256,1,1,1,0.0006,136.023,0.0006,95.484,0.0002,272.047,0.0008,130.848
8,576,4,2048,51200,256,1,1,1,0.0006,131.937,0.0006,96.829,0.0002,263.875,0.0008,131.74
8,584,4,2048,51200,256,1,1,1,0.0006,157.405,0.0006,97.206,0.0001,314.809,0.0008,137.07
8,592,4,2048,51200,256,1,1,1,0.0006,142.907,0.0006,98.11,0.0002,285.814,0.0008,135.831
8,600,4,2048,51200,256,1,1,1,0.0006,142.815,0.0006,99.134,0.0002,285.629,0.0008,137.2
8,608,4,2048,51200,256,1,1,1,0.0006,148.591,0.0006,101.24,0.0002,297.182,0.0008,140.907
8,616,4,2048,51200,256,1,1,1,0.0007,147.113,0.0007,101.321,0.0002,294.227,0.0008,140.968
8,624,4,2048,51200,256,1,1,1,0.0007,151.677,0.0007,101.976,0.0002,303.354,0.0008,142.839
8,632,4,2048,51200,256,1,1,1,0.0007,150.441,0.0007,103.472,0.0002,300.881,0.0008,144.516
8,640,4,2048,51200,256,1,1,1,0.0007,170.5,0.0007,105.492,0.0002,341.0,0.0008,150.762
8,648,4,2048,51200,256,1,1,1,0.0007,174.346,0.0007,105.249,0.0002,348.693,0.0008,151.407
8,656,4,2048,51200,256,1,1,1,0.0007,158.299,0.0007,105.891,0.0002,316.597,0.0009,149.529
8,664,4,2048,51200,256,1,1,1,0.0007,161.314,0.0007,107.165,0.0002,322.628,0.0009,151.804
8,672,4,2048,51200,256,1,1,1,0.0007,153.247,0.0007,108.805,0.0002,306.493,0.0009,152.208
8,680,4,2048,51200,256,1,1,1,0.0007,181.94,0.0007,109.458,0.0002,363.879,0.0009,158.715
8,688,4,2048,51200,256,1,1,1,0.0007,167.139,0.0007,109.71,0.0002,334.279,0.0009,156.584
8,696,4,2048,51200,256,1,1,1,0.0007,167.018,0.0007,110.574,0.0002,334.035,0.0009,157.79
8,704,4,2048,51200,256,1,1,1,0.0007,192.421,0.0007,112.645,0.0002,384.842,0.0009,165.062
8,712,4,2048,51200,256,1,1,1,0.0007,171.182,0.0007,114.855,0.0002,342.365,0.0009,163.951
8,720,4,2048,51200,256,1,1,1,0.0007,164.22,0.0007,115.423,0.0002,328.44,0.0009,163.333
8,728,4,2048,51200,256,1,1,1,0.0007,173.319,0.0007,115.568,0.0002,346.637,0.0009,165.701
8,736,4,2048,51200,256,1,1,1,0.0007,175.19,0.0007,117.307,0.0002,350.381,0.0009,168.294
8,744,4,2048,51200,256,1,1,1,0.0007,190.288,0.0007,118.297,0.0002,380.576,0.0009,172.684
8,752,4,2048,51200,256,1,1,1,0.0007,164.569,0.0007,118.536,0.0002,329.137,0.001,167.755
8,760,4,2048,51200,256,1,1,1,0.0007,179.776,0.0007,119.213,0.0002,359.552,0.001,172.152
8,768,4,2048,51200,256,1,1,1,0.0007,186.991,0.0007,121.138,0.0002,373.981,0.001,176.082
8,776,4,2048,51200,256,1,1,1,0.0008,146.86,0.0008,119.02,0.0003,293.72,0.001,164.254
8,784,4,2048,51200,256,1,1,1,0.0008,163.006,0.0008,119.686,0.0002,326.012,0.001,169.513
8,792,4,2048,51200,256,1,1,1,0.0008,168.146,0.0008,120.523,0.0002,336.292,0.001,171.909
8,800,4,2048,51200,256,1,1,1,0.0008,185.984,0.0008,122.089,0.0002,371.967,0.001,177.95
8,808,4,2048,51200,256,1,1,1,0.0008,175.872,0.0008,122.636,0.0002,351.744,0.001,176.524
8,816,4,2048,51200,256,1,1,1,0.0008,171.262,0.0008,123.084,0.0003,342.524,0.0011,176.121
8,824,4,2048,51200,256,1,1,1,0.0008,175.297,0.0008,123.828,0.0003,350.594,0.0011,178.144
8,832,4,2048,51200,256,1,1,1,0.0008,180.711,0.0008,125.883,0.0003,361.421,0.0011,181.932
8,840,4,2048,51200,256,1,1,1,0.0008,172.546,0.0008,126.247,0.0003,345.091,0.0011,180.513
8,848,4,2048,51200,256,1,1,1,0.0008,182.777,0.0008,126.392,0.0003,365.554,0.0011,183.439
8,856,4,2048,51200,256,1,1,1,0.0008,186.531,0.0008,127.227,0.0003,373.062,0.0011,185.481
8,864,4,2048,51200,256,1,1,1,0.0008,169.071,0.0008,128.788,0.0003,338.142,0.0011,182.903
8,872,4,2048,51200,256,1,1,1,0.0008,184.02,0.0008,129.347,0.0003,368.039,0.0011,187.659
8,880,4,2048,51200,256,1,1,1,0.0008,185.602,0.0008,130.325,0.0003,371.204,0.0011,189.345
8,888,4,2048,51200,256,1,1,1,0.0009,197.486,0.0009,130.269,0.0003,394.971,0.0011,192.345
8,896,4,2048,51200,256,1,1,1,0.0009,177.988,0.0009,131.956,0.0003,355.977,0.0011,189.539
8,904,4,2048,51200,256,1,1,1,0.0009,205.672,0.0009,132.448,0.0003,411.345,0.0011,197.13
8,912,4,2048,51200,256,1,1,1,0.0009,196.246,0.0009,132.637,0.0003,392.491,0.0012,195.391
8,920,4,2048,51200,256,1,1,1,0.0009,194.603,0.0009,133.618,0.0003,389.206,0.0012,196.301
8,928,4,2048,51200,256,1,1,1,0.0009,197.78,0.0009,135.532,0.0003,395.56,0.0012,199.429
8,936,4,2048,51200,256,1,1,1,0.0009,194.656,0.0009,136.167,0.0003,389.313,0.0012,199.556
8,944,4,2048,51200,256,1,1,1,0.0009,201.496,0.0009,136.176,0.0003,402.991,0.0012,201.496
8,952,4,2048,51200,256,1,1,1,0.0009,207.735,0.0009,137.348,0.0003,415.47,0.0012,204.538
8,960,4,2048,51200,256,1,1,1,0.0009,155.922,0.0009,138.458,0.0004,311.844,0.0013,190.567
8,968,4,2048,51200,256,1,1,1,0.0009,163.148,0.0009,137.419,0.0004,326.295,0.0013,192.275
8,976,4,2048,51200,256,1,1,1,0.0009,206.115,0.0009,138.102,0.0003,412.229,0.0012,205.648
8,984,4,2048,51200,256,1,1,1,0.0009,204.643,0.0009,139.07,0.0003,409.286,0.0012,206.576
8,992,4,2048,51200,256,1,1,1,0.0009,213.04,0.0009,140.133,0.0003,426.081,0.0012,210.054
8,1000,4,2048,51200,256,1,1,1,0.0009,202.072,0.0009,140.288,0.0003,404.144,0.0013,207.677
8,1008,4,2048,51200,256,1,1,1,0.001,194.658,0.001,140.507,0.0003,389.317,0.0013,206.107
8,1016,4,2048,51200,256,1,1,1,0.001,212.255,0.001,140.858,0.0003,424.51,0.0013,211.32
8,1024,4,2048,51200,256,1,1,1,0.001,215.017,0.001,143.178,0.0003,430.034,0.0013,214.829
8,1032,4,2048,51200,256,1,1,1,0.001,190.996,0.001,142.672,0.0004,381.991,0.0013,207.934
8,1040,4,2048,51200,256,1,1,1,0.001,176.012,0.001,142.848,0.0004,352.025,0.0014,203.561
8,1048,4,2048,51200,256,1,1,1,0.001,190.783,0.001,144.493,0.0004,381.565,0.0014,210.156
8,1056,4,2048,51200,256,1,1,1,0.001,195.113,0.001,145.945,0.0004,390.226,0.0014,213.179
8,1064,4,2048,51200,256,1,1,1,0.001,191.733,0.001,146.299,0.0004,383.466,0.0014,212.698
8,1072,4,2048,51200,256,1,1,1,0.001,199.283,0.001,147.75,0.0004,398.565,0.0014,216.709
8,1080,4,2048,51200,256,1,1,1,0.001,194.21,0.001,148.16,0.0004,388.421,0.0014,215.77
8,1088,4,2048,51200,256,1,1,1,0.001,166.906,0.001,149.885,0.0005,333.812,0.0015,208.06
8,1096,4,2048,51200,256,1,1,1,0.001,182.263,0.001,148.334,0.0004,364.525,0.0015,212.358
8,1104,4,2048,51200,256,1,1,1,0.001,201.018,0.001,148.42,0.0004,402.035,0.0014,218.661
8,1112,4,2048,51200,256,1,1,1,0.001,203.573,0.001,149.0,0.0004,407.145,0.0014,220.224
8,1120,4,2048,51200,256,1,1,1,0.001,200.391,0.001,150.946,0.0004,400.782,0.0015,221.494
8,1128,4,2048,51200,256,1,1,1,0.0011,203.621,0.0011,151.291,0.0004,407.242,0.0015,223.033
8,1136,4,2048,51200,256,1,1,1,0.0011,208.639,0.0011,151.73,0.0004,417.278,0.0015,225.196
8,1144,4,2048,51200,256,1,1,1,0.0011,208.705,0.0011,152.765,0.0004,417.41,0.0015,226.501
8,1152,4,2048,51200,256,1,1,1,0.0011,186.222,0.0011,152.929,0.0005,372.444,0.0015,219.447
8,1160,4,2048,51200,256,1,1,1,0.0011,210.526,0.0011,153.961,0.0004,421.053,0.0015,228.683
8,1168,4,2048,51200,256,1,1,1,0.0011,212.547,0.0011,154.673,0.0004,425.094,0.0015,230.232
8,1176,4,2048,51200,256,1,1,1,0.0011,207.118,0.0011,155.475,0.0004,414.235,0.0015,229.573
8,1184,4,2048,51200,256,1,1,1,0.0011,211.064,0.0011,156.872,0.0004,422.128,0.0015,232.463
8,1192,4,2048,51200,256,1,1,1,0.0011,214.676,0.0011,157.5,0.0004,429.351,0.0015,234.426
8,1200,4,2048,51200,256,1,1,1,0.0011,215.304,0.0011,157.173,0.0004,430.607,0.0016,234.441
8,1208,4,2048,51200,256,1,1,1,0.0011,212.483,0.0011,158.813,0.0005,424.966,0.0016,235.468
8,1216,4,2048,51200,256,1,1,1,0.0011,219.6,0.0011,160.047,0.0004,439.201,0.0016,239.182
8,1224,4,2048,51200,256,1,1,1,0.0011,212.337,0.0011,162.082,0.0005,424.673,0.0016,239.177
8,1232,4,2048,51200,256,1,1,1,0.0011,201.23,0.0011,159.613,0.0005,402.46,0.0016,233.011
8,1240,4,2048,51200,256,1,1,1,0.0012,219.519,0.0012,159.952,0.0005,439.039,0.0016,239.56
8,1248,4,2048,51200,256,1,1,1,0.0012,219.681,0.0012,161.542,0.0005,439.362,0.0016,241.473
8,1256,4,2048,51200,256,1,1,1,0.0012,215.064,0.0012,162.146,0.0005,430.127,0.0016,240.785
8,1264,4,2048,51200,256,1,1,1,0.0012,226.129,0.0012,162.94,0.0005,452.257,0.0016,245.318
8,1272,4,2048,51200,256,1,1,1,0.0012,223.592,0.0012,163.432,0.0005,447.184,0.0016,245.218
8,1280,4,2048,51200,256,1,1,1,0.0012,214.474,0.0012,165.202,0.0005,428.948,0.0017,244.243
8,1288,4,2048,51200,256,1,1,1,0.0012,200.237,0.0012,163.832,0.0005,400.474,0.0017,237.924
8,1296,4,2048,51200,256,1,1,1,0.0012,189.995,0.0012,163.499,0.0006,379.989,0.0018,233.783
8,1304,4,2048,51200,256,1,1,1,0.0012,202.057,0.0012,164.998,0.0006,404.114,0.0018,240.044
8,1312,4,2048,51200,256,1,1,1,0.0012,206.37,0.0012,165.026,0.0005,412.74,0.0018,241.8
8,1320,4,2048,51200,256,1,1,1,0.0012,198.274,0.0012,166.842,0.0006,396.548,0.0018,240.696
8,1328,4,2048,51200,256,1,1,1,0.0012,204.029,0.0012,167.041,0.0006,408.058,0.0018,243.234
8,1336,4,2048,51200,256,1,1,1,0.0012,213.396,0.0012,168.685,0.0005,426.791,0.0018,248.479
8,1344,4,2048,51200,256,1,1,1,0.0012,197.274,0.0012,169.056,0.0006,394.548,0.0018,242.843
8,1352,4,2048,51200,256,1,1,1,0.0013,207.744,0.0013,168.28,0.0006,415.488,0.0018,246.275
8,1360,4,2048,51200,256,1,1,1,0.0013,205.589,0.0013,166.973,0.0006,411.178,0.0019,244.294
8,1368,4,2048,51200,256,1,1,1,0.0013,209.036,0.0013,169.275,0.0006,418.072,0.0019,248.026
8,1376,4,2048,51200,256,1,1,1,0.0013,210.541,0.0013,168.988,0.0006,421.081,0.0019,248.436
8,1384,4,2048,51200,256,1,1,1,0.0013,210.003,0.0013,170.729,0.0006,420.006,0.0019,250.113
8,1392,4,2048,51200,256,1,1,1,0.0013,208.97,0.0013,169.228,0.0006,417.94,0.0019,248.354
8,1400,4,2048,51200,256,1,1,1,0.0013,211.184,0.0013,171.809,0.0006,422.368,0.0019,251.905
8,1408,4,2048,51200,256,1,1,1,0.0013,214.027,0.0013,170.619,0.0006,428.053,0.0019,251.913
8,1416,4,2048,51200,256,1,1,1,0.0013,212.82,0.0013,174.703,0.0006,425.639,0.0019,255.673
8,1424,4,2048,51200,256,1,1,1,0.0013,215.315,0.0013,173.641,0.0006,430.63,0.0019,255.701
8,1432,4,2048,51200,256,1,1,1,0.0013,213.751,0.0013,176.205,0.0006,427.503,0.0019,257.78
8,1440,4,2048,51200,256,1,1,1,0.0013,196.767,0.0013,175.862,0.0007,393.535,0.002,250.548
8,1448,4,2048,51200,256,1,1,1,0.0013,217.338,0.0013,177.489,0.0006,434.675,0.002,260.708
8,1456,4,2048,51200,256,1,1,1,0.0014,219.357,0.0014,174.969,0.0006,438.715,0.002,259.088
8,1464,4,2048,51200,256,1,1,1,0.0013,217.112,0.0013,178.163,0.0006,434.225,0.002,261.544
8,1472,4,2048,51200,256,1,1,1,0.0014,223.668,0.0014,176.592,0.0006,447.336,0.002,262.606
8,1480,4,2048,51200,256,1,1,1,0.0013,226.477,0.0013,180.289,0.0006,452.954,0.002,267.533
8,1488,4,2048,51200,256,1,1,1,0.0014,224.4,0.0014,179.351,0.0006,448.8,0.002,265.929
8,1496,4,2048,51200,256,1,1,1,0.0014,227.439,0.0014,182.46,0.0006,454.877,0.002,270.344
8,1504,4,2048,51200,256,1,1,1,0.0014,227.284,0.0014,181.15,0.0007,454.567,0.002,269.096
8,1512,4,2048,51200,256,1,1,1,0.0014,220.046,0.0014,183.447,0.0007,440.091,0.0021,268.658
8,1520,4,2048,51200,256,1,1,1,0.0014,229.555,0.0014,182.379,0.0007,459.11,0.002,271.457
8,1528,4,2048,51200,256,1,1,1,0.0014,230.83,0.0014,184.287,0.0007,461.659,0.002,273.995
8,1536,4,2048,51200,256,1,1,1,0.0014,228.618,0.0014,183.42,0.0007,457.236,0.0021,272.398
8,1544,4,2048,51200,256,1,1,1,0.0014,221.998,0.0014,188.177,0.0007,443.997,0.0021,274.54
8,1552,4,2048,51200,256,1,1,1,0.0014,224.305,0.0014,186.129,0.0007,448.61,0.0021,273.616
8,1560,4,2048,51200,256,1,1,1,0.0014,215.992,0.0014,188.58,0.0007,431.984,0.0021,272.594
8,1568,4,2048,51200,256,1,1,1,0.0014,213.223,0.0014,187.627,0.0008,426.446,0.0022,270.591
8,1576,4,2048,51200,256,1,1,1,0.0014,211.927,0.0014,188.9,0.0008,423.854,0.0022,271.315
8,1584,4,2048,51200,256,1,1,1,0.0014,213.373,0.0014,187.697,0.0008,426.745,0.0022,270.94
8,1592,4,2048,51200,256,1,1,1,0.0014,215.377,0.0014,190.364,0.0008,430.754,0.0022,274.442
8,1600,4,2048,51200,256,1,1,1,0.0015,223.149,0.0015,189.047,0.0008,446.298,0.0022,276.671
8,1608,4,2048,51200,256,1,1,1,0.0015,225.626,0.0015,189.862,0.0008,451.252,0.0022,278.615
8,1616,4,2048,51200,256,1,1,1,0.0015,231.101,0.0015,187.073,0.0007,462.203,0.0022,278.232
8,1624,4,2048,51200,256,1,1,1,0.0015,211.341,0.0015,191.22,0.0008,422.682,0.0023,273.823
8,1632,4,2048,51200,256,1,1,1,0.0015,214.942,0.0015,189.432,0.0008,429.884,0.0023,273.901
8,1640,4,2048,51200,256,1,1,1,0.0015,227.686,0.0015,193.274,0.0008,455.373,0.0023,283.231
8,1648,4,2048,51200,256,1,1,1,0.0015,234.295,0.0015,190.018,0.0008,468.591,0.0023,282.902
8,1656,4,2048,51200,256,1,1,1,0.0015,223.869,0.0015,194.723,0.0008,447.737,0.0023,283.171
8,1664,4,2048,51200,256,1,1,1,0.0015,233.242,0.0015,192.233,0.0008,466.484,0.0023,284.885
8,1672,4,2048,51200,256,1,1,1,0.0015,222.776,0.0015,194.302,0.0008,445.553,0.0023,282.5
8,1680,4,2048,51200,256,1,1,1,0.0016,211.829,0.0016,191.509,0.0009,423.657,0.0024,275.006
8,1688,4,2048,51200,256,1,1,1,0.0015,232.165,0.0015,195.251,0.0008,464.329,0.0023,287.705
8,1696,4,2048,51200,256,1,1,1,0.0016,229.866,0.0016,192.329,0.0008,459.733,0.0024,284.006
8,1704,4,2048,51200,256,1,1,1,0.0015,238.939,0.0015,197.35,0.0008,477.879,0.0023,292.822
8,1712,4,2048,51200,256,1,1,1,0.0016,240.753,0.0016,193.532,0.0008,481.506,0.0024,289.907
8,1720,4,2048,51200,256,1,1,1,0.0016,222.607,0.0016,198.031,0.0009,445.214,0.0024,286.521
8,1728,4,2048,51200,256,1,1,1,0.0016,226.534,0.0016,195.154,0.0009,453.069,0.0025,285.693
8,1736,4,2048,51200,256,1,1,1,0.0016,232.6,0.0016,198.628,0.0008,465.201,0.0024,291.777
8,1744,4,2048,51200,256,1,1,1,0.0016,235.593,0.0016,193.502,0.0008,471.185,0.0025,288.197
8,1752,4,2048,51200,256,1,1,1,0.0016,245.56,0.0016,199.321,0.0008,491.121,0.0024,298.167
8,1760,4,2048,51200,256,1,1,1,0.0016,246.604,0.0016,195.602,0.0008,493.208,0.0025,294.994
8,1768,4,2048,51200,256,1,1,1,0.0016,239.898,0.0016,201.213,0.0009,479.797,0.0025,297.85
8,1776,4,2048,51200,256,1,1,1,0.0016,219.794,0.0016,197.561,0.0009,439.588,0.0026,285.444
8,1784,4,2048,51200,256,1,1,1,0.0016,240.276,0.0016,202.745,0.0009,480.551,0.0025,299.698
8,1792,4,2048,51200,256,1,1,1,0.0017,196.275,0.0017,198.64,0.0011,392.549,0.0027,274.602
8,1800,4,2048,51200,256,1,1,1,0.0016,221.794,0.0016,204.225,0.001,443.588,0.0026,292.752
8,1808,4,2048,51200,256,1,1,1,0.0017,220.291,0.0017,199.568,0.001,440.581,0.0027,287.883
8,1816,4,2048,51200,256,1,1,1,0.0016,209.281,0.0016,205.385,0.001,418.561,0.0027,287.58
8,1824,4,2048,51200,256,1,1,1,0.0017,213.11,0.0017,201.532,0.001,426.219,0.0027,286.284
8,1832,4,2048,51200,256,1,1,1,0.0017,218.398,0.0017,207.254,0.001,436.797,0.0027,294.11
8,1840,4,2048,51200,256,1,1,1,0.0017,206.514,0.0017,202.258,0.0011,413.028,0.0028,283.659
8,1848,4,2048,51200,256,1,1,1,0.0017,189.968,0.0017,208.042,0.0012,379.935,0.0029,279.099
8,1856,4,2048,51200,256,1,1,1,0.0017,224.283,0.0017,204.782,0.001,448.566,0.0027,295.089
8,1864,4,2048,51200,256,1,1,1,0.0017,204.77,0.0017,208.943,0.0011,409.541,0.0028,288.595
8,1872,4,2048,51200,256,1,1,1,0.0017,211.43,0.0017,203.563,0.0011,422.859,0.0028,287.688
8,1880,4,2048,51200,256,1,1,1,0.0017,223.22,0.0017,209.737,0.001,446.439,0.0027,299.262
8,1888,4,2048,51200,256,1,1,1,0.0018,226.872,0.0018,205.702,0.001,453.745,0.0028,297.532
8,1896,4,2048,51200,256,1,1,1,0.0017,205.375,0.0017,212.18,0.0011,410.75,0.0029,291.905
8,1904,4,2048,51200,256,1,1,1,0.0018,208.215,0.0018,206.931,0.0011,416.431,0.0029,289.173
8,1912,4,2048,51200,256,1,1,1,0.0017,226.672,0.0017,212.942,0.0011,453.343,0.0028,304.19
8,1920,4,2048,51200,256,1,1,1,0.0018,167.048,0.0018,208.854,0.0014,334.097,0.0032,265.107
8,1928,4,2048,51200,256,1,1,1,0.0017,228.801,0.0017,213.834,0.0011,457.603,0.0028,306.231
8,1936,4,2048,51200,256,1,1,1,0.0018,205.449,0.0018,208.273,0.0012,410.899,0.003,289.058
8,1944,4,2048,51200,256,1,1,1,0.0018,220.834,0.0018,214.807,0.0011,441.667,0.0029,303.094
