num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,flash_attn_latency,mlp_4h_to_h,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
128,3328,4,2048,51200,256,1,1,1,0.003,243.58,0.003,314.301,0.003,487.16,0.006,400.153
128,3456,4,2048,51200,256,1,1,1,0.0031,216.821,0.0031,325.253,0.0036,433.642,0.0067,383.397
128,3584,4,2048,51200,256,1,1,1,0.0032,214.88,0.0032,335.928,0.0039,429.76,0.0071,387.415
128,3712,4,2048,51200,256,1,1,1,0.0033,228.686,0.0033,345.146,0.0039,457.372,0.0073,405.961
128,3840,4,2048,51200,256,1,1,1,0.0035,171.138,0.0035,353.703,0.0056,342.276,0.0091,346.618
128,3968,4,2048,51200,256,1,1,1,0.0036,228.002,0.0036,360.246,0.0045,456.005,0.0081,413.557
128,4096,4,2048,51200,256,1,1,1,0.0037,224.912,0.0037,370.415,0.0049,449.823,0.0086,415.56
128,4224,4,2048,51200,256,1,1,1,0.0038,225.366,0.0038,380.706,0.0052,450.731,0.009,421.055
128,4352,4,2048,51200,256,1,1,1,0.0039,186.201,0.0039,391.548,0.0067,372.402,0.0106,379.487
128,4480,4,2048,51200,256,1,1,1,0.004,192.12,0.004,400.765,0.0068,384.241,0.0109,390.366
128,4608,4,2048,51200,256,1,1,1,0.0041,194.651,0.0041,410.926,0.0071,389.302,0.0113,397.231
128,4736,4,2048,51200,256,1,1,1,0.0042,206.195,0.0042,422.3,0.0071,412.389,0.0114,416.082
128,4864,4,2048,51200,256,1,1,1,0.0043,208.652,0.0043,433.368,0.0074,417.304,0.0118,423.219
128,4992,4,2048,51200,256,1,1,1,0.0044,225.298,0.0044,444.909,0.0072,450.597,0.0117,448.441
128,5120,4,2048,51200,256,1,1,1,0.0045,206.624,0.0045,453.319,0.0083,413.248,0.0129,427.416
128,5248,4,2048,51200,256,1,1,1,0.0047,208.849,0.0047,462.177,0.0086,417.699,0.0133,433.296
128,5376,4,2048,51200,256,1,1,1,0.0048,181.162,0.0048,471.759,0.0105,362.323,0.0152,396.657
128,5504,4,2048,51200,256,1,1,1,0.0049,202.438,0.0049,483.165,0.0098,404.876,0.0147,430.865
128,5632,4,2048,51200,256,1,1,1,0.005,239.279,0.005,493.611,0.0087,478.559,0.0137,484.041
128,5760,4,2048,51200,256,1,1,1,0.0051,163.921,0.0051,504.03,0.0133,327.842,0.0183,376.638
128,5888,4,2048,51200,256,1,1,1,0.0052,187.231,0.0052,513.906,0.0121,374.462,0.0173,416.235
128,6016,4,2048,51200,256,1,1,1,0.0053,182.403,0.0053,521.655,0.013,364.806,0.0183,410.35
128,6144,4,2048,51200,256,1,1,1,0.0054,202.645,0.0054,531.853,0.0122,405.289,0.0176,444.236
128,6272,4,2048,51200,256,1,1,1,0.0056,187.917,0.0056,538.096,0.0137,375.834,0.0193,422.709
128,6400,4,2048,51200,256,1,1,1,0.0057,212.994,0.0057,550.493,0.0126,425.988,0.0183,464.558
128,6528,4,2048,51200,256,1,1,1,0.0058,147.016,0.0058,558.351,0.019,294.032,0.0248,355.747
128,6656,4,2048,51200,256,1,1,1,0.0059,171.729,0.0059,568.272,0.0169,343.458,0.0228,401.58
128,6784,4,2048,51200,256,1,1,1,0.006,173.859,0.006,577.905,0.0173,347.719,0.0234,406.922
128,6912,4,2048,51200,256,1,1,1,0.0061,162.643,0.0061,588.762,0.0193,325.286,0.0254,388.73
128,7040,4,2048,51200,256,1,1,1,0.0062,190.252,0.0062,600.037,0.0171,380.503,0.0233,438.992
128,7168,4,2048,51200,256,1,1,1,0.0063,160.473,0.0063,610.599,0.021,320.945,0.0273,387.85
128,7296,4,2048,51200,256,1,1,1,0.0064,160.731,0.0064,619.436,0.0217,321.462,0.0281,389.5
128,7424,4,2048,51200,256,1,1,1,0.0066,161.976,0.0066,627.003,0.0223,323.951,0.0289,392.799
128,7552,4,2048,51200,256,1,1,1,0.0066,172.042,0.0066,639.456,0.0217,344.085,0.0284,413.209
128,7680,4,2048,51200,256,1,1,1,0.0067,161.769,0.0067,650.505,0.0239,323.539,0.0306,395.429
128,7808,4,2048,51200,256,1,1,1,0.0068,178.737,0.0068,661.308,0.0224,357.473,0.0292,428.614
128,7936,4,2048,51200,256,1,1,1,0.0069,162.072,0.0069,671.297,0.0255,324.145,0.0324,398.504
128,8064,4,2048,51200,256,1,1,1,0.0071,153.542,0.0071,675.841,0.0278,307.084,0.0349,382.253
128,8192,4,2048,51200,256,1,1,1,0.0072,162.222,0.0072,685.565,0.0271,324.444,0.0343,400.365
128,8320,4,2048,51200,256,1,1,1,0.0073,174.396,0.0073,700.334,0.026,348.791,0.0333,425.62
128,8448,4,2048,51200,256,1,1,1,0.0074,162.081,0.0074,709.997,0.0289,324.161,0.0362,402.792
128,8576,4,2048,51200,256,1,1,1,0.0075,161.244,0.0075,720.521,0.0299,322.488,0.0374,402.225
128,8704,4,2048,51200,256,1,1,1,0.0076,129.521,0.0076,730.144,0.0383,259.042,0.0459,336.99
128,8832,4,2048,51200,256,1,1,1,0.0077,160.524,0.0077,741.514,0.0318,321.049,0.0395,402.861
128,8960,4,2048,51200,256,1,1,1,0.0078,184.327,0.0078,752.283,0.0285,368.654,0.0363,450.931
128,9088,4,2048,51200,256,1,1,1,0.008,160.877,0.008,756.451,0.0336,321.754,0.0416,404.936
128,9216,4,2048,51200,256,1,1,1,0.0081,155.506,0.0081,767.202,0.0358,311.012,0.0439,394.867
128,9344,4,2048,51200,256,1,1,1,0.0082,161.372,0.0082,775.014,0.0355,322.744,0.0437,407.625
128,9472,4,2048,51200,256,1,1,1,0.0083,164.709,0.0083,784.754,0.0357,329.417,0.044,415.335
128,9600,4,2048,51200,256,1,1,1,0.0084,150.031,0.0084,798.06,0.0403,300.062,0.0486,385.826
128,9728,4,2048,51200,256,1,1,1,0.0085,162.177,0.0085,808.368,0.0382,324.354,0.0467,412.2
128,9856,4,2048,51200,256,1,1,1,0.0086,161.243,0.0086,819.095,0.0395,322.487,0.0481,411.139
128,9984,4,2048,51200,256,1,1,1,0.0087,160.877,0.0087,828.936,0.0406,321.754,0.0493,411.152
128,10112,4,2048,51200,256,1,1,1,0.0088,146.307,0.0088,838.952,0.0458,292.614,0.0546,380.636
128,10240,4,2048,51200,256,1,1,1,0.0089,183.476,0.0089,849.235,0.0375,366.952,0.0464,459.56
128,10368,4,2048,51200,256,1,1,1,0.009,160.234,0.009,856.694,0.044,320.468,0.053,411.881
128,10496,4,2048,51200,256,1,1,1,0.0091,162.083,0.0091,867.977,0.0445,324.166,0.0537,416.664
128,10624,4,2048,51200,256,1,1,1,0.0093,161.138,0.0093,874.334,0.0459,322.275,0.0552,415.074
128,10752,4,2048,51200,256,1,1,1,0.0094,146.977,0.0094,884.771,0.0515,293.955,0.0609,384.901
128,10880,4,2048,51200,256,1,1,1,0.0094,154.051,0.0094,900.03,0.0504,308.102,0.0598,401.469
128,11008,4,2048,51200,256,1,1,1,0.0095,185.114,0.0095,910.302,0.0429,370.229,0.0524,468.442
128,11136,4,2048,51200,256,1,1,1,0.0097,160.956,0.0097,914.058,0.0505,321.913,0.0602,417.409
128,11264,4,2048,51200,256,1,1,1,0.0098,162.391,0.0098,924.108,0.0512,324.781,0.061,421.191
128,11392,4,2048,51200,256,1,1,1,0.0099,159.862,0.0099,936.393,0.0532,319.724,0.0631,416.465
128,11520,4,2048,51200,256,1,1,1,0.01,145.674,0.01,947.647,0.0597,291.348,0.0697,385.451
128,11648,4,2048,51200,256,1,1,1,0.0101,160.777,0.0101,957.688,0.0553,321.553,0.0654,419.794
128,11776,4,2048,51200,256,1,1,1,0.0102,162.029,0.0102,965.618,0.0561,324.058,0.0663,423.022
128,11904,4,2048,51200,256,1,1,1,0.0103,158.462,0.0103,975.138,0.0586,316.924,0.0689,415.661
128,12032,4,2048,51200,256,1,1,1,0.0104,143.292,0.0104,987.022,0.0662,286.584,0.0766,381.909
128,12160,4,2048,51200,256,1,1,1,0.0105,182.406,0.0105,997.214,0.0531,364.812,0.0637,469.473
128,12288,4,2048,51200,256,1,1,1,0.0106,162.403,0.0106,1006.89,0.0609,324.807,0.0716,426.262
128,12416,4,2048,51200,256,1,1,1,0.0107,162.205,0.0107,1018.278,0.0623,324.411,0.073,426.459
128,12544,4,2048,51200,256,1,1,1,0.0108,161.776,0.0108,1030.414,0.0637,323.553,0.0746,426.165
128,12672,4,2048,51200,256,1,1,1,0.011,142.757,0.011,1036.773,0.0737,285.514,0.0847,382.833
128,12800,4,2048,51200,256,1,1,1,0.011,173.408,0.011,1050.818,0.0619,346.817,0.073,453.308
128,12928,4,2048,51200,256,1,1,1,0.0111,166.351,0.0111,1060.742,0.0658,332.702,0.077,438.085
128,13056,4,2048,51200,256,1,1,1,0.0113,132.718,0.0113,1068.993,0.0842,265.436,0.0954,360.32
128,13184,4,2048,51200,256,1,1,1,0.0114,156.842,0.0114,1075.386,0.0726,313.684,0.084,417.143
128,13312,4,2048,51200,256,1,1,1,0.0115,141.874,0.0115,1086.125,0.0819,283.749,0.0934,382.701
128,13440,4,2048,51200,256,1,1,1,0.0116,141.456,0.0116,1098.521,0.0837,282.912,0.0953,382.183
128,13568,4,2048,51200,256,1,1,1,0.0117,161.774,0.0117,1108.278,0.0746,323.548,0.0863,430.024
128,13696,4,2048,51200,256,1,1,1,0.0119,160.438,0.0119,1112.559,0.0766,320.876,0.0885,427.112
128,13824,4,2048,51200,256,1,1,1,0.012,159.971,0.012,1123.075,0.0783,319.943,0.0903,426.511
128,13952,4,2048,51200,256,1,1,1,0.0121,171.171,0.0121,1135.984,0.0745,342.343,0.0866,452.835
128,14080,4,2048,51200,256,1,1,1,0.0122,176.95,0.0122,1145.087,0.0734,353.899,0.0856,466.403
128,14208,4,2048,51200,256,1,1,1,0.0122,161.773,0.0122,1160.255,0.0818,323.545,0.094,432.351
128,14336,4,2048,51200,256,1,1,1,0.0124,158.578,0.0124,1167.685,0.0849,317.157,0.0973,425.194
128,14464,4,2048,51200,256,1,1,1,0.0125,156.113,0.0125,1175.969,0.0878,312.226,0.1003,419.727
128,14592,4,2048,51200,256,1,1,1,0.0126,145.027,0.0126,1181.987,0.0962,290.054,0.1089,393.578
128,14720,4,2048,51200,256,1,1,1,0.0127,168.847,0.0127,1193.303,0.0841,337.695,0.0968,450.161
128,14848,4,2048,51200,256,1,1,1,0.0128,177.62,0.0128,1207.1,0.0813,355.239,0.0941,471.02
128,14976,4,2048,51200,256,1,1,1,0.0129,156.995,0.0129,1214.965,0.0936,313.991,0.1065,423.285
128,15104,4,2048,51200,256,1,1,1,0.0147,159.145,0.0147,1083.407,0.0939,318.29,0.1087,422.028
128,15232,4,2048,51200,256,1,1,1,0.015,141.174,0.015,1085.251,0.1077,282.349,0.1227,380.227
128,15360,4,2048,51200,256,1,1,1,0.0132,140.941,0.0132,1247.321,0.1097,281.881,0.1229,385.727
128,15488,4,2048,51200,256,1,1,1,0.0134,154.222,0.0134,1254.006,0.1019,308.445,0.1153,418.051
128,15616,4,2048,51200,256,1,1,1,0.015,160.342,0.015,1137.59,0.0997,320.683,0.1146,427.354
128,15744,4,2048,51200,256,1,1,1,0.0136,170.482,0.0136,1270.234,0.0953,340.963,0.1089,457.182
128,15872,4,2048,51200,256,1,1,1,0.0137,169.498,0.0137,1285.685,0.0974,338.996,0.1111,455.504
128,16000,4,2048,51200,256,1,1,1,0.0138,158.377,0.0138,1291.698,0.1059,316.755,0.1198,429.267
128,16128,4,2048,51200,256,1,1,1,0.014,154.05,0.014,1298.167,0.1107,308.099,0.1246,419.045
128,16256,4,2048,51200,256,1,1,1,0.0153,156.434,0.0153,1201.514,0.1107,312.867,0.126,420.902
128,16384,4,2048,51200,256,1,1,1,0.0141,145.792,0.0141,1324.938,0.1207,291.584,0.1348,399.752
128,16512,4,2048,51200,256,1,1,1,0.0142,173.068,0.0142,1338.157,0.1032,346.136,0.1174,465.938
128,16640,4,2048,51200,256,1,1,1,0.0144,153.869,0.0144,1341.639,0.1179,307.738,0.1323,419.949
128,16768,4,2048,51200,256,1,1,1,0.016,152.886,0.016,1221.051,0.1205,305.772,0.1365,413.111
128,16896,4,2048,51200,256,1,1,1,0.0146,160.341,0.0146,1359.398,0.1167,320.682,0.1313,436.176
128,17024,4,2048,51200,256,1,1,1,0.0147,159.921,0.0147,1371.049,0.1188,319.842,0.1335,435.526
128,17152,4,2048,51200,256,1,1,1,0.0148,161.451,0.0148,1380.805,0.1194,322.902,0.1342,439.531
128,17280,4,2048,51200,256,1,1,1,0.0149,134.144,0.0149,1393.207,0.1459,268.288,0.1608,372.4
128,17408,4,2048,51200,256,1,1,1,0.0166,136.593,0.0166,1265.659,0.1454,273.186,0.162,374.966
128,17536,4,2048,51200,256,1,1,1,0.0151,161.659,0.0151,1413.758,0.1247,323.317,0.1398,441.04
128,17664,4,2048,51200,256,1,1,1,0.0152,159.33,0.0152,1418.919,0.1283,318.66,0.1436,435.49
128,17792,4,2048,51200,256,1,1,1,0.0167,158.289,0.0167,1313.431,0.1311,316.578,0.1478,429.267
128,17920,4,2048,51200,256,1,1,1,0.0157,147.537,0.0157,1417.391,0.1426,295.074,0.1583,406.329
128,18048,4,2048,51200,256,1,1,1,0.0155,155.32,0.0155,1451.991,0.1374,310.641,0.153,426.556
128,18176,4,2048,51200,256,1,1,1,0.0156,155.611,0.0156,1467.38,0.1391,311.222,0.1547,427.69
128,18304,4,2048,51200,256,1,1,1,0.0158,158.424,0.0158,1468.815,0.1386,316.849,0.1544,434.634
128,18432,4,2048,51200,256,1,1,1,0.0158,152.899,0.0158,1486.81,0.1456,305.798,0.1614,421.444
128,18560,4,2048,51200,256,1,1,1,0.0164,151.493,0.0164,1452.342,0.149,302.987,0.1654,416.947
128,18688,4,2048,51200,256,1,1,1,0.0161,157.791,0.0161,1501.025,0.1451,315.582,0.1611,433.907
128,18816,4,2048,51200,256,1,1,1,0.0162,154.919,0.0162,1509.408,0.1498,309.837,0.166,426.979
128,18944,4,2048,51200,256,1,1,1,0.0163,152.648,0.0163,1522.641,0.1541,305.297,0.1704,421.641
128,19072,4,2048,51200,256,1,1,1,0.0164,153.894,0.0164,1532.702,0.1549,307.789,0.1713,424.983
128,19200,4,2048,51200,256,1,1,1,0.0165,130.221,0.0165,1543.339,0.1855,260.442,0.202,365.155
128,19328,4,2048,51200,256,1,1,1,0.0166,152.832,0.0166,1548.867,0.1602,305.664,0.1768,422.677
128,19456,4,2048,51200,256,1,1,1,0.0167,155.103,0.0167,1563.916,0.1599,310.206,0.1766,428.716
128,19584,4,2048,51200,256,1,1,1,0.0168,128.654,0.0168,1570.448,0.1954,257.307,0.2122,361.523
128,19712,4,2048,51200,256,1,1,1,0.0176,147.057,0.0176,1523.996,0.1732,294.114,0.1907,407.452
128,19840,4,2048,51200,256,1,1,1,0.017,136.145,0.017,1594.479,0.1895,272.289,0.2065,381.23
128,19968,4,2048,51200,256,1,1,1,0.0172,164.72,0.0172,1598.943,0.1586,329.44,0.1758,453.493
128,20096,4,2048,51200,256,1,1,1,0.0173,155.38,0.0173,1611.404,0.1703,310.76,0.1876,430.437
128,20224,4,2048,51200,256,1,1,1,0.0174,155.876,0.0174,1620.329,0.172,311.751,0.1893,431.87
128,20352,4,2048,51200,256,1,1,1,0.0186,145.607,0.0186,1531.299,0.1864,291.215,0.205,403.818
128,20480,4,2048,51200,256,1,1,1,0.0185,129.918,0.0185,1563.153,0.2116,259.836,0.23,364.446
128,20608,4,2048,51200,256,1,1,1,0.0177,154.902,0.0177,1653.265,0.1797,309.804,0.1973,430.102
128,20736,4,2048,51200,256,1,1,1,0.0178,155.594,0.0178,1659.315,0.1811,311.187,0.1989,431.959
128,20864,4,2048,51200,256,1,1,1,0.0179,155.602,0.0179,1668.057,0.1833,311.205,0.2013,432.152
128,20992,4,2048,51200,256,1,1,1,0.0181,156.132,0.0181,1675.872,0.185,312.265,0.203,433.642
128,21120,4,2048,51200,256,1,1,1,0.0182,111.314,0.0182,1687.632,0.2626,222.629,0.2808,317.391
128,21248,4,2048,51200,256,1,1,1,0.0183,153.116,0.0183,1699.127,0.1932,306.232,0.2115,426.446
128,21376,4,2048,51200,256,1,1,1,0.0183,150.849,0.0183,1710.818,0.1985,301.697,0.2169,420.884
128,21504,4,2048,51200,256,1,1,1,0.0184,156.948,0.0184,1723.838,0.1931,313.895,0.2115,436.667
128,21632,4,2048,51200,256,1,1,1,0.0186,148.995,0.0186,1728.686,0.2058,297.991,0.2244,416.447
128,21760,4,2048,51200,256,1,1,1,0.0187,117.924,0.0187,1737.175,0.2631,235.849,0.2818,335.478
128,21888,4,2048,51200,256,1,1,1,0.0188,148.668,0.0188,1751.696,0.2112,297.337,0.23,416.002
128,22016,4,2048,51200,256,1,1,1,0.0189,159.506,0.0189,1762.547,0.1991,319.012,0.218,443.897
128,22144,4,2048,51200,256,1,1,1,0.019,147.936,0.019,1771.597,0.2172,295.872,0.2362,414.44
128,22272,4,2048,51200,256,1,1,1,0.0191,147.529,0.0191,1783.645,0.2204,295.059,0.2394,413.589
128,22400,4,2048,51200,256,1,1,1,0.0193,125.475,0.0193,1779.844,0.2621,250.95,0.2814,355.923
128,22528,4,2048,51200,256,1,1,1,0.0193,151.919,0.0193,1803.949,0.2189,303.838,0.2382,425.225
128,22656,4,2048,51200,256,1,1,1,0.0195,156.131,0.0195,1805.178,0.2155,312.262,0.2349,436.032
128,22784,4,2048,51200,256,1,1,1,0.0195,157.301,0.0195,1820.293,0.2163,314.601,0.2358,439.303
128,22912,4,2048,51200,256,1,1,1,0.0196,148.808,0.0196,1830.799,0.2312,297.617,0.2508,417.615
128,23040,4,2048,51200,256,1,1,1,0.0198,132.888,0.0198,1836.436,0.2618,265.775,0.2816,376.141
128,23168,4,2048,51200,256,1,1,1,0.0199,154.776,0.0199,1847.586,0.2273,309.553,0.2472,433.27
128,23296,4,2048,51200,256,1,1,1,0.02,147.015,0.02,1859.013,0.2419,294.03,0.2619,413.38
128,23424,4,2048,51200,256,1,1,1,0.0201,149.483,0.0201,1866.736,0.2406,298.966,0.2607,419.89
128,23552,4,2048,51200,256,1,1,1,0.0228,145.901,0.0228,1663.741,0.2492,291.801,0.272,406.818
128,23680,4,2048,51200,256,1,1,1,0.0203,150.738,0.0203,1888.004,0.2438,301.475,0.2641,423.46
128,23808,4,2048,51200,256,1,1,1,0.0204,157.722,0.0204,1895.009,0.2355,315.444,0.256,441.613
128,23936,4,2048,51200,256,1,1,1,0.0205,128.484,0.0205,1911.085,0.2922,256.968,0.3127,365.336
128,24064,4,2048,51200,256,1,1,1,0.0209,146.447,0.0209,1895.795,0.2591,292.895,0.28,412.364
128,24192,4,2048,51200,256,1,1,1,0.0207,144.93,0.0207,1929.374,0.2646,289.861,0.2854,408.909
128,24320,4,2048,51200,256,1,1,1,0.0208,147.028,0.0208,1940.236,0.2636,294.056,0.2845,414.539
128,24448,4,2048,51200,256,1,1,1,0.0209,149.553,0.0209,1953.46,0.2619,299.105,0.2828,421.316
128,24576,4,2048,51200,256,1,1,1,0.0215,120.91,0.0215,1914.213,0.3274,241.82,0.3489,345.065
128,24704,4,2048,51200,256,1,1,1,0.0211,130.849,0.0211,1974.939,0.3057,261.698,0.3268,372.283
128,24832,4,2048,51200,256,1,1,1,0.0213,149.721,0.0213,1979.848,0.2699,299.443,0.2912,422.101
128,24960,4,2048,51200,256,1,1,1,0.0214,128.976,0.0214,1986.847,0.3166,257.952,0.338,367.391
128,25088,4,2048,51200,256,1,1,1,0.0215,148.316,0.0215,1992.915,0.2781,296.632,0.2997,418.579
128,25216,4,2048,51200,256,1,1,1,0.0216,146.526,0.0216,2003.764,0.2844,293.052,0.306,414.023
128,25344,4,2048,51200,256,1,1,1,0.0217,148.153,0.0217,2013.658,0.2841,296.307,0.3059,418.417
128,25472,4,2048,51200,256,1,1,1,0.0218,147.762,0.0218,2028.705,0.2878,295.524,0.3096,417.588
128,25600,4,2048,51200,256,1,1,1,0.0233,128.734,0.0233,1917.758,0.3336,257.467,0.3569,365.812
128,25728,4,2048,51200,256,1,1,1,0.022,148.712,0.022,2046.091,0.2917,297.425,0.3138,420.293
128,25856,4,2048,51200,256,1,1,1,0.0222,145.716,0.0222,2053.79,0.3007,291.431,0.3229,412.492
128,25984,4,2048,51200,256,1,1,1,0.0223,127.594,0.0223,2060.629,0.3468,255.188,0.3691,364.36
128,26112,4,2048,51200,256,1,1,1,0.0224,121.779,0.0224,2077.57,0.3669,243.559,0.3893,348.863
128,26240,4,2048,51200,256,1,1,1,0.0225,136.409,0.0225,2082.901,0.3308,272.818,0.3533,388.139
128,26368,4,2048,51200,256,1,1,1,0.0226,146.252,0.0226,2098.309,0.3116,292.504,0.3341,414.428
128,26496,4,2048,51200,256,1,1,1,0.0228,136.124,0.0228,2091.82,0.338,272.248,0.3608,387.446
128,26624,4,2048,51200,256,1,1,1,0.0241,147.143,0.0241,1997.924,0.3157,294.287,0.3399,415.325
128,26752,4,2048,51200,256,1,1,1,0.0235,146.062,0.0235,2072.11,0.3211,292.123,0.3446,413.512
128,26880,4,2048,51200,256,1,1,1,0.0234,120.321,0.0234,2101.326,0.3935,240.643,0.4169,345.038
128,27008,4,2048,51200,256,1,1,1,0.0233,150.055,0.0233,2128.53,0.3186,300.11,0.3419,424.774
128,27136,4,2048,51200,256,1,1,1,0.0232,150.491,0.0232,2155.351,0.3207,300.981,0.3439,426.265
128,27264,4,2048,51200,256,1,1,1,0.0234,145.492,0.0234,2159.767,0.3348,290.985,0.3582,413.07
128,27392,4,2048,51200,256,1,1,1,0.0242,146.469,0.0242,2109.44,0.3357,292.937,0.3599,414.989
128,27520,4,2048,51200,256,1,1,1,0.0236,146.409,0.0236,2183.526,0.339,292.819,0.3626,415.761
128,27648,4,2048,51200,256,1,1,1,0.0237,147.54,0.0237,2196.684,0.3395,295.08,0.3632,418.906
128,27776,4,2048,51200,256,1,1,1,0.0238,142.306,0.0238,2205.701,0.3553,284.612,0.3791,405.067
128,27904,4,2048,51200,256,1,1,1,0.0239,147.29,0.0239,2215.638,0.3464,294.58,0.3703,418.438
128,28032,4,2048,51200,256,1,1,1,0.0242,143.932,0.0242,2208.771,0.3578,287.864,0.382,409.401
128,28160,4,2048,51200,256,1,1,1,0.0242,146.241,0.0242,2229.584,0.3554,292.482,0.3795,415.778
128,28288,4,2048,51200,256,1,1,1,0.0242,131.232,0.0242,2244.887,0.3996,262.465,0.4238,375.691
128,28416,4,2048,51200,256,1,1,1,0.0244,148.28,0.0244,2247.313,0.3569,296.561,0.3813,421.38
128,28544,4,2048,51200,256,1,1,1,0.0244,142.888,0.0244,2264.399,0.3737,285.775,0.3981,407.174
128,28672,4,2048,51200,256,1,1,1,0.0248,114.726,0.0248,2252.406,0.4696,229.452,0.4944,330.823
128,28800,4,2048,51200,256,1,1,1,0.0246,132.699,0.0246,2290.811,0.4096,265.398,0.4342,380.019
128,28928,4,2048,51200,256,1,1,1,0.027,148.271,0.027,2100.302,0.3699,296.541,0.3969,419.405
128,29056,4,2048,51200,256,1,1,1,0.0266,143.903,0.0266,2150.065,0.3845,287.806,0.4111,408.478
128,29184,4,2048,51200,256,1,1,1,0.0253,,,,,,,
