m,n,k,throughput
2048,2048,329,17.31
2048,2048,330,50.589
2048,2048,331,17.424
2048,2048,332,51.959
2048,2048,333,17.617
2048,2048,334,50.175
2048,2048,335,17.759
2048,2048,336,57.102
2048,2048,337,17.704
2048,2048,338,49.778
2048,2048,339,17.899
2048,2048,340,52.817
2048,2048,341,17.95
2048,2048,342,51.599
2048,2048,343,18.174
2048,2048,344,55.494
2048,2048,345,18.206
2048,2048,346,52.053
2048,2048,347,18.386
2048,2048,348,54.382
2048,2048,349,18.511
2048,2048,350,52.205
2048,2048,351,18.504
2048,2048,352,61.312
2048,2048,353,18.933
2048,2048,354,53.333
2048,2048,355,19.089
2048,2048,356,55.799
2048,2048,357,18.821
2048,2048,358,53.781
2048,2048,359,19.051
2048,2048,360,57.632
2048,2048,361,18.974
2048,2048,362,54.46
2048,2048,363,19.137
2048,2048,364,57.053
2048,2048,365,19.467
2048,2048,366,54.669
2048,2048,367,19.505
2048,2048,368,61.153
2048,2048,369,19.473
2048,2048,370,54.798
2048,2048,371,19.588
2048,2048,372,57.703
2048,2048,373,19.585
2048,2048,374,53.795
2048,2048,375,19.71
2048,2048,376,58.67
2048,2048,377,20.056
2048,2048,378,55.983
2048,2048,379,20.235
2048,2048,380,56.28
2048,2048,381,20.177
2048,2048,382,54.129
2048,2048,383,20.304
2048,2048,384,66.444
2048,2048,385,12.406
2048,2048,386,43.335
2048,2048,387,12.436
2048,2048,388,44.319
2048,2048,389,12.504
2048,2048,390,43.229
2048,2048,391,12.546
2048,2048,392,46.762
2048,2048,393,12.641
2048,2048,394,43.672
2048,2048,395,12.819
2048,2048,396,45.48
2048,2048,397,12.805
2048,2048,398,43.884
2048,2048,399,12.842
2048,2048,400,51.782
2048,2048,401,12.914
2048,2048,402,44.465
2048,2048,403,12.876
2048,2048,404,46.552
2048,2048,405,13.019
2048,2048,406,44.162
2048,2048,407,13.063
2048,2048,408,47.854
2048,2048,409,13.008
2048,2048,410,44.367
2048,2048,411,13.338
2048,2048,412,47.684
2048,2048,413,13.317
2048,2048,414,44.708
2048,2048,415,13.267
2048,2048,416,59.348
2048,2048,417,13.359
2048,2048,418,44.816
2048,2048,419,13.37
2048,2048,420,48.184
2048,2048,421,13.5
2048,2048,422,45.571
2048,2048,423,13.469
2048,2048,424,50.695
2048,2048,425,13.5
2048,2048,426,46.482
2048,2048,427,13.789
2048,2048,428,49.102
2048,2048,429,13.875
2048,2048,430,46.34
2048,2048,431,13.992
2048,2048,432,55.445
2048,2048,433,14.061
2048,2048,434,46.201
2048,2048,435,13.975
2048,2048,436,49.532
2048,2048,437,14.026
2048,2048,438,46.627
2048,2048,439,13.937
2048,2048,440,49.824
2048,2048,441,13.907
2048,2048,442,47.293
2048,2048,443,14.328
2048,2048,444,48.295
2048,2048,445,14.27
2048,2048,446,47.239
2048,2048,447,14.364
2048,2048,448,65.518
2048,2048,449,14.385
2048,2048,450,48.396
2048,2048,451,14.335
2048,2048,452,50.908
2048,2048,453,14.368
2048,2048,454,49.486
2048,2048,455,14.358
2048,2048,456,55.086
2048,2048,457,14.317
2048,2048,458,49.664
2048,2048,459,14.519
2048,2048,460,52.089
2048,2048,461,14.564
2048,2048,462,50.358
2048,2048,463,14.681
2048,2048,464,58.478
2048,2048,465,14.766
2048,2048,466,51.113
2048,2048,467,14.754
2048,2048,468,52.597
2048,2048,469,14.907
2048,2048,470,51.23
2048,2048,471,14.903
2048,2048,472,55.987
2048,2048,473,14.885
2048,2048,474,52.154
2048,2048,475,15.19
2048,2048,476,54.311
2048,2048,477,15.235
2048,2048,478,51.779
2048,2048,479,15.493
2048,2048,480,69.615
2048,2048,481,15.396
2048,2048,482,51.207
2048,2048,483,15.526
2048,2048,484,55.045
2048,2048,485,15.61
2048,2048,486,52.809
2048,2048,487,15.626
2048,2048,488,58.214
2048,2048,489,15.552
2048,2048,490,52.915
2048,2048,491,15.989
2048,2048,492,56.015
2048,2048,493,15.955
2048,2048,494,52.482
2048,2048,495,16.025
2048,2048,496,62.889
2048,2048,497,16.124
2048,2048,498,53.339
2048,2048,499,16.129
2048,2048,500,57.05
2048,2048,501,16.396
2048,2048,502,53.768
2048,2048,503,16.269
2048,2048,504,58.203
2048,2048,505,16.349
2048,2048,506,54.03
2048,2048,507,16.505
2048,2048,508,54.024
2048,2048,509,16.437
2048,2048,510,53.531
2048,2048,511,16.528
2048,2048,512,73.847
2048,2048,513,15.752
2048,2048,514,61.386
2048,2048,515,15.776
2048,2048,516,58.684
2048,2048,517,15.982
2048,2048,518,62.005
2048,2048,519,16.011
2048,2048,520,61.542
2048,2048,521,16.002
2048,2048,522,62.555
2048,2048,523,16.278
2048,2048,524,60.05
2048,2048,525,16.249
2048,2048,526,64.283
2048,2048,527,16.282
2048,2048,528,67.766
2048,2048,529,16.339
2048,2048,530,63.153
2048,2048,531,16.238
2048,2048,532,60.701
2048,2048,533,16.371
2048,2048,534,65.261
2048,2048,535,16.308
2048,2048,536,63.364
2048,2048,537,16.378
2048,2048,538,64.769
2048,2048,539,16.652
2048,2048,540,62.223
2048,2048,541,16.759
2048,2048,542,65.703
2048,2048,543,16.702
2048,2048,544,78.463
2048,2048,545,16.774
2048,2048,546,66.495
2048,2048,547,16.781
2048,2048,548,63.145
2048,2048,549,16.842
2048,2048,550,66.137
2048,2048,551,16.766
2048,2048,552,65.255
2048,2048,553,16.852
2048,2048,554,67.863
2048,2048,555,17.031
2048,2048,556,63.37
2048,2048,557,17.163
2048,2048,558,67.486
2048,2048,559,17.215
2048,2048,560,71.09
2048,2048,561,17.231
2048,2048,562,62.228
2048,2048,563,17.092
2048,2048,564,64.493
2048,2048,565,16.864
2048,2048,566,61.951
2048,2048,567,16.977
2048,2048,568,66.696
2048,2048,569,16.902
2048,2048,570,62.389
2048,2048,571,17.097
2048,2048,572,63.202
2048,2048,573,17.045
2048,2048,574,61.668
2048,2048,575,17.232
2048,2048,576,81.509
2048,2048,577,17.311
2048,2048,578,64.545
2048,2048,579,17.263
2048,2048,580,65.325
2048,2048,581,17.283
2048,2048,582,65.55
2048,2048,583,17.362
2048,2048,584,67.665
2048,2048,585,17.377
2048,2048,586,65.718
2048,2048,587,17.531
2048,2048,588,66.368
2048,2048,589,17.491
2048,2048,590,66.096
2048,2048,591,17.726
2048,2048,592,75.243
2048,2048,593,17.695
2048,2048,594,65.98
