num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_key_value_query_transform,attention_key_query_prob,attention_prob_times_values,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
128,6656,4,2048,51200,256,1,1,1,174.853,47.661,35.944,226.692,215.806,0.0005,149.689,0.0639,52.464,0.0135,431.611,0.0784,116.803
128,6784,4,2048,51200,256,1,1,1,181.963,39.03,30.836,218.698,157.751,0.0006,176.515,0.0613,56.599,0.0191,315.502,0.0816,116.527
128,6912,4,2048,51200,256,1,1,1,185.816,47.604,37.299,208.557,149.151,0.0006,177.561,0.0601,59.78,0.021,298.303,0.0822,119.842
128,7040,4,2048,51200,256,1,1,1,173.089,30.017,31.466,224.881,160.376,0.0006,137.111,0.0761,48.868,0.0203,320.753,0.0975,104.768
128,7168,4,2048,51200,256,1,1,1,162.12,50.608,38.521,202.242,148.091,0.0006,174.191,0.0653,58.973,0.0227,296.182,0.0891,118.744
128,7296,4,2048,51200,256,1,1,1,156.592,40.392,31.605,214.666,171.263,0.0006,148.752,0.0757,52.536,0.0204,342.526,0.0972,112.677
128,7424,4,2048,51200,256,1,1,1,158.271,50.938,39.462,202.394,155.41,0.0006,168.912,0.0697,59.013,0.0232,310.819,0.094,120.541
128,7552,4,2048,51200,256,1,1,1,205.165,42.115,32.491,205.458,154.928,0.0006,167.483,0.0699,60.764,0.0241,309.856,0.0951,123.203
128,7680,4,2048,51200,256,1,1,1,126.033,52.257,41.36,157.006,152.493,0.0006,166.999,0.0789,55.526,0.0253,304.985,0.1054,114.913
128,7808,4,2048,51200,256,1,1,1,175.267,43.543,34.347,203.98,159.687,0.0006,148.523,0.0797,56.678,0.025,319.375,0.1059,118.116
128,7936,4,2048,51200,256,1,1,1,156.147,53.479,43.885,223.062,157.134,0.0006,150.008,0.0799,58.34,0.0263,314.268,0.1073,120.358
128,8064,4,2048,51200,256,1,1,1,172.831,44.844,24.704,187.063,147.643,0.0006,150.541,0.0861,55.775,0.0289,295.287,0.1161,114.747
128,8192,4,2048,51200,256,1,1,1,155.664,60.326,45.181,216.119,177.882,0.0006,150.366,0.0826,59.886,0.0247,355.763,0.1085,126.682
128,8320,4,2048,51200,256,1,1,1,130.008,43.123,40.576,214.335,168.003,0.0006,171.301,0.0856,59.548,0.027,336.006,0.1138,124.469
128,8448,4,2048,51200,256,1,1,1,163.17,53.972,46.447,212.749,155.694,0.0006,150.663,0.0854,61.417,0.03,311.389,0.1167,125.078
128,8576,4,2048,51200,256,1,1,1,155.106,44.169,41.841,142.817,166.736,0.0007,149.995,0.0931,57.955,0.0289,333.472,0.1233,121.925
128,8704,4,2048,51200,256,1,1,1,152.357,58.248,51.747,173.422,122.163,0.0007,150.79,0.0907,61.196,0.0406,244.327,0.1326,116.7
128,8832,4,2048,51200,256,1,1,1,154.066,44.998,42.739,206.805,160.31,0.0007,151.361,0.0935,60.992,0.0319,320.619,0.1268,125.672
128,8960,4,2048,51200,256,1,1,1,179.881,57.768,50.466,223.571,174.707,0.0007,170.11,0.0832,70.493,0.0301,349.415,0.1146,142.959
128,9088,4,2048,51200,256,1,1,1,163.935,45.002,46.965,205.856,156.391,0.0007,150.621,0.0952,63.25,0.0346,312.781,0.1312,128.435
128,9216,4,2048,51200,256,1,1,1,138.826,60.078,54.226,124.795,155.794,0.0007,152.66,0.1027,60.213,0.0357,311.587,0.1398,123.893
128,9344,4,2048,51200,256,1,1,1,156.146,45.78,41.488,180.136,154.72,0.0007,149.232,0.1024,62.029,0.037,309.44,0.1407,126.466
128,9472,4,2048,51200,256,1,1,1,155.051,57.555,51.943,205.285,172.369,0.0007,151.109,0.0998,65.269,0.0341,344.737,0.1353,135.069
128,9600,4,2048,51200,256,1,1,1,176.526,46.29,45.869,190.837,174.066,0.0007,167.038,0.0958,69.796,0.0347,348.132,0.1318,142.317
128,9728,4,2048,51200,256,1,1,1,161.959,62.149,55.342,194.6,156.902,0.0007,160.135,0.0988,69.382,0.0395,313.804,0.1397,137.855
128,9856,4,2048,51200,256,1,1,1,152.133,48.06,46.41,135.738,154.26,0.0007,149.024,0.1126,62.414,0.0413,308.52,0.1553,127.277
128,9984,4,2048,51200,256,1,1,1,156.083,61.659,54.582,149.656,155.877,0.0007,169.167,0.1034,69.67,0.0419,311.754,0.1467,138.188
128,10112,4,2048,51200,256,1,1,1,154.419,49.228,47.486,180.39,162.643,0.0007,151.191,0.112,65.905,0.0412,325.286,0.1546,134.442
128,10240,4,2048,51200,256,1,1,1,140.639,65.266,59.162,193.6,154.539,0.0007,135.586,0.1199,63.021,0.0445,309.078,0.1658,128.481
128,10368,4,2048,51200,256,1,1,1,180.192,47.551,47.815,139.838,152.022,0.0007,169.222,0.1079,71.736,0.0463,304.044,0.1556,140.252
128,10496,4,2048,51200,256,1,1,1,154.557,61.912,56.908,186.026,176.52,0.0007,152.067,0.1145,69.198,0.0409,353.041,0.1568,142.61
128,10624,4,2048,51200,256,1,1,1,179.45,49.629,36.605,183.267,155.682,0.0007,172.747,0.1095,74.052,0.0475,311.364,0.1584,144.559
128,10752,4,2048,51200,256,1,1,1,165.92,66.165,63.162,173.269,149.073,0.0007,173.464,0.1083,76.592,0.0508,298.146,0.1606,146.061
128,10880,4,2048,51200,256,1,1,1,138.486,36.774,49.544,167.785,153.778,0.0007,134.862,0.1385,61.265,0.0504,307.555,0.1904,126.061
128,11008,4,2048,51200,256,1,1,1,146.217,64.529,59.476,199.492,155.866,0.0007,162.281,0.1195,72.623,0.0509,311.733,0.1719,142.89
128,11136,4,2048,51200,256,1,1,1,153.834,51.219,50.924,186.452,169.526,0.0007,152.449,0.1264,70.193,0.0479,339.052,0.1758,142.946
128,11264,4,2048,51200,256,1,1,1,178.343,69.25,57.997,143.386,167.766,0.0007,170.328,0.1169,77.586,0.0496,335.532,0.1679,153.066
128,11392,4,2048,51200,256,1,1,1,174.789,51.672,38.449,213.463,155.045,0.0007,168.671,0.1205,76.957,0.0549,310.09,0.1767,148.692
128,11520,4,2048,51200,256,1,1,1,140.305,63.309,61.69,156.833,139.729,0.0007,150.441,0.137,69.146,0.0622,279.459,0.2007,133.888
128,11648,4,2048,51200,256,1,1,1,154.597,52.511,51.619,172.293,154.207,0.0007,149.84,0.1363,70.99,0.0577,308.414,0.1954,140.54
128,11776,4,2048,51200,256,1,1,1,154.351,70.79,67.284,174.514,170.822,0.0007,150.35,0.1343,73.535,0.0532,341.645,0.189,148.444
128,11904,4,2048,51200,256,1,1,1,177.632,53.324,37.915,140.089,171.775,0.0007,165.43,0.1342,75.17,0.0541,343.551,0.1897,151.084
128,12032,4,2048,51200,256,1,1,1,145.251,68.712,63.489,151.671,155.455,0.0007,149.279,0.1445,71.258,0.061,310.911,0.207,141.429
128,12160,4,2048,51200,256,1,1,1,154.592,37.791,53.643,172.892,169.633,0.0007,150.177,0.1474,71.302,0.0571,339.266,0.2059,145.13
128,12288,4,2048,51200,256,1,1,1,171.463,77.891,71.11,172.103,166.666,0.0007,169.897,0.1294,82.831,0.0594,333.332,0.1903,160.373
128,12416,4,2048,51200,256,1,1,1,155.63,50.457,42.574,145.265,155.073,0.0007,163.74,0.1477,74.03,0.0651,310.147,0.2144,145.27
128,12544,4,2048,51200,256,1,1,1,162.864,67.782,67.534,161.372,153.625,0.0008,151.708,0.1453,76.782,0.0671,307.25,0.2139,148.564
128,12672,4,2048,51200,256,1,1,1,152.256,38.138,62.077,155.084,154.097,0.0008,150.473,0.1574,72.241,0.0683,308.193,0.2273,142.664
128,12800,4,2048,51200,256,1,1,1,154.889,76.589,67.553,174.863,158.876,0.0008,164.148,0.1447,80.129,0.0676,317.751,0.2138,154.658
128,12928,4,2048,51200,256,1,1,1,142.177,53.6,58.206,156.445,155.745,0.0008,134.44,0.1715,68.928,0.0703,311.489,0.2434,138.589
128,13056,4,2048,51200,256,1,1,1,159.652,71.192,69.627,128.551,148.844,0.0008,170.351,0.1509,79.815,0.0751,297.688,0.2275,151.14
128,13184,4,2048,51200,256,1,1,1,154.256,53.034,58.619,154.509,167.075,0.0008,151.173,0.1629,75.377,0.0682,334.149,0.2326,150.733
128,13312,4,2048,51200,256,1,1,1,154.165,77.356,45.631,187.814,172.945,0.0008,164.886,0.1552,80.562,0.0672,345.89,0.2239,159.577
128,13440,4,2048,51200,256,1,1,1,168.273,53.241,45.587,147.515,148.586,0.0008,167.761,0.1584,80.433,0.0797,297.171,0.2396,151.982
128,13568,4,2048,51200,256,1,1,1,142.598,73.263,71.464,154.94,155.6,0.0008,136.237,0.179,72.467,0.0775,311.2,0.2582,143.73
128,13696,4,2048,51200,256,1,1,1,178.533,54.669,60.312,158.268,155.611,0.0008,149.249,0.1641,80.531,0.079,311.222,0.2446,154.509
128,13824,4,2048,51200,256,1,1,1,154.231,81.042,71.054,149.937,160.818,0.0008,152.66,0.17,79.129,0.0779,321.636,0.2495,154.337
128,13952,4,2048,51200,256,1,1,1,177.654,40.924,45.341,142.452,161.991,0.0008,164.882,0.169,81.03,0.0788,323.983,0.2493,157.262
128,14080,4,2048,51200,256,1,1,1,165.375,75.777,73.371,146.145,155.568,0.0008,138.614,0.179,77.848,0.0835,311.135,0.2641,151.145
128,14208,4,2048,51200,256,1,1,1,154.776,38.639,61.976,154.083,154.68,0.0008,151.181,0.1844,76.899,0.0855,309.36,0.2716,149.665
128,14336,4,2048,51200,256,1,1,1,133.621,83.221,76.975,150.402,151.931,0.0008,153.019,0.1886,76.513,0.0887,303.861,0.2788,148.364
128,14464,4,2048,51200,256,1,1,1,154.242,52.71,48.165,194.904,172.262,0.0008,150.198,0.1843,79.651,0.0796,344.525,0.2655,158.575
128,14592,4,2048,51200,256,1,1,1,171.551,74.316,76.275,141.747,160.255,0.0008,151.0,0.1797,83.108,0.0871,320.51,0.2684,159.642
128,14720,4,2048,51200,256,1,1,1,148.385,53.98,68.847,156.791,155.378,0.0008,150.187,0.193,78.712,0.0914,310.756,0.286,152.432
128,14848,4,2048,51200,256,1,1,1,154.892,66.291,72.76,156.792,160.518,0.0008,150.318,0.1902,81.194,0.09,321.037,0.2818,157.335
128,14976,4,2048,51200,256,1,1,1,161.199,41.137,63.072,152.85,165.533,0.0008,160.621,0.1908,82.293,0.0888,331.066,0.2812,160.37
128,15104,4,2048,51200,256,1,1,1,174.906,73.628,79.195,145.016,155.322,0.0008,169.433,0.1779,89.715,0.0963,310.645,0.2758,166.297
128,15232,4,2048,51200,256,1,1,1,151.007,55.86,64.658,148.819,157.288,0.0008,167.16,0.1946,83.408,0.0967,314.576,0.2928,159.261
128,15360,4,2048,51200,256,1,1,1,123.838,90.299,51.496,130.145,124.966,0.0008,138.618,0.232,71.086,0.1237,249.931,0.3574,132.687
128,15488,4,2048,51200,256,1,1,1,153.056,40.026,70.039,150.567,151.943,0.0008,150.108,0.2101,79.775,0.1035,303.886,0.3152,152.931
128,15616,4,2048,51200,256,1,1,1,154.968,77.467,80.301,195.112,163.951,0.0008,161.465,0.1922,88.584,0.0975,327.902,0.2913,168.162
128,15744,4,2048,51200,256,1,1,1,154.419,58.298,50.716,143.592,159.056,0.0008,150.077,0.2147,80.598,0.1021,318.113,0.3184,156.366
128,15872,4,2048,51200,256,1,1,1,174.363,86.679,79.007,157.268,155.136,0.0008,156.426,0.1953,90.008,0.1064,310.273,0.3033,166.809
128,16000,4,2048,51200,256,1,1,1,151.361,60.337,48.006,154.334,155.183,0.0008,150.081,0.2198,81.207,0.1081,310.366,0.3296,155.981
128,16128,4,2048,51200,256,1,1,1,148.741,58.815,81.628,170.587,154.319,0.0008,151.318,0.2162,83.862,0.1105,308.637,0.3283,159.085
128,16256,4,2048,51200,256,1,1,1,155.022,43.152,66.77,155.377,160.171,0.0008,161.702,0.2168,84.917,0.1081,320.343,0.3265,162.447
128,16384,4,2048,51200,256,1,1,1,159.541,92.849,87.721,149.609,155.411,0.0008,167.576,0.2063,90.604,0.1132,310.821,0.3211,167.784
128,16512,4,2048,51200,256,1,1,1,154.765,56.946,55.526,154.563,154.213,0.0009,155.138,0.2245,84.533,0.1159,308.426,0.3421,159.95
128,16640,4,2048,51200,256,1,1,1,148.53,78.986,44.473,161.77,150.666,0.0009,151.039,0.2317,83.133,0.1204,301.331,0.3539,156.981
128,16768,4,2048,51200,256,1,1,1,154.907,41.191,38.759,158.852,159.032,0.0009,149.168,0.2407,81.234,0.1159,318.064,0.3583,157.416
128,16896,4,2048,51200,256,1,1,1,171.823,88.081,91.439,155.03,153.28,0.0009,166.656,0.2095,94.708,0.1221,306.559,0.3333,171.778
128,17024,4,2048,51200,256,1,1,1,155.161,59.816,57.411,153.723,155.538,0.0009,150.602,0.237,84.954,0.1221,311.076,0.3609,161.039
128,17152,4,2048,51200,256,1,1,1,154.228,82.787,49.874,144.999,164.404,0.0009,153.715,0.2391,85.452,0.1173,328.807,0.3582,164.705
128,17280,4,2048,51200,256,1,1,1,163.493,53.667,54.487,129.588,158.759,0.0009,160.305,0.2394,86.588,0.1233,317.518,0.3645,164.262
128,17408,4,2048,51200,256,1,1,1,135.274,90.997,94.501,108.821,134.903,0.0009,149.884,0.2658,79.124,0.1472,269.807,0.4148,146.456
128,17536,4,2048,51200,256,1,1,1,151.665,45.136,55.221,149.258,151.611,0.0009,159.607,0.2493,85.569,0.1329,303.222,0.384,160.504
128,17664,4,2048,51200,256,1,1,1,157.935,84.256,70.643,143.222,153.825,0.0009,163.296,0.239,90.531,0.1329,307.651,0.3737,167.321
128,17792,4,2048,51200,256,1,1,1,158.492,59.999,55.589,154.367,154.727,0.0009,164.351,0.2433,90.187,0.1341,309.453,0.3792,167.282
128,17920,4,2048,51200,256,1,1,1,141.057,90.548,66.441,150.796,151.094,0.0009,150.498,0.2624,84.798,0.1393,302.187,0.4035,159.464
128,18048,4,2048,51200,256,1,1,1,154.04,43.223,41.138,157.262,159.431,0.0009,152.407,0.2659,84.824,0.1339,318.862,0.4017,162.45
128,18176,4,2048,51200,256,1,1,1,154.003,84.498,71.945,157.016,154.735,0.0009,161.652,0.2499,91.509,0.1399,309.469,0.3917,168.936
128,18304,4,2048,51200,256,1,1,1,162.604,59.833,57.103,142.547,153.931,0.0009,162.572,0.2553,90.833,0.1426,307.861,0.3998,167.852
128,18432,4,2048,51200,256,1,1,1,138.76,95.367,100.897,139.259,136.809,0.0009,161.278,0.2688,87.433,0.1627,273.618,0.4334,156.973
128,18560,4,2048,51200,256,1,1,1,161.905,56.661,57.703,142.462,154.058,0.0009,149.526,0.2701,88.193,0.1465,308.115,0.4185,164.807
128,18688,4,2048,51200,256,1,1,1,154.504,60.655,54.208,177.195,162.778,0.0009,154.389,0.2668,90.473,0.1406,325.556,0.4093,170.813
128,18816,4,2048,51200,256,1,1,1,152.94,43.761,58.652,152.355,163.731,0.0009,165.131,0.2726,89.737,0.1417,327.462,0.4162,170.274
128,18944,4,2048,51200,256,1,1,1,156.979,95.213,100.351,143.146,153.612,0.0009,156.145,0.2682,92.424,0.1531,307.223,0.4232,169.727
128,19072,4,2048,51200,256,1,1,1,170.908,57.353,62.851,154.279,154.502,0.0009,155.069,0.2677,93.812,0.1543,309.004,0.4239,171.715
128,19200,4,2048,51200,256,1,1,1,140.104,62.991,49.729,164.216,148.959,0.0009,149.938,0.2967,85.766,0.1622,297.918,0.4608,160.089
128,19328,4,2048,51200,256,1,1,1,153.975,41.632,43.29,170.108,163.043,0.0009,150.352,0.2936,87.796,0.1502,326.086,0.4457,167.709
128,19456,4,2048,51200,256,1,1,1,154.384,95.278,102.66,154.838,157.855,0.0009,166.582,0.2718,96.091,0.1572,315.71,0.4308,175.786
128,19584,4,2048,51200,256,1,1,1,151.149,59.522,58.909,133.483,152.056,0.001,163.597,0.2944,89.839,0.1653,304.112,0.4616,166.199
128,19712,4,2048,51200,256,1,1,1,157.27,88.189,84.383,153.434,152.583,0.001,151.954,0.2871,93.308,0.1669,305.166,0.4559,170.475
128,19840,4,2048,51200,256,1,1,1,149.748,57.362,42.726,177.697,153.472,0.001,149.45,0.304,89.225,0.1681,306.944,0.474,166.065
128,19968,4,2048,51200,256,1,1,1,154.319,64.02,92.96,173.55,155.629,0.001,160.391,0.2867,95.801,0.1679,311.259,0.4566,174.636
128,20096,4,2048,51200,256,1,1,1,158.8,44.969,60.065,153.874,153.722,0.001,172.754,0.2918,95.322,0.1722,307.443,0.4659,173.321
128,20224,4,2048,51200,256,1,1,1,158.814,89.587,78.201,153.1,153.84,0.001,157.057,0.2946,95.585,0.1742,307.681,0.4708,173.692
128,20352,4,2048,51200,256,1,1,1,158.138,60.816,43.813,153.466,154.936,0.001,150.754,0.313,91.082,0.1752,309.872,0.4901,168.932
128,20480,4,2048,51200,256,1,1,1,157.025,96.296,111.646,153.171,159.034,0.001,153.32,0.3015,95.729,0.1728,318.068,0.4762,176.039
128,20608,4,2048,51200,256,1,1,1,164.206,59.522,62.073,153.634,153.152,0.001,136.788,0.3216,90.858,0.1817,306.305,0.5053,167.996
128,20736,4,2048,51200,256,1,1,1,152.408,88.477,89.386,151.415,150.628,0.001,141.268,0.324,91.274,0.1871,301.255,0.5131,167.486
128,20864,4,2048,51200,256,1,1,1,154.576,61.02,45.822,153.903,155.755,0.001,149.986,0.3282,91.189,0.1832,311.511,0.5134,169.438
128,20992,4,2048,51200,256,1,1,1,154.658,98.681,84.598,141.224,153.752,0.001,151.301,0.323,93.765,0.1878,307.504,0.5129,171.675
128,21120,4,2048,51200,256,1,1,1,152.469,60.922,63.21,136.912,155.142,0.001,160.752,0.3302,92.814,0.1884,310.284,0.5207,171.148
128,21248,4,2048,51200,256,1,1,1,162.429,89.94,80.703,154.816,155.989,0.001,140.64,0.3279,94.585,0.1897,311.977,0.5196,173.568
128,21376,4,2048,51200,256,1,1,1,153.739,61.791,46.478,154.046,153.92,0.001,150.754,0.3407,92.113,0.1946,307.839,0.5373,169.879
128,21504,4,2048,51200,256,1,1,1,150.755,99.988,111.326,166.815,149.175,0.001,151.297,0.3291,96.467,0.2032,298.35,0.5343,172.854
128,21632,4,2048,51200,256,1,1,1,153.498,45.182,46.751,140.354,158.011,0.001,151.548,0.3558,90.273,0.1941,316.021,0.5519,169.316
128,21760,4,2048,51200,256,1,1,1,146.939,92.0,82.416,147.662,156.226,0.001,167.549,0.3367,96.509,0.1986,312.452,0.5374,175.957
128,21888,4,2048,51200,256,1,1,1,155.559,63.271,64.881,149.345,152.272,0.001,136.885,0.361,91.043,0.2062,304.545,0.5693,168.045
128,22016,4,2048,51200,256,1,1,1,155.603,101.529,78.658,154.309,152.632,0.001,151.813,0.3429,96.949,0.2081,305.264,0.5531,174.969
128,22144,4,2048,51200,256,1,1,1,141.234,64.992,56.485,153.415,156.47,0.001,150.037,0.3714,90.524,0.2054,312.94,0.5789,169.108
128,22272,4,2048,51200,256,1,1,1,152.948,95.032,58.171,140.181,155.848,0.001,152.421,0.3607,94.277,0.2086,311.695,0.5714,173.307
128,22400,4,2048,51200,256,1,1,1,152.728,46.691,66.232,137.506,152.811,0.001,152.822,0.3717,92.52,0.2152,305.623,0.589,170.054
128,22528,4,2048,51200,256,1,1,1,154.067,104.312,118.217,153.836,156.243,0.0011,137.371,0.3672,94.702,0.2129,312.485,0.5821,173.997
128,22656,4,2048,51200,256,1,1,1,161.012,60.631,48.502,152.15,152.763,0.0011,149.306,0.3675,95.681,0.2202,305.526,0.5898,173.687
