m,n,k,throughput
65536,64,2048,66.63
65536,128,2048,118.026
65536,192,2048,147.054
65536,256,2048,158.252
65536,320,2048,175.133
65536,384,2048,188.101
65536,448,2048,195.2
65536,512,2048,198.107
65536,576,2048,208.922
65536,640,2048,217.049
65536,704,2048,218.604
65536,768,2048,222.173
65536,832,2048,219.493
65536,896,2048,223.913
65536,960,2048,223.386
65536,1024,2048,228.349
65536,1088,2048,236.691
65536,1152,2048,221.733
65536,1216,2048,236.48
65536,1280,2048,237.764
65536,1344,2048,232.543
65536,1408,2048,244.449
65536,1472,2048,245.268
65536,1536,2048,243.41
65536,1600,2048,245.561
65536,1664,2048,241.583
65536,1728,2048,234.831
65536,1792,2048,240.749
65536,1856,2048,244.915
65536,1920,2048,243.949
65536,1984,2048,238.823
65536,2048,2048,249.02
65536,2112,2048,251.301
65536,2176,2048,239.321
65536,2240,2048,243.732
65536,2304,2048,236.804
65536,2368,2048,239.776
65536,2432,2048,250.113
65536,2496,2048,239.551
65536,2560,2048,245.743
65536,2624,2048,244.629
65536,2688,2048,253.333
65536,2752,2048,233.718
65536,2816,2048,234.569
65536,2880,2048,231.177
65536,2944,2048,237.001
65536,3008,2048,236.784
65536,3072,2048,232.359
65536,3136,2048,225.33
65536,3200,2048,234.14
65536,3264,2048,238.526
65536,3328,2048,251.196
65536,3392,2048,229.501
65536,3456,2048,223.231
65536,3520,2048,243.765
65536,3584,2048,221.651
65536,3648,2048,225.078
65536,3712,2048,221.611
65536,3776,2048,230.593
65536,3840,2048,213.932
65536,3904,2048,231.672
65536,3968,2048,221.302
65536,4032,2048,214.561
65536,4096,2048,222.08
65536,4160,2048,221.541
65536,4224,2048,214.778
65536,4288,2048,210.747
65536,4352,2048,205.524
65536,4416,2048,210.206
65536,4480,2048,211.45
65536,4544,2048,212.356
65536,4608,2048,228.055
65536,4672,2048,215.92
65536,4736,2048,208.267
65536,4800,2048,183.151
65536,4864,2048,222.826
65536,4928,2048,196.825
65536,4992,2048,191.784
65536,5056,2048,171.346
65536,5120,2048,173.931
65536,5184,2048,168.518
65536,5248,2048,173.365
65536,5312,2048,174.287
65536,5376,2048,170.419
65536,5440,2048,174.304
65536,5504,2048,173.853
65536,5568,2048,171.734
65536,5632,2048,170.837
65536,5696,2048,167.264
65536,5760,2048,167.196
65536,5824,2048,174.132
65536,5888,2048,168.923
65536,5952,2048,169.938
65536,6016,2048,170.425
65536,6080,2048,169.437
65536,6144,2048,170.692
65536,6208,2048,166.825
65536,6272,2048,166.723
65536,6336,2048,169.395
65536,6400,2048,172.23
65536,6464,2048,170.261
65536,6528,2048,168.687
65536,6592,2048,170.523
65536,6656,2048,171.996
65536,6720,2048,169.864
65536,6784,2048,169.478
65536,6848,2048,169.501
65536,6912,2048,169.114
65536,6976,2048,171.641
65536,7040,2048,171.871
65536,7104,2048,171.869
65536,7168,2048,168.48
65536,7232,2048,173.614
65536,7296,2048,173.046
65536,7360,2048,172.949
65536,7424,2048,170.991
65536,7488,2048,171.93
65536,7552,2048,171.547
65536,7616,2048,170.336
65536,7680,2048,159.159
65536,7744,2048,166.95
65536,7808,2048,170.927
65536,7872,2048,170.614
65536,7936,2048,171.141
65536,8000,2048,171.69
65536,8064,2048,169.699
65536,8128,2048,169.113
65536,8192,2048,170.44
65536,8256,2048,170.326
65536,8320,2048,169.663
65536,8384,2048,171.087
65536,8448,2048,171.402
65536,8512,2048,171.66
65536,8576,2048,171.209
65536,8640,2048,169.923
65536,8704,2048,159.259
65536,8768,2048,168.379
65536,8832,2048,171.707
65536,8896,2048,172.547
65536,8960,2048,172.63
65536,9024,2048,170.669
65536,9088,2048,173.548
65536,9152,2048,173.433
65536,9216,2048,169.592
65536,9280,2048,170.655
65536,9344,2048,173.19
65536,9408,2048,170.608
65536,9472,2048,170.923
65536,9536,2048,173.652
65536,9600,2048,170.966
65536,9664,2048,171.065
65536,9728,2048,174.52
65536,9792,2048,170.664
65536,9856,2048,171.092
65536,9920,2048,172.527
65536,9984,2048,171.867
65536,10048,2048,170.838
65536,10112,2048,169.972
65536,10176,2048,170.898
65536,10240,2048,171.055
65536,10304,2048,174.91
65536,10368,2048,173.996
65536,10432,2048,170.894
65536,10496,2048,170.732
65536,10560,2048,172.097
65536,10624,2048,171.66
65536,10688,2048,171.624
65536,10752,2048,170.971
65536,10816,2048,176.651
65536,10880,2048,171.143
65536,10944,2048,172.955
65536,11008,2048,170.534
65536,11072,2048,171.139
65536,11136,2048,170.008
65536,11200,2048,173.25
65536,11264,2048,170.843
65536,11328,2048,172.049
65536,11392,2048,171.608
65536,11456,2048,171.168
65536,11520,2048,169.115
65536,11584,2048,171.24
65536,11648,2048,169.452
65536,11712,2048,170.776
65536,11776,2048,172.933
65536,11840,2048,172.636
65536,11904,2048,172.081
65536,11968,2048,172.85
65536,12032,2048,171.291
65536,12096,2048,170.226
65536,12160,2048,171.975
65536,12224,2048,173.838
65536,12288,2048,172.038
65536,12352,2048,173.333
65536,12416,2048,171.364
65536,12480,2048,170.978
65536,12544,2048,171.379
65536,12608,2048,173.057
65536,12672,2048,171.631
65536,12736,2048,171.674
65536,12800,2048,171.67
65536,12864,2048,171.896
65536,12928,2048,245.27
65536,12992,2048,172.212
65536,13056,2048,169.254
65536,13120,2048,171.966
65536,13184,2048,171.983
65536,13248,2048,171.27
65536,13312,2048,171.96
65536,13376,2048,171.597
65536,13440,2048,169.522
65536,13504,2048,171.134
65536,13568,2048,171.368
65536,13632,2048,171.29
65536,13696,2048,172.277
65536,13760,2048,171.365
65536,13824,2048,170.91
65536,13888,2048,170.761
65536,13952,2048,170.886
65536,14016,2048,172.149
65536,14080,2048,173.085
65536,14144,2048,169.531
65536,14208,2048,171.363
65536,14272,2048,171.202
65536,14336,2048,170.818
65536,14400,2048,171.253
65536,14464,2048,173.125
65536,14528,2048,170.654
65536,14592,2048,172.225
65536,14656,2048,170.937
65536,14720,2048,171.683
65536,14784,2048,172.81
65536,14848,2048,171.883
65536,14912,2048,171.162
65536,14976,2048,171.092
65536,15040,2048,171.363
65536,15104,2048,170.691
65536,15168,2048,171.199
65536,15232,2048,170.535
65536,15296,2048,171.263
65536,15360,2048,163.363
65536,15424,2048,173.273
65536,15488,2048,169.999
65536,15552,2048,171.676
65536,15616,2048,170.859
65536,15680,2048,171.332
65536,15744,2048,172.709
65536,15808,2048,169.687
65536,15872,2048,171.771
65536,15936,2048,172.503
65536,16000,2048,169.659
65536,16064,2048,170.873
65536,16128,2048,170.387
65536,16192,2048,172.996
65536,16256,2048,171.363
65536,16320,2048,171.343
65536,16384,2048,171.852
65536,16448,2048,170.26
65536,16512,2048,171.641
65536,16576,2048,171.844
65536,16640,2048,170.069
65536,16704,2048,170.514
65536,16768,2048,171.301
65536,16832,2048,170.467
65536,16896,2048,171.172
65536,16960,2048,172.257
65536,17024,2048,171.671
65536,17088,2048,171.772
65536,17152,2048,171.916
65536,17216,2048,169.787
65536,17280,2048,170.692
65536,17344,2048,170.954
65536,17408,2048,160.373
65536,17472,2048,172.011
65536,17536,2048,169.491
65536,17600,2048,172.216
65536,17664,2048,170.748
65536,17728,2048,171.345
65536,17792,2048,173.591
65536,17856,2048,170.141
65536,17920,2048,169.679
