m,n,k,throughput
2048,15808,2048,248.775
2048,15872,2048,242.327
2048,15936,2048,240.295
2048,16000,2048,240.741
2048,16064,2048,241.738
2048,16128,2048,244.703
2048,16192,2048,241.584
2048,16256,2048,241.371
2048,16320,2048,246.653
2048,16384,2048,240.918
2048,16448,2048,248.087
2048,16512,2048,248.944
2048,16576,2048,242.145
2048,16640,2048,239.675
2048,16704,2048,243.473
2048,16768,2048,251.179
2048,16832,2048,242.64
2048,16896,2048,242.961
2048,16960,2048,242.254
2048,17024,2048,243.002
2048,17088,2048,243.32
2048,17152,2048,243.01
2048,17216,2048,244.445
2048,17280,2048,249.372
2048,17344,2048,231.734
2048,17408,2048,218.475
2048,17472,2048,243.854
2048,17536,2048,244.0
2048,17600,2048,241.02
2048,17664,2048,252.792
2048,17728,2048,244.048
2048,17792,2048,244.512
2048,17856,2048,242.94
2048,17920,2048,241.647
2048,17984,2048,243.796
2048,18048,2048,243.938
2048,18112,2048,245.817
2048,18176,2048,248.843
2048,18240,2048,245.836
2048,18304,2048,244.343
2048,18368,2048,243.862
2048,18432,2048,246.491
2048,18496,2048,244.447
2048,18560,2048,246.411
2048,18624,2048,244.966
2048,18688,2048,245.469
2048,18752,2048,245.357
2048,18816,2048,245.581
2048,18880,2048,245.744
2048,18944,2048,245.844
2048,19008,2048,245.218
2048,19072,2048,244.33
2048,19136,2048,244.285
2048,19200,2048,244.032
2048,19264,2048,245.919
2048,19328,2048,245.362
2048,19392,2048,244.487
2048,19456,2048,247.017
2048,19520,2048,246.19
2048,19584,2048,245.932
2048,19648,2048,248.431
2048,19712,2048,245.919
2048,19776,2048,246.395
2048,19840,2048,243.946
2048,19904,2048,247.696
2048,19968,2048,246.416
2048,20032,2048,247.235
2048,20096,2048,247.123
2048,20160,2048,246.868
2048,20224,2048,247.392
2048,20288,2048,247.482
2048,20352,2048,247.916
2048,20416,2048,251.53
2048,20480,2048,246.215
2048,20544,2048,248.065
2048,20608,2048,247.47
2048,20672,2048,247.134
2048,20736,2048,247.505
2048,20800,2048,248.949
2048,20864,2048,247.847
2048,20928,2048,247.486
2048,20992,2048,253.474
2048,21056,2048,247.743
2048,21120,2048,247.33
2048,21184,2048,247.913
2048,21248,2048,248.94
2048,21312,2048,247.89
2048,21376,2048,247.563
2048,21440,2048,246.48
2048,21504,2048,247.678
2048,21568,2048,246.896
2048,21632,2048,247.818
2048,21696,2048,249.369
2048,21760,2048,246.431
2048,21824,2048,247.53
2048,21888,2048,247.213
2048,21952,2048,247.616
2048,22016,2048,250.493
2048,22080,2048,248.045
2048,22144,2048,253.103
2048,22208,2048,248.26
2048,22272,2048,248.129
2048,22336,2048,248.71
2048,22400,2048,248.367
2048,22464,2048,248.525
2048,22528,2048,248.944
2048,22592,2048,249.968
2048,22656,2048,248.76
2048,22720,2048,248.889
2048,22784,2048,249.564
2048,22848,2048,234.766
2048,22912,2048,248.397
2048,22976,2048,248.911
2048,23040,2048,233.422
2048,23104,2048,249.319
2048,23168,2048,249.624
2048,23232,2048,249.647
2048,23296,2048,249.363
2048,23360,2048,249.819
2048,23424,2048,250.172
2048,23488,2048,250.218
2048,23552,2048,249.078
2048,23616,2048,249.277
2048,23680,2048,247.215
2048,23744,2048,249.498
2048,23808,2048,249.595
2048,23872,2048,249.792
2048,23936,2048,251.012
2048,24000,2048,249.389
2048,24064,2048,249.411
2048,24128,2048,249.483
2048,24192,2048,249.137
2048,24256,2048,249.674
2048,24320,2048,250.554
2048,24384,2048,251.041
2048,24448,2048,249.762
2048,24512,2048,254.029
2048,24576,2048,249.273
2048,24640,2048,254.626
2048,24704,2048,250.984
2048,24768,2048,251.366
2048,24832,2048,252.211
2048,24896,2048,251.448
2048,24960,2048,250.742
2048,25024,2048,251.457
2048,25088,2048,251.138
2048,25152,2048,251.706
2048,25216,2048,246.191
2048,25280,2048,252.601
2048,25344,2048,251.849
2048,25408,2048,251.722
2048,25472,2048,251.999
2048,25536,2048,251.871
2048,25600,2048,251.91
2048,25664,2048,247.728
2048,25728,2048,252.459
2048,25792,2048,250.973
2048,25856,2048,251.409
2048,25920,2048,252.453
2048,25984,2048,251.186
2048,26048,2048,251.434
2048,26112,2048,240.095
2048,26176,2048,251.928
2048,26240,2048,251.115
2048,26304,2048,250.812
2048,26368,2048,251.011
2048,26432,2048,249.783
2048,26496,2048,249.086
2048,26560,2048,250.948
2048,26624,2048,251.87
2048,26688,2048,251.252
2048,26752,2048,251.043
2048,26816,2048,251.418
2048,26880,2048,244.923
2048,26944,2048,251.36
