num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_key_value_query_transform,attention_key_query_prob,attention_prob_times_values,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
48,3168,4,2048,51200,256,1,1,1,222.697,54.515,47.287,212.096,215.413,0.0003,154.843,0.0244,35.741,0.0031,430.826,0.0279,78.289
48,3216,4,2048,51200,256,1,1,1,194.984,44.379,42.228,191.933,181.041,0.0003,181.667,0.0233,38.309,0.0037,362.081,0.0276,81.53
48,3264,4,2048,51200,256,1,1,1,211.696,59.394,50.955,205.876,210.794,0.0003,173.932,0.0231,39.782,0.0033,421.588,0.0269,86.069
48,3312,4,2048,51200,256,1,1,1,195.696,44.856,44.061,202.59,179.045,0.0003,150.677,0.0271,34.753,0.004,358.09,0.0316,75.254
48,3360,4,2048,51200,256,1,1,1,229.149,58.319,49.543,208.411,199.376,0.0003,157.666,0.0254,38.014,0.0037,398.751,0.0296,82.531
48,3408,4,2048,51200,256,1,1,1,184.324,44.971,44.86,191.579,183.608,0.0003,182.505,0.0248,39.839,0.0041,367.216,0.0295,85.117
48,3456,4,2048,51200,256,1,1,1,212.49,60.522,54.049,208.216,202.464,0.0003,153.923,0.0266,38.147,0.0039,404.928,0.031,83.301
48,3504,4,2048,51200,256,1,1,1,182.707,45.688,46.446,199.171,171.147,0.0003,150.61,0.0289,35.937,0.0047,342.294,0.0341,77.586
48,3552,4,2048,51200,256,1,1,1,229.083,59.195,52.703,220.413,209.745,0.0003,151.982,0.0275,38.7,0.0039,419.49,0.032,84.988
48,3600,4,2048,51200,256,1,1,1,185.756,46.046,46.41,200.985,191.453,0.0003,193.85,0.0253,43.136,0.0044,382.906,0.0303,92.209
48,3648,4,2048,51200,256,1,1,1,222.329,63.481,56.415,226.104,212.727,0.0003,145.805,0.029,38.526,0.0041,425.454,0.0336,85.102
48,3696,4,2048,51200,256,1,1,1,179.344,48.37,48.405,188.407,186.638,0.0003,159.9,0.0294,38.824,0.0048,373.275,0.0348,84.356
48,3744,4,2048,51200,256,1,1,1,193.423,63.15,54.426,223.391,211.255,0.0003,173.12,0.027,43.283,0.0043,422.509,0.0319,94.247
48,3792,4,2048,51200,256,1,1,1,197.065,49.434,49.5,211.907,174.23,0.0003,154.732,0.0304,39.369,0.0054,348.459,0.0363,84.792
48,3840,4,2048,51200,256,1,1,1,191.898,67.622,59.836,177.756,178.534,0.0003,151.158,0.0305,40.127,0.0054,357.068,0.0364,86.632
48,3888,4,2048,51200,256,1,1,1,179.982,47.433,49.452,177.872,167.643,0.0003,147.338,0.033,37.875,0.0059,335.287,0.0395,81.874
48,3936,4,2048,51200,256,1,1,1,213.507,64.052,56.58,217.836,197.549,0.0003,152.147,0.0308,41.501,0.0051,395.098,0.0365,90.688
48,3984,4,2048,51200,256,1,1,1,182.699,49.821,49.348,184.695,165.465,0.0003,159.702,0.032,40.865,0.0063,330.93,0.0388,87.276
48,4032,4,2048,51200,256,1,1,1,185.577,68.098,61.063,201.601,190.668,0.0003,149.562,0.0324,41.179,0.0056,381.335,0.0386,89.905
48,4080,4,2048,51200,256,1,1,1,173.301,51.251,51.068,202.928,170.786,0.0003,156.764,0.0332,41.045,0.0064,341.572,0.0402,88.291
48,4128,4,2048,51200,256,1,1,1,231.214,67.179,59.05,211.725,203.358,0.0005,184.602,0.0281,49.589,0.0055,406.715,0.0346,104.831
48,4176,4,2048,51200,256,1,1,1,166.276,51.52,51.848,193.472,172.063,0.0005,179.491,0.0316,45.077,0.0066,344.125,0.0392,94.563
48,4224,4,2048,51200,256,1,1,1,212.805,70.135,63.54,228.009,208.346,0.0005,146.327,0.0339,42.893,0.0056,416.692,0.0404,93.756
48,4272,4,2048,51200,256,1,1,1,170.017,51.953,52.0,196.199,201.057,0.0005,154.956,0.0354,41.834,0.0059,402.114,0.0424,91.378
48,4320,4,2048,51200,256,1,1,1,220.546,68.108,61.576,229.099,201.336,0.0005,155.038,0.0334,45.366,0.0061,402.672,0.0404,97.905
48,4368,4,2048,51200,256,1,1,1,175.453,53.23,53.763,204.783,174.862,0.0005,147.405,0.0372,41.483,0.0072,349.724,0.0454,89.128
48,4416,4,2048,51200,256,1,1,1,206.662,71.891,65.851,219.561,206.343,0.0005,162.446,0.0332,47.409,0.0062,412.686,0.0404,102.191
48,4464,4,2048,51200,256,1,1,1,116.474,54.736,54.664,189.186,192.17,0.0005,164.679,0.0384,41.864,0.0068,384.34,0.0462,91.356
48,4512,4,2048,51200,256,1,1,1,209.497,70.807,65.72,225.005,217.032,0.0005,160.427,0.0343,47.735,0.0061,434.064,0.0415,103.849
48,4560,4,2048,51200,256,1,1,1,170.918,54.596,55.348,191.584,171.666,0.0005,173.771,0.0353,47.223,0.0079,343.333,0.0443,99.202
48,4608,4,2048,51200,256,1,1,1,184.281,76.212,71.543,199.26,185.713,0.0005,188.968,0.0321,53.059,0.0075,371.426,0.0405,110.624
48,4656,4,2048,51200,256,1,1,1,172.593,50.577,57.101,187.433,121.697,0.0005,145.918,0.0407,42.626,0.0117,243.394,0.0534,85.743
48,4704,4,2048,51200,256,1,1,1,222.068,71.215,67.412,226.904,223.095,0.0005,145.965,0.0381,46.363,0.0065,446.191,0.0456,102.273
48,4752,4,2048,51200,256,1,1,1,185.798,52.541,57.144,186.69,158.231,0.0005,153.756,0.0397,45.302,0.0094,316.462,0.0501,95.0
48,4800,4,2048,51200,256,1,1,1,221.329,73.447,69.163,226.084,200.002,0.0005,175.498,0.0343,53.489,0.0075,400.004,0.0428,113.291
48,4848,4,2048,51200,256,1,1,1,181.461,53.519,59.195,187.373,158.649,0.0005,148.546,0.0416,44.862,0.0097,317.297,0.0523,94.527
48,4896,4,2048,51200,256,1,1,1,196.05,74.393,70.578,225.039,193.574,0.0005,150.994,0.0395,48.1,0.0081,387.147,0.0486,103.67
48,4944,4,2048,51200,256,1,1,1,117.097,52.985,61.471,196.074,164.429,0.0005,177.328,0.0415,46.572,0.0097,328.858,0.0523,98.235
48,4992,4,2048,51200,256,1,1,1,208.663,78.505,72.21,215.798,194.073,0.0005,155.807,0.0391,50.347,0.0084,388.146,0.0485,107.896
48,5040,4,2048,51200,256,1,1,1,174.398,53.538,60.2,195.25,162.638,0.0005,150.077,0.0434,46.119,0.0102,325.275,0.0547,97.517
48,5088,4,2048,51200,256,1,1,1,202.558,76.091,72.268,227.78,145.924,0.0005,150.709,0.0411,49.623,0.0116,291.847,0.0537,101.078
48,5136,4,2048,51200,256,1,1,1,163.49,55.72,61.686,197.316,160.21,0.0005,178.849,0.0401,51.71,0.0108,320.42,0.0519,106.503
48,5184,4,2048,51200,256,1,1,1,183.867,81.384,72.47,205.802,204.013,0.0005,153.538,0.0422,49.998,0.0086,408.026,0.0519,108.584
48,5232,4,2048,51200,256,1,1,1,169.435,55.977,63.325,187.673,162.194,0.0005,153.604,0.0448,47.868,0.0111,324.388,0.0569,100.719
48,5280,4,2048,51200,256,1,1,1,212.02,77.371,75.175,228.563,170.047,0.0005,153.529,0.042,51.991,0.0107,340.094,0.0537,108.577
48,5328,4,2048,51200,256,1,1,1,118.48,55.079,63.44,184.852,168.793,0.0005,176.907,0.0456,48.617,0.011,337.586,0.0577,102.946
48,5376,4,2048,51200,256,1,1,1,216.946,85.272,77.754,222.419,176.44,0.0005,178.894,0.0383,58.841,0.0107,352.881,0.0501,120.686
48,5424,4,2048,51200,256,1,1,1,156.491,52.657,64.451,197.475,160.544,0.0005,148.818,0.0485,47.224,0.012,321.088,0.0616,99.801
48,5472,4,2048,51200,256,1,1,1,196.193,72.91,77.399,223.358,203.086,0.0005,148.672,0.0455,51.24,0.0097,406.172,0.0562,111.307
48,5520,4,2048,51200,256,1,1,1,176.768,54.009,64.94,188.28,155.75,0.0005,152.753,0.0477,49.61,0.0128,311.501,0.0616,103.309
48,5568,4,2048,51200,256,1,1,1,205.414,87.044,75.733,215.714,183.699,0.0005,175.512,0.041,58.671,0.0111,367.399,0.0531,121.803
48,5616,4,2048,51200,256,1,1,1,159.203,56.68,65.709,174.481,157.281,0.0005,151.431,0.05,48.875,0.0131,314.561,0.0642,102.46
48,5664,4,2048,51200,256,1,1,1,201.784,79.822,81.169,218.097,179.611,0.0005,151.24,0.0464,53.547,0.0117,359.222,0.0591,113.085
48,5712,4,2048,51200,256,1,1,1,126.834,55.763,67.773,171.906,151.256,0.0005,134.961,0.0575,43.836,0.0141,302.512,0.0727,93.469
48,5760,4,2048,51200,256,1,1,1,185.344,87.451,82.859,200.536,169.037,0.0005,171.487,0.0442,57.902,0.0129,338.074,0.0581,118.859
48,5808,4,2048,51200,256,1,1,1,165.61,57.092,66.752,188.612,152.056,0.0005,179.413,0.0464,56.008,0.0145,304.113,0.062,113.17
48,5856,4,2048,51200,256,1,1,1,196.832,77.92,82.619,232.67,190.301,0.0005,150.672,0.0485,54.462,0.0118,380.602,0.0614,116.271
48,5904,4,2048,51200,256,1,1,1,165.289,59.037,67.202,195.598,190.144,0.0005,154.723,0.0516,51.951,0.012,380.288,0.0647,112.062
48,5952,4,2048,51200,256,1,1,1,159.688,88.417,80.36,219.406,166.683,0.0005,154.509,0.0506,53.768,0.0139,333.367,0.0656,112.236
48,6000,4,2048,51200,256,1,1,1,159.157,60.007,68.228,186.224,137.836,0.0005,168.141,0.0505,54.665,0.0171,275.672,0.0687,108.859
48,6048,4,2048,51200,256,1,1,1,180.869,82.023,83.728,219.446,168.463,0.0005,148.851,0.0517,54.267,0.0142,336.925,0.067,113.469
48,6096,4,2048,51200,256,1,1,1,121.681,58.848,69.602,194.59,153.996,0.0005,147.465,0.0592,48.023,0.0158,307.993,0.0761,101.369
48,6144,4,2048,51200,256,1,1,1,182.68,94.102,90.281,216.02,179.238,0.0005,170.358,0.0477,60.447,0.0138,358.476,0.0626,125.149
48,6192,4,2048,51200,256,1,1,1,157.905,57.042,54.107,185.307,137.402,0.0005,155.276,0.0563,52.05,0.0183,274.804,0.0756,105.166
48,6240,4,2048,51200,256,1,1,1,192.291,83.299,69.386,216.967,173.526,0.0006,155.916,0.052,57.13,0.0147,347.052,0.0678,119.072
48,6288,4,2048,51200,256,1,1,1,188.004,59.734,54.726,170.454,167.709,0.0006,156.413,0.0552,54.539,0.0155,335.418,0.0718,114.146
48,6336,4,2048,51200,256,1,1,1,173.849,92.099,93.285,200.622,209.628,0.0005,174.719,0.0496,61.57,0.0126,419.257,0.0633,131.442
48,6384,4,2048,51200,256,1,1,1,155.976,60.464,56.401,179.306,137.146,0.0006,156.849,0.0581,53.391,0.0195,274.291,0.0786,107.351
48,6432,4,2048,51200,256,1,1,1,181.561,84.195,75.323,214.011,156.141,0.0006,164.916,0.0525,59.85,0.0174,312.283,0.071,120.651
48,6480,4,2048,51200,256,1,1,1,160.595,59.721,56.623,182.831,139.72,0.0006,147.5,0.0609,52.286,0.0197,279.439,0.0818,106.285
48,6528,4,2048,51200,256,1,1,1,148.99,94.046,94.256,210.104,166.89,0.0005,147.163,0.0592,54.534,0.0167,333.78,0.0771,114.409
48,6576,4,2048,51200,256,1,1,1,153.765,60.765,57.586,176.389,137.006,0.0006,173.367,0.0571,57.339,0.0207,274.011,0.0789,113.316
48,6624,4,2048,51200,256,1,1,1,199.369,89.713,77.911,213.411,155.916,0.0006,155.444,0.0553,60.078,0.0184,311.833,0.0748,121.239
48,6672,4,2048,51200,256,1,1,1,155.104,62.099,58.841,192.838,138.534,0.0006,161.568,0.0599,56.142,0.0211,277.068,0.0821,112.034
48,6720,4,2048,51200,256,1,1,1,172.007,98.759,96.765,205.284,143.893,0.0006,152.955,0.058,58.825,0.0206,287.785,0.0797,117.11
48,6768,4,2048,51200,256,1,1,1,138.716,62.658,58.64,167.734,137.537,0.0006,150.613,0.0659,52.447,0.0218,275.073,0.0889,106.466
48,6816,4,2048,51200,256,1,1,1,177.0,89.968,74.862,230.243,154.298,0.0006,155.493,0.0586,59.787,0.0197,308.595,0.0794,120.735
48,6864,4,2048,51200,256,1,1,1,137.003,59.785,60.163,181.896,136.191,0.0006,150.144,0.0672,52.821,0.0227,272.383,0.091,106.865
48,6912,4,2048,51200,256,1,1,1,131.918,99.859,100.842,210.809,153.74,0.0006,151.394,0.0644,55.791,0.0204,307.48,0.0859,114.707
48,6960,4,2048,51200,256,1,1,1,168.825,56.589,59.127,195.288,169.79,0.0006,168.242,0.0609,59.753,0.0187,339.58,0.0808,123.673
48,7008,4,2048,51200,256,1,1,1,166.405,85.546,76.971,218.181,155.67,0.0006,183.894,0.056,65.913,0.0207,311.34,0.0778,130.181
48,7056,4,2048,51200,256,1,1,1,137.558,60.746,61.428,182.108,139.984,0.0006,151.605,0.0691,54.101,0.0233,279.968,0.0935,109.733
48,7104,4,2048,51200,256,1,1,1,176.809,99.401,99.743,223.111,143.375,0.0006,152.771,0.0615,61.499,0.0231,286.751,0.0857,121.294
48,7152,4,2048,51200,256,1,1,1,153.585,57.124,61.438,163.574,155.956,0.0006,153.417,0.0687,55.776,0.0215,311.912,0.0914,115.337
48,7200,4,2048,51200,256,1,1,1,164.762,89.383,79.908,204.867,197.215,0.0006,163.669,0.0622,62.349,0.0172,394.43,0.0806,132.412
48,7248,4,2048,51200,256,1,1,1,137.869,58.898,60.112,165.567,137.597,0.0006,148.22,0.0731,53.735,0.025,275.194,0.0993,108.904
48,7296,4,2048,51200,256,1,1,1,141.755,99.414,103.499,214.98,158.231,0.0006,149.344,0.0683,58.226,0.022,316.462,0.0915,119.71
48,7344,4,2048,51200,256,1,1,1,187.671,59.457,60.902,177.659,136.649,0.0006,173.758,0.0627,64.188,0.0259,273.297,0.0898,123.601
48,7392,4,2048,51200,256,1,1,1,219.197,92.961,78.751,229.1,154.962,0.0006,155.126,0.062,65.811,0.0231,309.924,0.0862,130.348
48,7440,4,2048,51200,256,1,1,1,135.677,62.153,60.282,167.758,138.43,0.0006,167.185,0.0709,58.169,0.0262,276.86,0.0983,115.772
48,7488,4,2048,51200,256,1,1,1,190.874,102.51,104.107,202.489,134.718,0.0006,149.336,0.0659,63.384,0.0273,269.436,0.0943,122.168
48,7536,4,2048,51200,256,1,1,1,142.847,63.193,62.059,176.868,161.218,0.0006,165.804,0.071,59.539,0.0231,322.437,0.0953,122.504
48,7584,4,2048,51200,256,1,1,1,157.166,93.06,79.892,208.041,154.925,0.0006,156.696,0.069,61.972,0.0243,309.85,0.0945,125.0
48,7632,4,2048,51200,256,1,1,1,135.892,61.811,61.808,161.199,136.328,0.0006,151.428,0.0776,55.826,0.028,272.655,0.1067,112.092
48,7680,4,2048,51200,256,1,1,1,131.376,109.164,113.01,151.18,150.755,0.0006,150.849,0.0758,57.789,0.0256,301.51,0.1026,118.037
48,7728,4,2048,51200,256,1,1,1,167.192,59.585,64.377,164.619,156.329,0.0006,168.322,0.0704,62.967,0.025,312.659,0.0966,126.896
48,7776,4,2048,51200,256,1,1,1,164.962,93.603,82.771,214.262,154.022,0.0006,165.229,0.0681,65.893,0.0257,308.044,0.095,130.685
48,7824,4,2048,51200,256,1,1,1,137.356,62.698,64.526,177.302,137.854,0.0006,148.892,0.0799,56.783,0.0291,275.708,0.1102,114.003
48,7872,4,2048,51200,256,1,1,1,156.119,102.514,109.304,211.111,150.275,0.0006,148.626,0.0737,62.236,0.027,300.55,0.1019,124.706
48,7920,4,2048,51200,256,1,1,1,139.185,62.528,65.038,157.729,150.839,0.0006,154.545,0.08,58.035,0.0273,301.678,0.1084,118.632
48,7968,4,2048,51200,256,1,1,1,165.834,94.365,84.638,189.741,155.777,0.0006,149.847,0.0749,62.693,0.0267,311.554,0.1028,126.645
48,8016,4,2048,51200,256,1,1,1,137.317,61.61,67.944,181.443,137.735,0.0006,148.736,0.0823,57.678,0.0306,275.469,0.1141,115.446
48,8064,4,2048,51200,256,1,1,1,147.139,107.795,116.038,171.953,148.318,0.0006,149.342,0.0781,61.53,0.0287,296.636,0.108,123.436
48,8112,4,2048,51200,256,1,1,1,118.012,61.87,67.471,173.977,138.582,0.0006,150.845,0.0871,55.731,0.0311,277.164,0.1195,112.866
48,8160,4,2048,51200,256,1,1,1,195.16,99.728,86.176,211.098,159.296,0.0006,135.747,0.0783,62.736,0.0274,318.591,0.1069,127.624
48,8208,4,2048,51200,256,1,1,1,137.65,65.945,68.242,165.871,155.182,0.0006,171.73,0.079,62.847,0.0285,310.363,0.1087,126.913
48,8256,4,2048,51200,256,1,1,1,196.891,108.474,113.636,201.16,161.782,0.0006,148.425,0.0742,67.651,0.0276,323.564,0.1031,135.378
48,8304,4,2048,51200,256,1,1,1,162.328,64.596,67.705,181.238,162.495,0.0006,158.981,0.0794,63.968,0.0278,324.99,0.1084,130.162
48,8352,4,2048,51200,256,1,1,1,157.048,100.811,93.488,191.978,160.787,0.0006,154.361,0.079,65.003,0.0284,321.573,0.1087,131.372
48,8400,4,2048,51200,256,1,1,1,137.392,63.526,68.146,143.802,156.48,0.0006,177.311,0.0816,63.581,0.0296,312.961,0.1124,128.386
48,8448,4,2048,51200,256,1,1,1,156.625,110.771,120.485,193.396,156.12,0.0006,150.309,0.0805,65.143,0.03,312.241,0.1118,130.631
48,8496,4,2048,51200,256,1,1,1,137.743,60.802,70.669,178.221,155.457,0.0007,149.314,0.0888,59.661,0.0304,310.913,0.1206,122.415
48,8544,4,2048,51200,256,1,1,1,174.22,98.646,88.108,194.666,159.879,0.0007,148.613,0.0811,66.039,0.0299,319.758,0.1124,132.831
48,8592,4,2048,51200,256,1,1,1,137.613,63.934,71.462,173.658,153.847,0.0007,167.475,0.0849,63.767,0.0314,307.695,0.1177,128.235
48,8640,4,2048,51200,256,1,1,1,150.45,110.737,123.023,187.494,151.866,0.0007,155.53,0.0825,66.339,0.0322,303.731,0.116,131.496
48,8688,4,2048,51200,256,1,1,1,135.297,65.336,73.444,174.734,135.649,0.0007,150.816,0.0913,60.598,0.0365,271.299,0.1291,119.514
48,8736,4,2048,51200,256,1,1,1,155.174,97.77,92.363,203.824,141.572,0.0007,150.188,0.0853,65.527,0.0353,283.144,0.1219,127.866
48,8784,4,2048,51200,256,1,1,1,119.999,63.913,70.24,121.351,151.189,0.0007,149.907,0.1,56.471,0.0334,302.379,0.1348,116.943
48,8832,4,2048,51200,256,1,1,1,154.233,113.664,123.579,178.87,164.202,0.0007,150.543,0.0862,66.163,0.0311,328.403,0.1187,134.207
48,8880,4,2048,51200,256,1,1,1,163.663,64.485,69.423,169.185,137.354,0.0007,150.844,0.0896,64.318,0.0376,274.708,0.1286,125.226
48,8928,4,2048,51200,256,1,1,1,155.506,101.777,91.483,205.68,185.02,0.0007,167.458,0.0825,70.594,0.0282,370.04,0.1121,145.193
48,8976,4,2048,51200,256,1,1,1,135.302,67.671,71.782,136.231,135.918,0.0007,162.021,0.0941,62.528,0.0388,271.835,0.1343,122.458
48,9024,4,2048,51200,256,1,1,1,154.742,112.503,121.118,204.197,158.676,0.0007,151.501,0.0876,67.868,0.0336,317.353,0.1225,135.611
48,9072,4,2048,51200,256,1,1,1,148.187,66.509,71.259,169.077,116.721,0.0007,162.166,0.0911,65.925,0.0462,233.441,0.1386,121.125
48,9120,4,2048,51200,256,1,1,1,155.552,102.566,98.855,141.965,156.434,0.0007,153.031,0.092,65.936,0.0348,312.868,0.1282,132.381
48,9168,4,2048,51200,256,1,1,1,137.31,65.365,70.305,124.936,154.039,0.0007,150.693,0.1012,60.494,0.0358,308.078,0.1383,123.894
48,9216,4,2048,51200,256,1,1,1,139.097,118.766,130.816,192.796,137.062,0.0007,159.896,0.0905,68.303,0.0406,274.125,0.1325,130.685
48,9264,4,2048,51200,256,1,1,1,137.61,61.337,72.778,155.589,154.966,0.0007,147.93,0.1016,61.5,0.0363,309.932,0.1392,125.673
48,9312,4,2048,51200,256,1,1,1,192.578,104.05,97.468,191.94,164.62,0.0007,150.049,0.0878,71.841,0.0345,329.24,0.1237,142.882
48,9360,4,2048,51200,256,1,1,1,137.718,65.972,75.505,184.656,157.595,0.0007,173.478,0.0932,68.328,0.0364,315.19,0.131,136.257
48,9408,4,2048,51200,256,1,1,1,152.01,115.668,127.843,188.496,154.633,0.0007,174.5,0.0867,74.154,0.0375,309.267,0.1256,143.573
48,9456,4,2048,51200,256,1,1,1,137.215,65.785,73.026,187.598,136.726,0.0007,149.924,0.1019,63.725,0.0429,273.453,0.1461,124.633
48,9504,4,2048,51200,256,1,1,1,154.093,108.108,98.988,199.239,139.552,0.0007,148.562,0.0961,68.252,0.0424,279.103,0.1399,131.533
48,9552,4,2048,51200,256,1,1,1,136.825,62.986,73.92,166.025,136.481,0.0007,152.82,0.1036,63.882,0.0438,272.962,0.1488,124.843
48,9600,4,2048,51200,256,1,1,1,152.155,113.721,128.965,137.76,182.973,0.0007,148.81,0.1002,66.721,0.033,365.946,0.1346,139.451
48,9648,4,2048,51200,256,1,1,1,135.28,63.958,77.74,169.364,137.712,0.0007,148.882,0.1064,63.412,0.0443,275.424,0.1521,124.588
48,9696,4,2048,51200,256,1,1,1,154.419,103.581,100.589,174.789,173.245,0.0007,150.376,0.0992,68.668,0.0356,346.49,0.1361,140.539
48,9744,4,2048,51200,256,1,1,1,115.486,67.601,75.716,158.495,137.911,0.0007,148.919,0.1143,60.177,0.0451,275.822,0.1608,120.176
48,9792,4,2048,51200,256,1,1,1,176.785,117.217,130.99,178.125,172.241,0.0007,173.496,0.0881,78.754,0.0365,344.482,0.126,154.846
48,9840,4,2048,51200,256,1,1,1,140.248,67.549,76.488,156.574,146.8,0.0007,150.988,0.1079,64.906,0.0432,293.599,0.1526,129.113
48,9888,4,2048,51200,256,1,1,1,155.219,111.46,98.276,164.013,155.502,0.0007,150.073,0.1024,69.087,0.0412,311.003,0.1449,137.201
48,9936,4,2048,51200,256,1,1,1,147.174,65.329,76.591,160.365,136.75,0.0007,150.271,0.108,66.094,0.0473,273.5,0.1567,128.136
48,9984,4,2048,51200,256,1,1,1,157.048,117.142,137.411,193.277,183.474,0.0007,151.719,0.1001,71.921,0.0356,366.947,0.1371,147.794
48,10032,4,2048,51200,256,1,1,1,136.947,62.778,81.933,114.924,146.555,0.0007,149.466,0.1162,62.531,0.045,293.109,0.1626,125.799
48,10080,4,2048,51200,256,1,1,1,153.224,108.688,99.435,226.994,154.009,0.0007,151.07,0.1024,71.625,0.0432,308.018,0.147,140.455
48,10128,4,2048,51200,256,1,1,1,136.059,67.136,77.539,160.012,135.705,0.0007,169.728,0.1071,69.14,0.0495,271.409,0.158,131.943
48,10176,4,2048,51200,256,1,1,1,140.6,115.78,132.345,189.05,155.578,0.0007,150.634,0.1074,69.564,0.0436,311.157,0.1524,138.082
48,10224,4,2048,51200,256,1,1,1,166.055,67.335,82.578,159.766,137.581,0.0007,135.278,0.1143,65.932,0.0498,275.163,0.1655,128.321
48,10272,4,2048,51200,256,1,1,1,157.498,108.205,104.781,208.698,155.416,0.0007,133.799,0.1121,67.842,0.0445,310.831,0.158,135.67
48,10320,4,2048,51200,256,1,1,1,157.35,64.015,79.775,162.064,137.185,0.0007,150.222,0.1114,68.863,0.0509,274.37,0.1637,132.136
48,10368,4,2048,51200,256,1,1,1,150.67,117.369,135.316,158.324,152.677,0.0007,163.217,0.105,73.711,0.0461,305.354,0.1526,143.089
48,10416,4,2048,51200,256,1,1,1,163.733,64.787,78.842,157.185,116.641,0.0007,150.985,0.1116,69.99,0.061,233.283,0.174,126.64
48,10464,4,2048,51200,256,1,1,1,156.454,109.055,108.887,178.903,170.42,0.0007,161.958,0.1051,74.98,0.0421,340.839,0.1486,149.607
48,10512,4,2048,51200,256,1,1,1,165.032,67.617,78.725,118.268,148.135,0.0007,151.172,0.1162,68.365,0.0489,296.27,0.1665,134.684
48,10560,4,2048,51200,256,1,1,1,155.401,122.941,138.434,183.37,157.065,0.0007,151.779,0.109,73.522,0.0465,314.13,0.157,144.177
48,10608,4,2048,51200,256,1,1,1,136.777,67.573,82.537,135.941,140.484,0.0007,151.215,0.1224,66.052,0.0525,280.968,0.1763,129.498
48,10656,4,2048,51200,256,1,1,1,142.279,109.947,102.287,217.665,176.955,0.0007,153.075,0.1129,72.236,0.0421,353.91,0.1564,147.328
48,10704,4,2048,51200,256,1,1,1,155.027,62.183,80.493,169.462,137.365,0.0007,137.462,0.123,66.907,0.0547,274.73,0.1791,129.821
48,10752,4,2048,51200,256,1,1,1,147.332,126.881,147.227,212.9,164.109,0.0007,174.976,0.1043,79.554,0.0462,328.217,0.1519,154.394
48,10800,4,2048,51200,256,1,1,1,146.868,59.237,81.081,149.723,137.992,0.0007,149.242,0.1231,67.989,0.0554,275.984,0.1799,131.495
48,10848,4,2048,51200,256,1,1,1,160.547,115.128,107.043,200.869,157.024,0.0007,149.692,0.113,74.705,0.0491,314.048,0.1635,145.942
48,10896,4,2048,51200,256,1,1,1,135.44,67.781,84.967,149.186,117.21,0.0007,154.624,0.1249,68.131,0.0664,234.42,0.1927,124.896
48,10944,4,2048,51200,256,1,1,1,151.108,125.557,143.315,171.673,167.988,0.0007,156.736,0.1144,75.001,0.0467,335.977,0.1626,149.338
48,10992,4,2048,51200,256,1,1,1,136.392,67.636,83.449,123.289,151.483,0.0007,150.651,0.1307,66.24,0.0523,302.966,0.1844,132.838
48,11040,4,2048,51200,256,1,1,1,154.715,114.024,111.624,171.092,155.214,0.0007,153.345,0.1174,74.378,0.0515,310.428,0.1702,145.107
48,11088,4,2048,51200,256,1,1,1,135.75,61.122,83.882,126.81,144.595,0.0007,162.092,0.1283,68.597,0.0557,289.191,0.1855,134.344
48,11136,4,2048,51200,256,1,1,1,157.126,124.183,148.59,166.731,155.648,0.0007,150.273,0.1187,74.785,0.0522,311.296,0.1723,145.837
48,11184,4,2048,51200,256,1,1,1,135.33,65.867,82.772,181.557,159.26,0.0007,150.528,0.1293,69.216,0.0515,318.521,0.1822,139.107
48,11232,4,2048,51200,256,1,1,1,171.859,115.662,114.671,180.49,155.811,0.0007,152.604,0.1158,77.893,0.0531,311.623,0.1703,150.057
48,11280,4,2048,51200,256,1,1,1,137.361,69.155,85.334,172.188,148.58,0.0007,167.557,0.124,73.342,0.0561,297.16,0.1816,141.934
48,11328,4,2048,51200,256,1,1,1,155.111,125.856,143.245,178.127,155.15,0.0007,174.732,0.1125,81.494,0.0542,310.3,0.1682,154.546
48,11376,4,2048,51200,256,1,1,1,136.754,69.522,83.223,130.236,135.765,0.0007,149.276,0.1368,67.578,0.0625,271.53,0.2007,130.567
48,11424,4,2048,51200,256,1,1,1,158.656,116.965,110.883,182.812,141.515,0.0007,155.382,0.1205,77.317,0.0604,283.031,0.1824,144.863
48,11472,4,2048,51200,256,1,1,1,137.059,67.75,84.798,150.235,151.168,0.0007,150.479,0.1357,69.221,0.0571,302.336,0.1942,137.184
48,11520,4,2048,51200,256,1,1,1,138.91,127.769,155.2,129.748,151.586,0.0007,150.736,0.1333,71.023,0.0574,303.173,0.1922,139.806
48,11568,4,2048,51200,256,1,1,1,137.261,65.232,93.18,152.917,138.409,0.0007,149.408,0.1373,69.517,0.0634,276.819,0.2021,133.994
48,11616,4,2048,51200,256,1,1,1,154.495,111.63,111.518,157.779,156.44,0.0007,157.068,0.126,76.39,0.0565,312.879,0.1839,148.458
48,11664,4,2048,51200,256,1,1,1,115.839,69.386,85.446,152.628,138.165,0.0007,150.188,0.1477,65.666,0.0645,276.329,0.2137,128.833
48,11712,4,2048,51200,256,1,1,1,182.675,128.126,148.652,175.166,155.43,0.0007,150.128,0.1209,80.862,0.0578,310.861,0.1802,154.034
