num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_key_value_query_transform,attention_key_query_prob,attention_prob_times_values,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
64,5120,4,2048,51200,256,1,1,1,200.203,67.033,59.438,229.07,221.772,0.0005,152.738,0.0419,49.221,0.0077,443.544,0.0506,108.584
64,5184,4,2048,51200,256,1,1,1,215.606,47.553,48.879,205.265,199.082,0.0005,180.145,0.0396,53.223,0.0088,398.164,0.0495,113.715
64,5248,4,2048,51200,256,1,1,1,204.381,63.858,56.778,222.558,198.398,0.0005,172.758,0.04,53.938,0.0091,396.796,0.0501,115.081
64,5312,4,2048,51200,256,1,1,1,219.067,50.145,50.313,229.049,201.233,0.0005,179.949,0.0402,54.856,0.0092,402.466,0.0504,117.044
64,5376,4,2048,51200,256,1,1,1,195.687,67.209,60.886,234.788,177.972,0.0005,156.496,0.0437,51.552,0.0106,355.945,0.0554,109.077
64,5440,4,2048,51200,256,1,1,1,198.417,51.57,51.87,227.021,191.021,0.0005,149.426,0.0471,48.965,0.0102,382.042,0.0583,106.109
64,5504,4,2048,51200,256,1,1,1,192.554,66.843,59.962,228.609,182.553,0.0005,152.572,0.046,51.18,0.0109,365.107,0.0579,109.212
64,5568,4,2048,51200,256,1,1,1,145.628,51.677,52.897,229.957,222.835,0.0005,162.602,0.0485,49.55,0.0091,445.669,0.0587,110.166
64,5632,4,2048,51200,256,1,1,1,196.053,69.928,63.931,230.818,182.837,0.0005,128.58,0.0526,46.701,0.0114,365.673,0.065,101.754
64,5696,4,2048,51200,256,1,1,1,210.911,52.08,54.005,231.504,180.579,0.0005,177.496,0.044,57.03,0.0118,361.157,0.0568,118.976
64,5760,4,2048,51200,256,1,1,1,178.805,68.416,63.859,201.847,167.537,0.0005,180.585,0.0444,57.65,0.013,335.075,0.0584,118.224
64,5824,4,2048,51200,256,1,1,1,204.613,53.442,55.007,220.941,173.044,0.0005,158.063,0.0488,53.581,0.0128,346.089,0.0627,112.616
64,5888,4,2048,51200,256,1,1,1,181.25,72.845,65.287,232.592,172.08,0.0005,181.622,0.0448,59.566,0.0132,344.161,0.059,122.174
64,5952,4,2048,51200,256,1,1,1,194.186,55.023,55.107,230.613,182.463,0.0005,149.697,0.0521,52.238,0.0127,364.925,0.0659,111.764
64,6016,4,2048,51200,256,1,1,1,183.796,71.864,65.584,223.487,139.688,0.0005,151.451,0.0515,53.853,0.017,279.375,0.0696,108.066
64,6080,4,2048,51200,256,1,1,1,191.913,54.792,55.844,232.96,141.075,0.0005,149.921,0.0535,52.945,0.0172,282.15,0.0717,107.043
64,6144,4,2048,51200,256,1,1,1,190.272,80.197,72.116,221.612,188.492,0.0005,151.995,0.0519,55.632,0.0131,376.983,0.066,118.61
64,6208,4,2048,51200,256,1,1,1,206.333,50.61,56.806,232.129,170.301,0.0005,179.565,0.0487,60.436,0.0148,340.601,0.0646,123.745
64,6272,4,2048,51200,256,1,1,1,158.568,72.791,66.687,224.914,189.302,0.0005,171.901,0.0517,57.992,0.0136,378.604,0.0664,122.797
64,6336,4,2048,51200,256,1,1,1,181.194,53.202,59.588,202.385,154.709,0.0006,157.103,0.0555,55.031,0.017,309.418,0.0736,112.95
64,6400,4,2048,51200,256,1,1,1,183.998,78.6,68.902,239.942,157.349,0.0005,190.734,0.0477,65.232,0.0171,314.699,0.0659,128.746
64,6464,4,2048,51200,256,1,1,1,183.884,53.812,60.739,227.205,159.933,0.0006,157.092,0.0563,56.342,0.0171,319.866,0.0745,116.052
64,6528,4,2048,51200,256,1,1,1,176.687,71.69,72.556,210.708,153.372,0.0005,148.607,0.0581,55.616,0.0182,306.745,0.0774,113.911
64,6592,4,2048,51200,256,1,1,1,150.245,53.132,63.083,235.685,190.769,0.0006,148.827,0.0621,53.015,0.0149,381.538,0.0781,115.051
64,6656,4,2048,51200,256,1,1,1,149.7,78.452,72.276,238.949,205.998,0.0006,170.068,0.0564,59.45,0.0141,411.995,0.0716,127.927
64,6720,4,2048,51200,256,1,1,1,200.381,53.71,63.202,213.383,182.348,0.0006,173.887,0.0547,62.316,0.0162,364.697,0.0721,129.427
64,6784,4,2048,51200,256,1,1,1,214.018,76.953,73.464,213.043,157.976,0.0006,178.282,0.0521,66.648,0.0191,315.952,0.0723,131.474
64,6848,4,2048,51200,256,1,1,1,174.596,56.029,62.999,228.446,159.975,0.0006,170.293,0.058,60.863,0.0192,319.949,0.0784,123.454
64,6912,4,2048,51200,256,1,1,1,168.337,81.264,74.047,211.154,162.195,0.0006,153.033,0.0615,58.424,0.0193,324.389,0.082,120.259
64,6976,4,2048,51200,256,1,1,1,177.91,56.396,64.765,223.049,173.162,0.0006,163.479,0.0606,60.373,0.0184,346.324,0.0801,125.232
64,7040,4,2048,51200,256,1,1,1,183.214,78.253,75.513,224.672,151.965,0.0006,153.688,0.0615,60.513,0.0214,303.931,0.084,121.647
64,7104,4,2048,51200,256,1,1,1,168.12,55.286,64.54,225.56,139.715,0.0006,152.61,0.0655,57.796,0.0237,279.429,0.0903,115.175
64,7168,4,2048,51200,256,1,1,1,175.455,85.831,78.782,222.016,164.56,0.0006,153.707,0.0632,60.929,0.0205,329.12,0.0848,124.87
64,7232,4,2048,51200,256,1,1,1,172.572,52.99,66.283,158.678,189.52,0.0006,164.967,0.0653,59.912,0.0181,379.041,0.0846,127.353
64,7296,4,2048,51200,256,1,1,1,169.026,77.005,76.698,192.803,162.811,0.0006,155.933,0.0656,60.621,0.0214,325.621,0.0882,124.228
64,7360,4,2048,51200,256,1,1,1,163.519,54.058,63.195,207.073,209.151,0.0006,164.805,0.0665,60.805,0.017,418.302,0.0846,131.666
64,7424,4,2048,51200,256,1,1,1,194.241,84.721,78.257,214.058,156.808,0.0006,156.423,0.0641,64.121,0.023,313.616,0.0883,128.391
64,7488,4,2048,51200,256,1,1,1,153.493,57.138,66.53,192.751,153.839,0.0006,150.124,0.0727,57.428,0.0239,307.677,0.0978,117.875
64,7552,4,2048,51200,256,1,1,1,158.58,81.579,80.829,222.236,156.178,0.0006,152.527,0.0697,60.934,0.0239,312.355,0.0947,123.706
64,7616,4,2048,51200,256,1,1,1,153.466,55.918,67.964,196.57,154.307,0.0006,182.183,0.0668,64.548,0.0246,308.613,0.0926,128.658
64,7680,4,2048,51200,256,1,1,1,126.344,85.922,80.828,170.838,127.562,0.0006,154.083,0.0766,57.19,0.0303,255.124,0.1081,112.079
64,7744,4,2048,51200,256,1,1,1,160.368,57.1,67.858,190.536,174.758,0.0006,148.172,0.0758,58.737,0.0225,349.516,0.0994,123.816
64,7808,4,2048,51200,256,1,1,1,138.573,81.468,82.949,219.361,163.025,0.0006,149.525,0.0764,59.188,0.0245,326.049,0.102,122.617
64,7872,4,2048,51200,256,1,1,1,136.372,59.489,68.513,223.243,162.051,0.0006,150.576,0.079,58.07,0.0251,324.101,0.1053,120.769
64,7936,4,2048,51200,256,1,1,1,163.541,87.643,83.823,201.363,161.514,0.0006,149.568,0.0748,62.319,0.0256,323.028,0.1015,127.252
64,8000,4,2048,51200,256,1,1,1,161.652,59.55,70.721,214.394,155.26,0.0006,129.253,0.0846,55.941,0.027,310.52,0.1128,116.358
64,8064,4,2048,51200,256,1,1,1,146.859,84.04,87.161,201.583,147.245,0.0006,176.305,0.0717,66.946,0.0289,294.491,0.1019,130.838
64,8128,4,2048,51200,256,1,1,1,179.183,59.178,68.366,222.716,156.665,0.0006,173.477,0.0709,68.776,0.0276,313.329,0.0997,135.753
64,8192,4,2048,51200,256,1,1,1,160.165,96.622,90.404,227.529,156.777,0.0006,169.881,0.0718,68.946,0.0281,313.554,0.101,136.12
64,8256,4,2048,51200,256,1,1,1,176.249,57.196,54.349,187.034,156.739,0.0006,150.506,0.0809,62.038,0.0285,313.479,0.1107,126.063
64,8320,4,2048,51200,256,1,1,1,150.956,85.868,69.597,190.33,150.828,0.0006,160.568,0.0792,64.308,0.0301,301.655,0.1106,128.14
64,8384,4,2048,51200,256,1,1,1,155.88,60.41,55.023,227.567,160.164,0.0006,151.509,0.0834,61.971,0.0288,320.328,0.1135,126.763
64,8448,4,2048,51200,256,1,1,1,156.408,92.982,93.143,208.563,159.568,0.0006,172.653,0.0752,69.762,0.0293,319.137,0.1058,138.016
64,8512,4,2048,51200,256,1,1,1,186.785,60.9,56.779,209.789,135.094,0.0007,149.488,0.0822,64.707,0.0351,270.189,0.1187,124.86
64,8576,4,2048,51200,256,1,1,1,168.201,86.64,73.497,198.649,138.048,0.0007,150.018,0.0827,65.203,0.0349,276.095,0.119,126.375
64,8640,4,2048,51200,256,1,1,1,156.573,59.942,56.288,129.057,156.406,0.0007,153.755,0.09,60.776,0.0313,312.812,0.1226,124.406
64,8704,4,2048,51200,256,1,1,1,113.945,97.415,94.05,112.494,143.554,0.0007,160.766,0.0952,58.268,0.0346,287.107,0.1311,118.033
64,8768,4,2048,51200,256,1,1,1,148.141,60.88,56.983,195.231,148.355,0.0007,152.584,0.0902,62.409,0.034,296.709,0.1254,125.18
64,8832,4,2048,51200,256,1,1,1,157.558,90.072,73.327,142.287,156.393,0.0007,168.885,0.0845,67.499,0.0327,312.787,0.1185,134.381
64,8896,4,2048,51200,256,1,1,1,188.468,60.436,56.355,197.243,156.365,0.0007,151.644,0.0867,66.738,0.0332,312.729,0.1212,133.334
64,8960,4,2048,51200,256,1,1,1,158.833,94.646,96.881,219.421,154.277,0.0007,169.416,0.0815,71.949,0.0341,308.554,0.1169,140.138
64,9024,4,2048,51200,256,1,1,1,136.609,62.506,59.769,210.794,163.455,0.0007,153.212,0.0949,62.586,0.0326,326.91,0.1289,128.879
64,9088,4,2048,51200,256,1,1,1,138.81,90.23,77.271,196.41,181.08,0.0007,151.606,0.0937,64.244,0.0299,362.159,0.125,134.799
64,9152,4,2048,51200,256,1,1,1,195.771,59.902,60.671,220.975,161.108,0.0007,152.48,0.0878,69.533,0.0341,322.217,0.1232,138.652
64,9216,4,2048,51200,256,1,1,1,148.884,100.24,101.206,179.949,158.689,0.0007,165.852,0.0885,69.863,0.0351,317.378,0.1249,138.602
64,9280,4,2048,51200,256,1,1,1,162.674,57.008,59.749,205.065,156.888,0.0007,166.581,0.0903,69.393,0.036,313.776,0.1276,137.528
64,9344,4,2048,51200,256,1,1,1,188.194,90.118,77.848,196.598,156.221,0.0007,153.615,0.0886,71.65,0.0366,312.442,0.1266,140.542
64,9408,4,2048,51200,256,1,1,1,155.081,61.039,60.416,165.372,154.537,0.0007,150.496,0.0997,64.54,0.0375,309.074,0.1386,130.143
64,9472,4,2048,51200,256,1,1,1,156.504,99.229,100.416,158.866,159.992,0.0007,151.587,0.0962,67.718,0.0368,319.984,0.1343,136.047
64,9536,4,2048,51200,256,1,1,1,156.216,57.441,60.878,164.438,158.297,0.0007,172.324,0.0949,69.527,0.0376,316.594,0.1339,138.258
64,9600,4,2048,51200,256,1,1,1,154.077,91.094,82.203,206.268,133.189,0.0007,149.6,0.098,68.201,0.0453,266.378,0.1447,129.642
64,9664,4,2048,51200,256,1,1,1,163.826,59.232,61.062,192.982,137.806,0.0007,150.224,0.1007,67.222,0.0444,275.613,0.1465,129.774
64,9728,4,2048,51200,256,1,1,1,183.164,103.727,104.898,193.826,184.809,0.0007,151.86,0.0934,73.4,0.0336,369.619,0.1283,150.083
64,9792,4,2048,51200,256,1,1,1,154.067,59.643,59.78,192.11,167.312,0.0007,168.528,0.0985,70.457,0.0376,334.624,0.1374,141.944
64,9856,4,2048,51200,256,1,1,1,150.146,98.713,78.881,135.037,154.107,0.0007,155.931,0.1042,67.475,0.0413,308.214,0.1468,134.581
64,9920,4,2048,51200,256,1,1,1,155.554,62.403,58.937,141.545,153.538,0.0007,176.651,0.1006,70.743,0.042,307.075,0.144,139.012
64,9984,4,2048,51200,256,1,1,1,153.111,103.707,103.61,142.588,157.325,0.0007,153.185,0.1046,68.865,0.0415,314.65,0.1475,137.414
64,10048,4,2048,51200,256,1,1,1,160.015,63.27,58.979,139.388,180.134,0.0007,163.804,0.1054,69.186,0.0367,360.269,0.1435,143.023
64,10112,4,2048,51200,256,1,1,1,179.439,96.566,79.672,180.594,155.57,0.0007,152.2,0.1008,73.219,0.0431,311.141,0.1453,143.066
64,10176,4,2048,51200,256,1,1,1,159.663,61.999,60.669,179.482,162.921,0.0007,152.236,0.1085,68.816,0.0417,325.843,0.1516,138.814
64,10240,4,2048,51200,256,1,1,1,154.48,108.612,113.127,161.574,154.193,0.0007,152.89,0.1064,71.058,0.0446,308.386,0.1523,139.839
64,10304,4,2048,51200,256,1,1,1,154.602,59.831,64.015,136.991,154.855,0.0007,172.156,0.1078,70.934,0.0449,309.71,0.1542,139.873
64,10368,4,2048,51200,256,1,1,1,151.635,91.763,81.558,171.401,157.911,0.0007,151.454,0.1106,69.986,0.0446,315.822,0.1566,139.38
64,10432,4,2048,51200,256,1,1,1,156.597,47.016,67.735,174.712,177.851,0.0007,151.892,0.1146,68.349,0.0401,355.701,0.1561,141.545
64,10496,4,2048,51200,256,1,1,1,139.146,110.268,111.401,185.52,163.591,0.0007,151.892,0.113,70.147,0.0441,327.181,0.1585,141.088
64,10560,4,2048,51200,256,1,1,1,138.265,63.715,65.648,180.041,181.057,0.0007,154.661,0.118,67.925,0.0404,362.114,0.1598,141.626
64,10624,4,2048,51200,256,1,1,1,183.119,96.782,84.909,176.654,161.324,0.0007,151.74,0.1074,75.527,0.0459,322.648,0.1546,148.104
64,10688,4,2048,51200,256,1,1,1,156.834,61.664,66.21,176.425,153.617,0.0007,133.689,0.1247,65.784,0.0487,307.234,0.1749,132.546
64,10752,4,2048,51200,256,1,1,1,149.798,105.956,114.675,173.907,151.572,0.0007,134.065,0.1227,67.654,0.05,303.144,0.1741,134.731
64,10816,4,2048,51200,256,1,1,1,142.671,61.993,66.781,175.223,169.445,0.0007,165.468,0.1174,71.51,0.0452,338.891,0.164,144.644
64,10880,4,2048,51200,256,1,1,1,154.53,96.504,87.296,172.576,154.681,0.0007,162.7,0.113,75.147,0.0502,309.361,0.1645,145.9
64,10944,4,2048,51200,256,1,1,1,174.194,65.323,66.671,146.484,152.265,0.0007,151.674,0.1188,72.224,0.0516,304.529,0.1718,141.321
64,11008,4,2048,51200,256,1,1,1,156.935,106.976,112.587,165.305,156.105,0.0007,166.14,0.1123,77.31,0.0509,312.21,0.1646,149.259
64,11072,4,2048,51200,256,1,1,1,155.918,65.026,66.961,142.99,155.806,0.0007,151.252,0.1254,70.015,0.0516,311.612,0.1783,139.312
64,11136,4,2048,51200,256,1,1,1,155.705,98.016,84.814,162.918,156.079,0.0007,169.273,0.115,77.154,0.0521,312.157,0.1685,149.124
64,11200,4,2048,51200,256,1,1,1,154.605,63.659,67.174,178.737,134.969,0.0007,154.232,0.1238,72.48,0.0609,269.937,0.1861,136.533
64,11264,4,2048,51200,256,1,1,1,161.615,113.139,119.504,185.016,138.488,0.0007,169.879,0.1119,81.029,0.06,276.977,0.1734,148.199
64,11328,4,2048,51200,256,1,1,1,190.885,60.826,68.501,178.141,171.236,0.0007,152.233,0.1191,77.017,0.0491,342.473,0.1696,153.226
