num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_key_value_query_transform,attention_key_query_prob,attention_prob_times_values,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
24,312,4,2048,51200,256,1,1,1,73.384,12.179,11.282,35.986,86.584,0.0,136.714,0.0038,7.167,0.0001,173.169,0.004,10.077
24,336,4,2048,51200,256,1,1,1,87.14,15.094,12.433,40.422,91.659,0.0,152.184,0.0036,8.284,0.0001,183.319,0.0038,11.812
24,360,4,2048,51200,256,1,1,1,80.757,13.978,12.992,45.063,99.782,0.0,168.078,0.0037,8.786,0.0001,199.565,0.0039,12.745
24,384,4,2048,51200,256,1,1,1,97.626,16.555,14.319,57.195,105.499,0.0,181.933,0.0036,9.939,0.0001,210.997,0.0037,14.626
24,408,4,2048,51200,256,1,1,1,93.917,17.123,10.803,56.537,115.468,0.0,181.88,0.0041,9.376,0.0001,230.935,0.0043,14.057
24,432,4,2048,51200,256,1,1,1,102.468,18.485,12.706,67.887,160.591,0.0,184.23,0.004,10.237,0.0001,321.181,0.0042,15.646
24,456,4,2048,51200,256,1,1,1,118.402,18.91,12.047,57.548,111.116,0.0,204.024,0.0041,10.789,0.0001,222.232,0.0043,16.556
24,480,4,2048,51200,256,1,1,1,122.773,19.397,13.972,79.841,135.3,0.0,192.938,0.0042,11.239,0.0001,270.6,0.0044,17.54
24,504,4,2048,51200,256,1,1,1,112.765,20.878,13.231,76.168,128.371,0.0001,204.767,0.0043,11.688,0.0001,256.743,0.0046,18.384
24,528,4,2048,51200,256,1,1,1,126.223,22.217,15.257,60.675,124.934,0.0001,125.961,0.0057,9.49,0.0001,249.869,0.006,15.162
24,552,4,2048,51200,256,1,1,1,121.961,22.732,14.479,65.826,120.878,0.0001,135.945,0.0057,10.004,0.0002,241.756,0.006,16.123
24,576,4,2048,51200,256,1,1,1,144.57,23.046,16.689,80.698,141.632,0.0001,138.785,0.0057,10.674,0.0002,283.263,0.006,17.435
24,600,4,2048,51200,256,1,1,1,113.661,24.528,14.766,73.361,130.956,0.0001,144.492,0.0059,10.817,0.0002,261.911,0.0062,17.816
24,624,4,2048,51200,256,1,1,1,131.374,26.029,18.163,74.181,149.194,0.0001,146.477,0.0058,11.695,0.0002,298.388,0.0061,19.443
24,648,4,2048,51200,256,1,1,1,120.951,25.85,15.844,83.411,130.446,0.0001,154.701,0.006,11.873,0.0002,260.891,0.0063,19.881
24,672,4,2048,51200,256,1,1,1,161.216,25.823,19.32,100.855,155.96,0.0001,157.84,0.0058,12.828,0.0002,311.92,0.0062,21.73
24,696,4,2048,51200,256,1,1,1,120.156,27.705,17.047,93.858,139.093,0.0001,169.172,0.0059,13.193,0.0002,278.187,0.0063,22.446
24,720,4,2048,51200,256,1,1,1,136.463,29.007,21.043,101.499,152.158,0.0001,158.468,0.0061,13.573,0.0002,304.316,0.0064,23.34
24,744,4,2048,51200,256,1,1,1,122.424,29.364,18.224,98.406,143.499,0.0001,166.519,0.0063,13.722,0.0003,286.998,0.0067,23.744
24,768,4,2048,51200,256,1,1,1,160.775,32.377,22.345,119.128,177.903,0.0001,179.304,0.0058,15.541,0.0002,355.805,0.0062,27.168
24,792,4,2048,51200,256,1,1,1,139.989,29.478,21.111,100.441,141.324,0.0001,171.677,0.0064,14.837,0.0003,282.648,0.0068,25.963
24,816,4,2048,51200,256,1,1,1,157.105,31.779,24.356,113.45,161.143,0.0001,178.474,0.0061,16.063,0.0003,322.286,0.0066,28.347
24,840,4,2048,51200,256,1,1,1,141.72,31.201,22.562,107.281,148.212,0.0001,182.086,0.0064,16.096,0.0003,296.424,0.0068,28.529
24,864,4,2048,51200,256,1,1,1,162.238,35.731,25.015,130.113,199.977,0.0001,189.181,0.0061,17.463,0.0002,399.954,0.0065,31.417
24,888,4,2048,51200,256,1,1,1,134.429,32.784,23.462,114.535,158.833,0.0001,195.231,0.0064,17.398,0.0003,317.667,0.0069,31.221
24,912,4,2048,51200,256,1,1,1,165.594,35.197,27.143,122.548,191.395,0.0001,188.739,0.0064,18.056,0.0003,382.789,0.0069,32.783
24,936,4,2048,51200,256,1,1,1,136.756,34.504,24.663,118.51,167.179,0.0001,199.133,0.0066,18.32,0.0003,334.357,0.0071,33.281
24,960,4,2048,51200,256,1,1,1,185.954,39.433,27.581,147.918,204.379,0.0001,188.445,0.0066,18.901,0.0003,408.757,0.0071,34.821
24,984,4,2048,51200,256,1,1,1,149.886,35.979,25.183,132.199,149.575,0.0001,197.89,0.0068,18.938,0.0004,299.15,0.0074,34.568
24,1008,4,2048,51200,256,1,1,1,172.165,39.406,29.749,146.542,174.243,0.0001,198.368,0.0067,20.15,0.0004,348.486,0.0072,37.16
24,1032,4,2048,51200,256,1,1,1,143.845,37.659,26.275,116.391,170.171,0.0001,162.034,0.0081,17.18,0.0004,340.342,0.0087,31.855
24,1056,4,2048,51200,256,1,1,1,184.128,41.927,30.163,148.106,204.55,0.0001,146.151,0.0085,16.931,0.0004,409.1,0.0091,31.858
24,1080,4,2048,51200,256,1,1,1,149.237,39.037,27.269,122.251,176.555,0.0001,153.706,0.0087,17.133,0.0004,353.11,0.0094,32.189
24,1104,4,2048,51200,256,1,1,1,174.799,42.792,32.188,141.906,182.499,0.0001,148.834,0.0087,17.652,0.0004,364.999,0.0094,33.338
24,1128,4,2048,51200,256,1,1,1,156.288,41.019,28.475,124.562,162.408,0.0001,153.44,0.009,17.703,0.0005,324.817,0.0098,33.421
24,1152,4,2048,51200,256,1,1,1,174.71,44.361,32.91,150.577,189.401,0.0001,157.164,0.0087,18.856,0.0005,378.803,0.0094,35.934
24,1176,4,2048,51200,256,1,1,1,163.278,35.769,28.026,131.737,163.036,0.0001,164.476,0.0091,18.638,0.0006,326.071,0.0099,35.375
