num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_qkv_transform,attention_score,attention_over_value,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
56,2464,4,2048,51200,256,1,1,1,227.119,42.589,30.286,215.345,233.12,0.0002,161.836,0.0192,29.307,0.0017,466.239,0.0214,63.43
56,2520,4,2048,51200,256,1,1,1,190.419,39.731,28.159,175.42,177.013,0.0003,196.342,0.0181,32.283,0.0024,354.027,0.021,67.557
56,2576,4,2048,51200,256,1,1,1,187.613,42.969,32.894,179.787,186.715,0.0003,175.112,0.0193,31.453,0.0023,373.43,0.0222,66.69
56,2632,4,2048,51200,256,1,1,1,154.026,41.246,28.875,154.446,181.256,0.0003,174.88,0.0208,30.362,0.0025,362.512,0.0238,64.704
56,2688,4,2048,51200,256,1,1,1,219.645,44.98,33.209,205.378,220.792,0.0002,165.278,0.0206,31.809,0.0021,441.585,0.0232,69.031
56,2744,4,2048,51200,256,1,1,1,107.856,36.733,29.032,177.044,167.042,0.0003,156.953,0.0245,27.689,0.003,334.084,0.0279,59.596
56,2800,4,2048,51200,256,1,1,1,208.876,27.179,35.015,203.065,182.791,0.0003,166.145,0.0228,30.838,0.0028,365.581,0.0261,66.336
56,2856,4,2048,51200,256,1,1,1,164.506,38.197,29.859,170.93,166.812,0.0003,138.289,0.0263,27.653,0.0032,333.624,0.03,59.898
56,2912,4,2048,51200,256,1,1,1,228.537,47.71,35.486,215.921,228.004,0.0003,192.056,0.02,37.58,0.0024,456.009,0.0229,81.224
56,2968,4,2048,51200,256,1,1,1,173.231,39.057,30.891,177.289,167.998,0.0003,148.142,0.0259,29.988,0.0034,335.996,0.0298,64.722
56,3024,4,2048,51200,256,1,1,1,176.486,47.188,38.548,191.083,168.817,0.0003,143.861,0.0257,31.159,0.0035,337.633,0.0298,67.133
56,3080,4,2048,51200,256,1,1,1,166.908,39.625,32.244,171.324,179.765,0.0003,139.35,0.0281,29.527,0.0035,359.531,0.032,64.687
56,3136,4,2048,51200,256,1,1,1,216.928,50.584,38.478,202.504,231.42,0.0003,143.901,0.0261,32.732,0.0028,462.84,0.0294,72.872
56,3192,4,2048,51200,256,1,1,1,160.395,40.325,32.176,155.282,103.686,0.0003,142.387,0.029,30.425,0.0064,207.372,0.0359,61.69
56,3248,4,2048,51200,256,1,1,1,191.475,50.931,39.996,206.533,192.108,0.0003,153.543,0.0262,34.768,0.0036,384.215,0.0303,75.714
56,3304,4,2048,51200,256,1,1,1,161.177,42.16,32.871,159.714,153.724,0.0003,149.941,0.0289,32.387,0.0047,307.448,0.0341,69.419
56,3360,4,2048,51200,256,1,1,1,226.529,53.253,41.372,222.297,206.231,0.0003,152.713,0.0266,36.318,0.0036,412.462,0.0307,79.67
56,3416,4,2048,51200,256,1,1,1,153.017,43.644,33.805,179.862,151.646,0.0003,199.394,0.0252,39.445,0.005,303.291,0.0308,82.014
56,3472,4,2048,51200,256,1,1,1,186.81,53.614,43.896,192.246,168.699,0.0003,182.834,0.025,40.993,0.0047,337.397,0.0302,86.304
56,3528,4,2048,51200,256,1,1,1,166.673,44.842,33.732,168.647,163.477,0.0003,130.689,0.0337,31.254,0.005,326.955,0.0392,68.483
56,3584,4,2048,51200,256,1,1,1,212.516,60.093,44.952,212.151,184.848,0.0003,158.392,0.0276,39.186,0.0046,369.696,0.0327,84.618
56,3640,4,2048,51200,256,1,1,1,97.682,43.254,40.716,186.202,153.645,0.0003,141.158,0.0353,31.529,0.0057,307.289,0.0415,68.705
56,3696,4,2048,51200,256,1,1,1,138.131,53.609,46.619,190.862,181.822,0.0003,141.038,0.033,34.655,0.0049,363.644,0.0384,76.313
56,3752,4,2048,51200,256,1,1,1,151.244,31.275,42.329,187.237,153.612,0.0003,143.602,0.0347,33.82,0.006,307.225,0.0413,73.18
56,3808,4,2048,51200,256,1,1,1,229.261,59.838,51.033,231.507,208.643,0.0003,164.833,0.0282,42.832,0.0046,417.287,0.0332,93.455
56,3864,4,2048,51200,256,1,1,1,144.236,45.124,43.783,170.378,149.913,0.0003,163.093,0.0322,38.402,0.0065,299.825,0.0393,81.309
56,3920,4,2048,51200,256,1,1,1,181.714,57.358,49.131,185.688,157.425,0.0003,145.743,0.033,38.436,0.0064,314.849,0.04,82.15
56,3976,4,2048,51200,256,1,1,1,152.257,45.018,44.353,182.688,158.616,0.0003,145.549,0.0354,36.796,0.0065,317.233,0.0425,79.466
56,4032,4,2048,51200,256,1,1,1,201.17,60.651,53.904,216.253,188.923,0.0003,146.869,0.033,40.518,0.0056,377.846,0.0391,88.568
56,4088,4,2048,51200,256,1,1,1,161.15,45.623,45.647,126.701,98.8,0.0003,147.015,0.0366,37.424,0.0111,197.599,0.0482,73.833
56,4144,4,2048,51200,256,1,1,1,163.39,61.363,52.937,189.809,111.954,0.0005,141.077,0.0362,38.791,0.0101,223.908,0.0472,77.351
56,4200,4,2048,51200,256,1,1,1,144.719,46.212,45.729,169.18,145.978,0.0005,141.828,0.0387,37.182,0.0079,291.957,0.0476,78.774
56,4256,4,2048,51200,256,1,1,1,220.258,62.37,55.424,230.872,209.694,0.0005,161.555,0.0323,45.605,0.0057,419.389,0.039,98.711
56,4312,4,2048,51200,256,1,1,1,144.595,48.733,48.971,182.897,137.947,0.0005,167.682,0.0355,42.499,0.0088,275.894,0.0453,87.014
56,4368,4,2048,51200,256,1,1,1,165.03,64.2,54.464,193.516,175.947,0.0005,164.455,0.0346,44.672,0.0071,351.893,0.0427,94.764
56,4424,4,2048,51200,256,1,1,1,142.254,49.579,48.557,173.324,153.157,0.0005,126.128,0.0441,35.828,0.0084,306.313,0.0535,77.491
56,4480,4,2048,51200,256,1,1,1,199.535,66.572,58.481,224.184,219.958,0.0005,160.427,0.0347,46.617,0.006,439.917,0.0416,101.994
56,4536,4,2048,51200,256,1,1,1,178.016,47.579,48.789,175.605,160.968,0.0005,155.045,0.0385,42.974,0.0084,321.936,0.0479,90.877
56,4592,4,2048,51200,256,1,1,1,112.177,64.723,57.915,191.934,151.988,0.0005,145.686,0.0425,39.747,0.0091,303.976,0.0526,84.612
56,4648,4,2048,51200,256,1,1,1,94.66,49.245,49.368,170.651,140.048,0.0005,141.215,0.0472,36.583,0.0101,280.097,0.0584,78.107
56,4704,4,2048,51200,256,1,1,1,230.08,65.327,60.496,233.908,207.545,0.0005,172.165,0.0342,51.599,0.007,415.089,0.0422,110.453
56,4760,4,2048,51200,256,1,1,1,146.436,51.403,50.527,168.181,138.608,0.0005,167.957,0.0399,45.273,0.0107,277.216,0.0516,92.519
56,4816,4,2048,51200,256,1,1,1,180.436,65.842,58.917,198.932,154.553,0.0005,174.296,0.0366,50.356,0.0098,309.106,0.0475,102.864
56,4872,4,2048,51200,256,1,1,1,136.846,51.564,52.336,172.42,140.018,0.0005,175.916,0.0403,46.705,0.0111,280.036,0.0525,95.208
56,4928,4,2048,51200,256,1,1,1,145.403,70.019,62.965,225.468,203.409,0.0005,145.104,0.0435,44.24,0.0078,406.818,0.0523,97.588
56,4984,4,2048,51200,256,1,1,1,137.846,51.685,51.942,155.67,139.077,0.0005,144.268,0.0469,41.836,0.0117,278.153,0.0597,87.471
56,5040,4,2048,51200,256,1,1,1,190.41,70.158,63.365,183.275,192.375,0.0005,144.848,0.0431,46.477,0.0087,384.75,0.0528,101.024
56,5096,4,2048,51200,256,1,1,1,139.078,53.329,52.527,188.706,144.827,0.0005,145.722,0.0472,43.276,0.0118,289.655,0.06,90.763
56,5152,4,2048,51200,256,1,1,1,196.627,71.513,63.885,220.869,177.88,0.0005,166.898,0.0396,52.629,0.0098,355.761,0.0505,110.284
56,5208,4,2048,51200,256,1,1,1,138.535,54.381,53.161,181.152,137.165,0.0005,167.646,0.0446,47.653,0.013,274.33,0.0587,96.881
56,5264,4,2048,51200,256,1,1,1,155.703,70.165,64.032,191.903,155.981,0.0005,182.812,0.0405,53.504,0.0116,311.962,0.0532,108.976
56,5320,4,2048,51200,256,1,1,1,161.078,54.879,55.083,176.352,147.937,0.0005,163.333,0.0451,49.062,0.0125,295.875,0.0587,100.923
56,5376,4,2048,51200,256,1,1,1,218.344,80.327,70.603,203.928,172.874,0.0005,152.964,0.0431,52.304,0.011,345.749,0.0551,109.686
56,5432,4,2048,51200,256,1,1,1,175.628,49.703,57.618,173.086,154.501,0.0005,143.097,0.0497,46.22,0.0125,309.002,0.0633,97.407
56,5488,4,2048,51200,256,1,1,1,114.087,71.053,67.693,183.873,154.07,0.0005,142.761,0.0532,44.009,0.0128,308.14,0.0671,93.747
56,5544,4,2048,51200,256,1,1,1,107.793,53.22,58.602,153.459,121.108,0.0005,144.817,0.0561,42.553,0.0166,242.216,0.0738,86.961
56,5600,4,2048,51200,256,1,1,1,138.14,77.734,68.54,233.326,169.276,0.0005,152.256,0.0494,49.238,0.0121,338.551,0.0626,104.542
56,5656,4,2048,51200,256,1,1,1,138.454,49.209,60.031,166.789,120.74,0.0005,177.592,0.0482,51.335,0.0174,241.48,0.0667,100.039
56,5712,4,2048,51200,256,1,1,1,156.901,77.303,69.154,185.999,134.353,0.0005,169.604,0.0466,54.114,0.0159,268.705,0.0636,106.918
56,5768,4,2048,51200,256,1,1,1,139.154,53.075,62.758,172.171,120.694,0.0005,174.782,0.0493,52.045,0.0181,241.388,0.0685,101.193
56,5824,4,2048,51200,256,1,1,1,173.864,79.352,70.403,223.148,177.342,0.0005,148.098,0.0503,51.957,0.0125,354.683,0.0639,110.458
56,5880,4,2048,51200,256,1,1,1,140.29,53.468,59.16,144.163,157.476,0.0005,180.145,0.0504,52.736,0.0144,314.952,0.0659,109.123
56,5936,4,2048,51200,256,1,1,1,157.968,75.219,71.211,171.414,159.915,0.0005,142.585,0.0547,49.499,0.0144,319.829,0.0702,104.334
56,5992,4,2048,51200,256,1,1,1,146.41,55.903,60.741,150.304,166.89,0.0005,142.34,0.0582,47.35,0.0141,333.781,0.0734,101.693
56,6048,4,2048,51200,256,1,1,1,201.918,82.503,72.442,228.183,143.416,0.0005,145.664,0.0516,54.301,0.0167,286.832,0.0694,109.465
56,6104,4,2048,51200,256,1,1,1,137.816,56.413,62.73,161.245,97.468,0.0005,144.458,0.0594,47.991,0.0251,194.936,0.0855,90.42
56,6160,4,2048,51200,256,1,1,1,155.553,76.434,75.642,182.065,151.41,0.0005,166.587,0.0519,55.923,0.0164,302.82,0.0694,113.495
56,6216,4,2048,51200,256,1,1,1,134.556,55.346,64.741,154.365,121.602,0.0006,174.778,0.055,53.586,0.0208,243.204,0.077,104.118
56,6272,4,2048,51200,256,1,1,1,175.147,84.152,78.883,208.981,148.991,0.0005,129.92,0.0598,50.159,0.0173,297.982,0.0782,104.325
56,6328,4,2048,51200,256,1,1,1,125.267,52.82,65.519,183.532,127.744,0.0006,143.86,0.0634,48.056,0.0205,255.488,0.0851,97.511
56,6384,4,2048,51200,256,1,1,1,156.477,75.101,76.493,190.009,167.433,0.0006,150.618,0.0575,53.879,0.016,334.867,0.0746,113.15
56,6440,4,2048,51200,256,1,1,1,148.042,54.132,63.611,147.153,142.043,0.0006,141.954,0.0638,49.351,0.0191,284.086,0.0841,102.115
56,6496,4,2048,51200,256,1,1,1,139.977,84.563,76.541,227.911,150.953,0.0006,143.455,0.0613,52.258,0.0183,301.905,0.0807,108.21
56,6552,4,2048,51200,256,1,1,1,102.373,56.45,65.019,159.142,119.973,0.0006,142.94,0.0708,45.975,0.0235,239.946,0.0953,93.154
56,6608,4,2048,51200,256,1,1,1,138.703,76.555,77.497,188.984,133.699,0.0006,164.252,0.0588,56.243,0.0214,267.397,0.0813,111.06
56,6664,4,2048,51200,256,1,1,1,133.243,55.846,65.485,154.636,121.929,0.0006,171.703,0.0611,54.986,0.0239,243.858,0.0861,106.659
56,6720,4,2048,51200,256,1,1,1,161.251,90.875,79.06,204.575,148.448,0.0006,145.52,0.0615,55.497,0.0199,296.897,0.0825,113.064
56,6776,4,2048,51200,256,1,1,1,120.644,56.997,66.211,154.605,122.293,0.0006,168.11,0.0648,53.448,0.0246,244.585,0.0906,104.713
56,6832,4,2048,51200,256,1,1,1,135.315,80.692,80.925,176.605,169.953,0.0006,166.911,0.0613,57.386,0.018,339.906,0.0804,119.796
56,6888,4,2048,51200,256,1,1,1,147.467,59.287,64.89,108.703,140.821,0.0006,170.215,0.0644,55.485,0.0221,281.642,0.0876,111.761
56,6944,4,2048,51200,256,1,1,1,140.164,88.349,81.072,193.747,159.037,0.0006,145.579,0.0665,54.519,0.0199,318.074,0.0875,113.642
56,7000,4,2048,51200,256,1,1,1,124.085,58.623,67.996,106.067,149.214,0.0006,145.812,0.0747,49.27,0.0215,298.428,0.0974,103.753
56,7056,4,2048,51200,256,1,1,1,184.586,84.683,83.517,169.994,165.006,0.0006,145.203,0.0645,57.973,0.0198,330.013,0.0854,120.211
56,7112,4,2048,51200,256,1,1,1,149.891,58.088,69.286,170.391,153.572,0.0006,146.37,0.0698,54.358,0.0216,307.144,0.0925,112.67
56,7168,4,2048,51200,256,1,1,1,195.51,95.371,89.239,216.797,123.447,0.0006,147.487,0.0628,61.291,0.0273,246.894,0.0912,116.051
56,7224,4,2048,51200,256,1,1,1,120.905,57.055,54.154,147.853,128.41,0.0006,143.284,0.078,50.052,0.0266,256.82,0.1058,101.548
56,7280,4,2048,51200,256,1,1,1,133.64,82.57,67.852,179.314,138.853,0.0006,160.23,0.069,57.412,0.025,277.707,0.0952,114.598
56,7336,4,2048,51200,256,1,1,1,121.227,60.548,53.162,142.85,120.952,0.0006,160.072,0.0751,53.495,0.0292,241.904,0.1055,105.0
56,7392,4,2048,51200,256,1,1,1,150.996,94.531,90.231,215.843,148.559,0.0006,169.624,0.0639,63.84,0.0241,297.119,0.0891,126.096
56,7448,4,2048,51200,256,1,1,1,148.536,60.173,56.734,163.982,138.965,0.0006,174.799,0.0682,60.634,0.0262,277.93,0.0955,119.402
56,7504,4,2048,51200,256,1,1,1,154.029,85.852,69.49,190.17,155.778,0.0006,166.376,0.0672,62.399,0.0237,311.555,0.0921,125.705
56,7560,4,2048,51200,256,1,1,1,139.79,59.86,55.942,171.573,115.612,0.0006,129.03,0.0835,50.949,0.0324,231.224,0.117,100.336
56,7616,4,2048,51200,256,1,1,1,153.292,93.087,93.658,203.228,153.05,0.0006,146.727,0.0723,59.654,0.0248,306.099,0.0983,121.209
56,7672,4,2048,51200,256,1,1,1,139.212,59.365,56.612,147.388,121.268,0.0006,150.2,0.0791,55.306,0.0318,242.537,0.1121,107.868
56,7728,4,2048,51200,256,1,1,1,150.169,85.639,71.659,158.633,148.761,0.0006,145.234,0.077,57.567,0.0263,297.522,0.1045,117.338
56,7784,4,2048,51200,256,1,1,1,141.54,61.528,56.84,142.256,146.541,0.0006,143.287,0.0824,54.51,0.0271,293.082,0.1107,112.316
56,7840,4,2048,51200,256,1,1,1,137.08,90.901,93.265,218.166,148.87,0.0006,166.078,0.072,63.281,0.0271,297.74,0.1002,125.85
56,7896,4,2048,51200,256,1,1,1,124.415,59.953,59.28,144.656,121.187,0.0006,170.378,0.0795,58.092,0.0337,242.375,0.1144,111.82
56,7952,4,2048,51200,256,1,1,1,142.034,90.535,73.801,164.205,134.324,0.0006,166.199,0.0749,62.461,0.0309,268.647,0.1069,121.274
56,8008,4,2048,51200,256,1,1,1,121.433,57.461,58.978,168.315,120.973,0.0006,177.458,0.0793,59.785,0.0347,241.945,0.1152,114.091
56,8064,4,2048,51200,256,1,1,1,143.609,98.2,98.557,199.439,143.525,0.0006,161.845,0.0749,64.127,0.0297,287.051,0.1058,126.005
56,8120,4,2048,51200,256,1,1,1,138.423,57.125,57.672,176.556,135.103,0.0006,158.962,0.0819,59.432,0.032,270.206,0.1151,117.409
56,8176,4,2048,51200,256,1,1,1,139.161,86.334,78.944,113.613,156.62,0.0006,146.234,0.0868,56.79,0.028,313.241,0.116,118.065
56,8232,4,2048,51200,256,1,1,1,132.664,59.612,58.889,137.459,141.516,0.0006,142.589,0.0909,54.912,0.0314,283.031,0.1236,112.279
56,8288,4,2048,51200,256,1,1,1,192.872,104.883,95.318,185.331,137.247,0.0006,143.165,0.0777,65.087,0.0328,274.493,0.1118,125.788
56,8344,4,2048,51200,256,1,1,1,137.346,57.461,60.052,135.994,117.957,0.0006,153.913,0.0883,58.005,0.0387,235.915,0.1283,111.065
56,8400,4,2048,51200,256,1,1,1,159.582,95.356,83.459,172.932,135.63,0.0006,171.085,0.0759,68.318,0.0341,271.26,0.1113,129.677
56,8456,4,2048,51200,256,1,1,1,121.289,59.136,59.462,173.779,121.423,0.0007,165.372,0.0882,59.577,0.0386,242.846,0.1281,114.187
56,8512,4,2048,51200,256,1,1,1,149.058,100.219,100.964,137.809,148.883,0.0007,164.879,0.0815,65.278,0.0319,297.766,0.1147,129.186
56,8568,4,2048,51200,256,1,1,1,120.963,59.499,59.301,140.745,139.649,0.0007,162.723,0.0922,58.401,0.0345,279.298,0.128,117.255
56,8624,4,2048,51200,256,1,1,1,166.855,95.954,81.822,156.428,126.39,0.0007,129.473,0.0921,59.189,0.0386,252.779,0.132,115.148
56,8680,4,2048,51200,256,1,1,1,121.878,62.246,59.636,165.677,122.366,0.0007,130.109,0.1034,53.406,0.0404,244.733,0.145,106.141
56,8736,4,2048,51200,256,1,1,1,152.192,100.605,98.735,184.827,157.216,0.0007,144.712,0.0879,63.544,0.0318,314.431,0.1211,128.762
56,8792,4,2048,51200,256,1,1,1,135.993,62.746,60.822,137.921,142.222,0.0007,148.536,0.0963,58.716,0.0356,284.444,0.1333,118.45
56,8848,4,2048,51200,256,1,1,1,154.401,94.984,82.177,153.966,153.268,0.0007,144.989,0.0912,62.779,0.0335,306.535,0.126,126.871
56,8904,4,2048,51200,256,1,1,1,98.183,61.987,61.197,138.763,140.247,0.0007,144.995,0.1103,52.54,0.037,280.494,0.1487,108.87
56,8960,4,2048,51200,256,1,1,1,131.106,106.907,114.867,169.021,146.645,0.0007,158.614,0.0907,64.64,0.0359,293.29,0.1279,128.093
56,9016,4,2048,51200,256,1,1,1,124.685,58.813,62.347,137.617,121.346,0.0007,166.403,0.0972,61.052,0.0439,242.691,0.1424,116.46
56,9072,4,2048,51200,256,1,1,1,137.242,87.515,89.131,114.815,134.223,0.0007,143.631,0.1011,59.373,0.0402,268.445,0.1426,117.711
56,9128,4,2048,51200,256,1,1,1,121.017,62.908,63.96,102.446,121.814,0.0007,145.203,0.1096,55.432,0.0448,243.628,0.1557,109.117
56,9184,4,2048,51200,256,1,1,1,148.211,102.585,105.184,222.963,163.718,0.0007,167.634,0.0861,71.391,0.0338,327.436,0.1212,141.928
56,9240,4,2048,51200,256,1,1,1,142.148,62.241,63.159,105.66,136.6,0.0007,168.984,0.0985,63.088,0.041,273.2,0.1408,123.578
56,9296,4,2048,51200,256,1,1,1,159.883,93.973,81.727,113.58,151.564,0.0007,169.036,0.0923,68.117,0.0374,303.128,0.131,134.421
56,9352,4,2048,51200,256,1,1,1,103.495,61.75,64.212,103.753,145.494,0.0007,164.738,0.1129,56.309,0.0394,290.988,0.1537,115.959
56,9408,4,2048,51200,256,1,1,1,136.299,107.873,107.15,135.136,148.124,0.0007,145.349,0.1028,62.556,0.0392,296.249,0.1433,125.8
56,9464,4,2048,51200,256,1,1,1,123.505,60.894,65.432,104.972,140.798,0.0007,145.732,0.1142,56.976,0.0417,281.596,0.1572,116.038
56,9520,4,2048,51200,256,1,1,1,134.069,95.105,84.746,154.266,147.944,0.0007,143.285,0.1057,62.228,0.0401,295.888,0.1472,125.361
56,9576,4,2048,51200,256,1,1,1,137.625,62.94,66.185,139.917,138.372,0.0007,144.235,0.1091,60.951,0.0434,276.743,0.154,121.279
56,9632,4,2048,51200,256,1,1,1,184.586,105.204,107.403,175.679,138.136,0.0007,163.079,0.089,75.592,0.044,276.271,0.1344,140.552
56,9688,4,2048,51200,256,1,1,1,138.235,65.054,66.446,139.647,121.094,0.0007,163.675,0.1039,65.442,0.0508,242.188,0.1561,122.372
56,9744,4,2048,51200,256,1,1,1,135.923,98.711,84.579,113.337,133.946,0.0007,169.124,0.1036,66.394,0.0465,267.892,0.1514,127.611
56,9800,4,2048,51200,256,1,1,1,119.94,63.696,67.157,104.453,120.349,0.0007,159.562,0.116,59.928,0.0523,240.698,0.1697,115.15
56,9856,4,2048,51200,256,1,1,1,148.014,113.663,113.314,137.433,148.791,0.0007,166.162,0.0994,70.683,0.0428,297.583,0.1436,137.615
56,9912,4,2048,51200,256,1,1,1,141.581,60.92,68.725,139.009,139.816,0.0007,171.743,0.1044,68.045,0.0461,279.632,0.1518,131.59
56,9968,4,2048,51200,256,1,1,1,133.512,98.318,97.002,158.263,155.836,0.0007,165.301,0.1043,68.846,0.0418,311.672,0.1475,136.995
