num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_key_value_query_transform,attention_key_query_prob,attention_prob_times_values,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
72,3096,4,2048,51200,256,1,1,1,167.649,37.548,26.951,168.749,174.556,0.0003,143.589,0.0284,29.384,0.0036,349.111,0.0326,64.254
72,3168,4,2048,51200,256,1,1,1,229.639,42.398,30.1,211.921,227.099,0.0003,145.177,0.0273,31.918,0.0029,454.199,0.0307,71.241
72,3240,4,2048,51200,256,1,1,1,172.232,39.462,27.608,162.049,116.841,0.0003,144.48,0.0296,30.628,0.0059,233.683,0.036,63.427
72,3312,4,2048,51200,256,1,1,1,197.676,42.714,32.193,208.108,183.225,0.0003,147.782,0.0284,33.087,0.0039,366.45,0.0329,72.332
72,3384,4,2048,51200,256,1,1,1,155.542,41.083,28.622,160.998,158.624,0.0003,147.703,0.0307,31.808,0.0047,317.248,0.036,68.871
72,3456,4,2048,51200,256,1,1,1,216.133,44.924,33.182,197.475,198.803,0.0003,148.619,0.0293,34.642,0.0039,397.605,0.0337,76.471
72,3528,4,2048,51200,256,1,1,1,158.005,36.461,27.757,182.862,168.541,0.0003,149.117,0.0323,32.538,0.0048,337.082,0.0377,71.153
72,3600,4,2048,51200,256,1,1,1,179.589,44.612,34.834,205.609,112.115,0.0003,141.619,0.0321,34.007,0.0076,224.23,0.0402,69.422
72,3672,4,2048,51200,256,1,1,1,158.161,37.958,29.313,179.851,146.791,0.0003,142.996,0.0344,32.843,0.006,293.583,0.041,70.74
72,3744,4,2048,51200,256,1,1,1,218.533,47.443,35.736,240.919,209.88,0.0003,148.738,0.0314,37.276,0.0044,419.76,0.0363,82.864
72,3816,4,2048,51200,256,1,1,1,149.166,38.78,31.208,177.728,147.637,0.0003,165.704,0.0329,36.831,0.0065,295.274,0.0399,78.248
72,3888,4,2048,51200,256,1,1,1,179.665,47.659,37.823,192.183,189.669,0.0003,174.484,0.0303,41.303,0.0052,379.338,0.0361,89.658
72,3960,4,2048,51200,256,1,1,1,175.038,39.315,31.674,154.255,143.256,0.0003,143.436,0.0368,35.145,0.0072,286.513,0.0445,75.238
72,4032,4,2048,51200,256,1,1,1,212.531,49.813,38.589,213.48,185.337,0.0003,147.57,0.0341,39.122,0.0057,370.674,0.0404,85.753
72,4104,4,2048,51200,256,1,1,1,144.998,40.15,31.558,170.983,149.605,0.0005,163.554,0.0362,38.136,0.0074,299.21,0.0445,80.542
72,4176,4,2048,51200,256,1,1,1,175.38,50.911,39.246,208.835,175.631,0.0005,149.805,0.036,39.572,0.0065,351.262,0.0435,85.306
72,4248,4,2048,51200,256,1,1,1,164.73,42.102,32.135,187.486,139.088,0.0005,144.73,0.0394,37.247,0.0085,278.177,0.0489,78.344
72,4320,4,2048,51200,256,1,1,1,218.632,53.205,41.283,234.152,219.23,0.0005,146.118,0.0365,41.408,0.0056,438.46,0.0431,91.778
72,4392,4,2048,51200,256,1,1,1,150.065,43.488,32.279,162.013,163.849,0.0005,143.349,0.0419,37.184,0.0077,327.698,0.0507,80.67
72,4464,4,2048,51200,256,1,1,1,178.375,53.829,41.152,187.81,152.212,0.0005,145.004,0.0395,40.671,0.0086,304.424,0.0491,85.928
72,4536,4,2048,51200,256,1,1,1,147.342,44.606,34.661,120.826,176.176,0.0005,148.027,0.0432,38.293,0.0077,352.352,0.0518,83.903
72,4608,4,2048,51200,256,1,1,1,195.337,59.268,44.694,201.383,123.796,0.0005,149.763,0.0389,43.667,0.0112,247.593,0.0512,87.615
72,4680,4,2048,51200,256,1,1,1,143.33,42.911,40.181,167.549,148.243,0.0005,143.291,0.0446,39.21,0.0097,296.486,0.0553,83.489
72,4752,4,2048,51200,256,1,1,1,161.031,54.06,46.84,203.176,152.879,0.0005,152.466,0.0412,43.647,0.0097,305.757,0.0519,91.647
72,4824,4,2048,51200,256,1,1,1,137.511,44.357,42.05,156.331,139.228,0.0005,170.899,0.0419,44.089,0.011,278.457,0.0539,90.85
72,4896,4,2048,51200,256,1,1,1,201.774,58.354,50.892,211.714,177.92,0.0005,165.194,0.0386,49.211,0.0088,355.841,0.0485,104.016
72,4968,4,2048,51200,256,1,1,1,132.074,44.748,45.131,167.335,164.214,0.0005,129.816,0.0511,38.16,0.0098,328.428,0.062,83.621
72,5040,4,2048,51200,256,1,1,1,189.478,58.585,48.998,164.931,152.321,0.0005,142.047,0.0452,44.299,0.0109,304.641,0.0572,93.261
72,5112,4,2048,51200,256,1,1,1,138.514,44.56,44.129,155.354,145.62,0.0005,147.062,0.0489,42.017,0.0118,291.241,0.0617,88.802
72,5184,4,2048,51200,256,1,1,1,134.114,60.241,53.859,220.503,169.44,0.0005,151.273,0.0467,45.153,0.0104,338.881,0.0582,96.833
72,5256,4,2048,51200,256,1,1,1,109.844,45.317,45.5,171.962,127.263,0.0005,146.983,0.0528,41.002,0.0142,254.525,0.068,85.025
72,5328,4,2048,51200,256,1,1,1,133.866,59.504,52.664,185.993,155.904,0.0005,154.787,0.0482,46.018,0.0119,311.808,0.0612,97.068
72,5400,4,2048,51200,256,1,1,1,134.518,34.22,45.684,160.132,120.427,0.0005,144.93,0.0542,41.98,0.0159,240.854,0.0711,85.764
72,5472,4,2048,51200,256,1,1,1,203.242,60.787,55.664,227.037,171.613,0.0005,153.87,0.0456,51.139,0.0114,343.226,0.058,107.746
72,5544,4,2048,51200,256,1,1,1,139.653,48.314,48.237,172.034,121.618,0.0005,147.745,0.0529,45.086,0.0166,243.237,0.0705,90.933
72,5616,4,2048,51200,256,1,1,1,154.4,62.639,54.424,205.441,139.417,0.0005,172.916,0.0463,52.816,0.0148,278.833,0.0622,105.827
72,5688,4,2048,51200,256,1,1,1,155.889,49.277,48.572,150.351,140.122,0.0005,150.058,0.0533,46.919,0.0151,280.243,0.0695,96.979
72,5760,4,2048,51200,256,1,1,1,165.464,65.564,59.243,212.317,175.453,0.0005,146.711,0.0516,49.667,0.0124,350.906,0.065,106.308
72,5832,4,2048,51200,256,1,1,1,170.978,47.276,47.416,142.845,154.914,0.0005,148.326,0.0549,47.706,0.0144,309.828,0.0704,100.566
72,5904,4,2048,51200,256,1,1,1,182.229,62.87,56.032,192.45,161.471,0.0005,146.509,0.0529,50.711,0.0141,322.942,0.0681,106.484
72,5976,4,2048,51200,256,1,1,1,136.73,49.81,50.55,123.215,146.654,0.0005,145.224,0.0601,45.617,0.016,293.308,0.0771,96.217
72,6048,4,2048,51200,256,1,1,1,177.812,67.74,60.15,218.703,147.398,0.0005,149.395,0.0532,52.708,0.0163,294.796,0.0705,107.739
72,6120,4,2048,51200,256,1,1,1,129.268,51.236,51.271,154.159,115.966,0.0005,147.008,0.0612,46.852,0.0212,231.932,0.0834,93.214
72,6192,4,2048,51200,256,1,1,1,157.857,65.506,60.858,179.627,135.017,0.0005,167.504,0.053,55.218,0.0186,270.035,0.0727,109.349
72,6264,4,2048,51200,256,1,1,1,119.483,50.99,49.916,156.538,120.719,0.0006,166.456,0.0601,49.741,0.0213,241.438,0.0826,98.537
72,6336,4,2048,51200,256,1,1,1,171.518,69.953,63.354,206.502,151.972,0.0006,176.455,0.0512,59.684,0.0173,303.944,0.0696,119.471
72,6408,4,2048,51200,256,1,1,1,141.804,51.239,52.213,167.222,156.686,0.0006,164.983,0.0592,52.764,0.0172,313.373,0.0774,109.802
72,6480,4,2048,51200,256,1,1,1,174.852,67.435,62.256,177.517,133.867,0.0006,127.579,0.065,49.024,0.0206,267.734,0.0867,100.25
72,6552,4,2048,51200,256,1,1,1,124.281,52.517,53.157,165.107,124.013,0.0006,142.426,0.0681,47.734,0.0227,248.026,0.092,96.567
72,6624,4,2048,51200,256,1,1,1,175.897,70.294,63.726,233.03,154.758,0.0006,148.55,0.0594,55.892,0.0186,309.516,0.0791,114.67
72,6696,4,2048,51200,256,1,1,1,104.121,54.76,52.748,156.314,138.329,0.0006,147.46,0.0723,46.844,0.0212,276.657,0.0947,97.84
72,6768,4,2048,51200,256,1,1,1,114.664,70.874,63.754,179.311,134.434,0.0006,146.888,0.0692,49.917,0.0223,268.868,0.0927,102.047
72,6840,4,2048,51200,256,1,1,1,122.114,53.403,54.103,146.817,121.061,0.0006,169.698,0.0664,53.086,0.0253,242.122,0.0929,103.987
72,6912,4,2048,51200,256,1,1,1,148.514,79.269,70.072,207.522,148.593,0.0006,151.182,0.0642,56.02,0.0211,297.187,0.0864,114.118
72,6984,4,2048,51200,256,1,1,1,158.689,50.32,56.028,152.015,121.282,0.0006,173.511,0.063,58.207,0.0264,242.564,0.0905,111.163
72,7056,4,2048,51200,256,1,1,1,160.466,71.894,69.704,191.256,139.223,0.0006,154.869,0.0644,57.996,0.0234,278.446,0.089,115.294
72,7128,4,2048,51200,256,1,1,1,119.424,51.358,56.223,110.533,145.715,0.0006,177.977,0.071,53.673,0.0229,291.429,0.095,110.231
72,7200,4,2048,51200,256,1,1,1,152.98,75.484,67.913,183.743,153.533,0.0006,145.237,0.0696,55.737,0.0221,307.067,0.0929,114.9
72,7272,4,2048,51200,256,1,1,1,149.175,52.616,60.122,109.4,149.466,0.0006,145.372,0.076,52.02,0.0232,298.932,0.1004,108.46
72,7344,4,2048,51200,256,1,1,1,161.314,71.906,69.406,175.899,138.755,0.0006,146.964,0.0704,57.246,0.0255,277.511,0.097,114.404
72,7416,4,2048,51200,256,1,1,1,120.697,51.674,59.089,147.604,102.875,0.0006,148.0,0.0796,51.557,0.035,205.751,0.1158,97.703
72,7488,4,2048,51200,256,1,1,1,150.191,80.187,70.934,198.609,148.454,0.0006,155.631,0.07,59.663,0.0248,296.908,0.0959,120.148
72,7560,4,2048,51200,256,1,1,1,121.624,52.501,59.92,152.118,122.927,0.0006,161.926,0.0775,54.889,0.0305,245.854,0.1091,107.622
72,7632,4,2048,51200,256,1,1,1,133.886,74.712,71.443,147.974,134.38,0.0006,148.862,0.0779,55.611,0.0284,268.759,0.1074,111.353
72,7704,4,2048,51200,256,1,1,1,121.071,54.678,61.615,147.631,121.003,0.0006,166.054,0.0785,56.119,0.0321,242.007,0.1119,108.945
72,7776,4,2048,51200,256,1,1,1,158.312,80.616,74.485,219.803,187.885,0.0006,161.487,0.0704,63.689,0.0211,375.771,0.0927,133.888
72,7848,4,2048,51200,256,1,1,1,145.227,54.546,63.004,157.514,109.585,0.0006,129.623,0.087,52.421,0.0368,219.171,0.1251,101.031
72,7920,4,2048,51200,256,1,1,1,135.717,76.778,74.455,184.882,134.723,0.0006,147.586,0.0803,57.796,0.0305,269.446,0.112,114.831
72,7992,4,2048,51200,256,1,1,1,121.729,52.528,66.153,156.361,141.054,0.0006,146.603,0.0874,54.048,0.0297,282.109,0.1182,110.741
72,8064,4,2048,51200,256,1,1,1,177.848,86.164,76.451,195.341,173.711,0.0006,147.745,0.0759,63.286,0.0245,347.423,0.1016,131.168
72,8136,4,2048,51200,256,1,1,1,104.944,52.447,61.996,143.57,142.86,0.0006,147.705,0.0944,51.754,0.0304,285.719,0.1259,107.677
72,8208,4,2048,51200,256,1,1,1,114.938,74.009,80.003,162.902,135.938,0.0006,173.067,0.0825,60.169,0.0325,271.876,0.1163,118.673
72,8280,4,2048,51200,256,1,1,1,120.788,47.438,66.636,161.641,120.376,0.0006,160.275,0.0882,57.235,0.0373,240.751,0.1268,110.67
72,8352,4,2048,51200,256,1,1,1,152.463,82.886,75.14,195.731,151.421,0.0006,146.727,0.0832,61.692,0.0302,302.842,0.1147,124.486
72,8424,4,2048,51200,256,1,1,1,121.994,55.244,67.23,111.735,122.068,0.0007,147.687,0.0962,54.239,0.0381,244.137,0.1356,107.082
72,8496,4,2048,51200,256,1,1,1,158.56,79.305,83.742,183.536,153.297,0.0007,162.959,0.0796,66.631,0.0309,306.594,0.1117,132.126
72,8568,4,2048,51200,256,1,1,1,146.553,54.78,63.965,138.961,140.342,0.0007,151.087,0.0906,59.455,0.0343,280.683,0.1262,118.929
72,8640,4,2048,51200,256,1,1,1,147.337,86.223,80.516,133.373,148.19,0.0007,148.631,0.0898,60.936,0.033,296.381,0.1241,122.9
72,8712,4,2048,51200,256,1,1,1,117.002,55.47,63.73,100.157,116.356,0.0007,151.232,0.1025,54.242,0.0427,232.713,0.1466,105.802
72,8784,4,2048,51200,256,1,1,1,129.165,79.461,82.103,109.493,145.893,0.0007,147.827,0.0981,57.583,0.0347,291.785,0.1341,117.563
72,8856,4,2048,51200,256,1,1,1,148.909,57.111,66.623,112.589,140.314,0.0007,148.017,0.0972,59.022,0.0366,280.628,0.1351,118.506
72,8928,4,2048,51200,256,1,1,1,155.183,88.035,79.274,192.705,138.445,0.0007,148.724,0.0896,65.015,0.0377,276.89,0.1286,126.481
72,9000,4,2048,51200,256,1,1,1,142.635,58.869,68.549,136.127,102.733,0.0007,145.989,0.0989,59.775,0.0517,205.467,0.1519,108.793
72,9072,4,2048,51200,256,1,1,1,134.449,85.304,83.39,154.165,134.485,0.0007,164.114,0.0924,64.945,0.0401,268.971,0.1339,125.41
72,9144,4,2048,51200,256,1,1,1,121.081,57.4,66.004,137.604,122.311,0.0007,147.286,0.106,57.5,0.0448,244.621,0.1521,112.096
72,9216,4,2048,51200,256,1,1,1,137.321,93.421,88.643,139.146,135.515,0.0007,150.881,0.0984,62.828,0.0411,271.029,0.1409,122.938
72,9288,4,2048,51200,256,1,1,1,121.588,55.764,51.896,109.228,121.398,0.0007,147.082,0.1124,55.854,0.0466,242.796,0.1603,109.68
72,9360,4,2048,51200,256,1,1,1,134.26,83.757,69.239,156.789,156.766,0.0007,175.476,0.0943,67.576,0.0366,313.532,0.1322,134.995
72,9432,4,2048,51200,256,1,1,1,138.133,59.149,55.769,138.118,138.614,0.0007,165.056,0.1012,63.885,0.0421,277.229,0.1446,125.337
72,9504,4,2048,51200,256,1,1,1,153.934,90.622,91.843,152.944,153.002,0.0007,146.623,0.0999,65.651,0.0387,306.003,0.1399,131.453
72,9576,4,2048,51200,256,1,1,1,120.762,60.44,54.07,169.598,121.537,0.0007,130.193,0.1191,55.835,0.0494,243.073,0.17,109.853
72,9648,4,2048,51200,256,1,1,1,134.364,84.48,70.011,156.145,135.345,0.0007,147.167,0.1073,62.906,0.0451,270.69,0.1537,123.267
72,9720,4,2048,51200,256,1,1,1,144.956,56.43,54.675,139.991,121.644,0.0007,148.201,0.1099,62.3,0.0509,243.288,0.1621,118.587
72,9792,4,2048,51200,256,1,1,1,183.771,93.366,94.476,171.032,150.808,0.0007,155.912,0.0945,73.44,0.0417,301.616,0.1376,141.816
72,9864,4,2048,51200,256,1,1,1,106.488,60.49,55.829,138.228,135.657,0.0007,147.553,0.1239,56.798,0.047,271.314,0.1723,114.856
72,9936,4,2048,51200,256,1,1,1,114.448,87.616,71.883,155.678,137.954,0.0007,148.583,0.1173,60.827,0.0469,275.909,0.1656,121.221
72,10008,4,2048,51200,256,1,1,1,120.305,44.812,55.405,161.861,121.902,0.0007,172.017,0.1134,63.796,0.0538,243.804,0.1687,120.734
72,10080,4,2048,51200,256,1,1,1,151.857,93.367,95.019,155.838,151.591,0.0007,147.466,0.1081,67.862,0.0439,303.181,0.1534,134.621
72,10152,4,2048,51200,256,1,1,1,120.019,61.191,57.028,138.013,120.386,0.0007,147.034,0.1239,60.012,0.0561,240.772,0.1814,115.451
72,10224,4,2048,51200,256,1,1,1,135.456,89.318,72.961,156.074,135.841,0.0007,150.163,0.1146,65.787,0.0504,271.683,0.1664,127.635
72,10296,4,2048,51200,256,1,1,1,135.568,58.23,41.346,147.577,145.532,0.0007,160.121,0.1184,64.495,0.0477,291.064,0.1676,128.491
72,10368,4,2048,51200,256,1,1,1,137.871,96.577,99.841,137.371,147.905,0.0007,148.613,0.1168,66.299,0.0476,295.809,0.1658,131.674
72,10440,4,2048,51200,256,1,1,1,121.405,54.932,57.336,104.329,121.729,0.0007,158.384,0.129,60.792,0.0587,243.459,0.1891,117.013
72,10512,4,2048,51200,256,1,1,1,134.556,85.886,80.753,114.98,135.763,0.0007,148.452,0.124,64.098,0.0533,271.526,0.1787,125.49
72,10584,4,2048,51200,256,1,1,1,136.439,56.905,57.661,137.466,136.421,0.0007,148.611,0.1258,63.979,0.0538,272.842,0.1811,125.542
72,10656,4,2048,51200,256,1,1,1,171.234,103.314,100.836,183.986,174.141,0.0007,149.722,0.1094,74.548,0.0427,348.283,0.1536,150.027
72,10728,4,2048,51200,256,1,1,1,127.84,57.0,57.299,127.854,103.915,0.0007,152.421,0.1306,63.247,0.0726,207.83,0.2047,114.084
72,10800,4,2048,51200,256,1,1,1,149.109,87.946,75.119,151.848,132.847,0.0007,156.648,0.1178,71.035,0.0575,265.694,0.1768,133.82
72,10872,4,2048,51200,256,1,1,1,120.465,58.565,57.378,107.355,120.745,0.0007,147.916,0.1405,60.323,0.0642,241.49,0.2061,116.295
72,10944,4,2048,51200,256,1,1,1,149.014,99.831,104.068,163.448,150.228,0.0007,161.18,0.1157,74.205,0.0522,300.455,0.1694,143.381
72,11016,4,2048,51200,256,1,1,1,143.152,57.863,58.181,118.922,137.795,0.0007,162.155,0.1281,67.847,0.0577,275.589,0.1873,131.35
72,11088,4,2048,51200,256,1,1,1,147.864,89.741,82.477,145.018,151.838,0.0007,167.742,0.1189,74.045,0.0531,303.676,0.1734,143.716
72,11160,4,2048,51200,256,1,1,1,143.735,60.503,59.255,143.64,134.605,0.0007,161.802,0.1272,70.076,0.0606,269.21,0.1893,133.344
72,11232,4,2048,51200,256,1,1,1,140.652,105.859,105.056,173.047,140.618,0.0007,133.857,0.1336,67.543,0.0588,281.235,0.1938,131.873
72,11304,4,2048,51200,256,1,1,1,109.164,61.959,59.035,145.839,121.011,0.0007,145.475,0.1496,61.04,0.0692,242.023,0.2203,117.497
72,11376,4,2048,51200,256,1,1,1,134.721,90.088,78.31,135.18,134.814,0.0007,147.118,0.1369,67.54,0.0629,269.628,0.2012,130.229
72,11448,4,2048,51200,256,1,1,1,120.745,58.625,59.964,120.202,121.619,0.0007,146.978,0.1495,62.586,0.0706,243.239,0.2216,119.747
72,11520,4,2048,51200,256,1,1,1,157.43,104.143,114.198,137.915,149.649,0.0007,150.278,0.1286,73.641,0.0581,299.297,0.1882,142.773
72,11592,4,2048,51200,256,1,1,1,135.572,45.797,62.742,119.545,140.211,0.0007,147.266,0.1479,64.821,0.0628,280.421,0.2121,128.207
72,11664,4,2048,51200,256,1,1,1,155.917,88.858,80.691,134.441,152.015,0.0007,147.982,0.1348,71.927,0.0587,304.029,0.195,141.214
72,11736,4,2048,51200,256,1,1,1,137.651,60.752,63.865,121.271,135.557,0.0007,155.14,0.1439,68.203,0.0666,271.113,0.212,131.478
72,11808,4,2048,51200,256,1,1,1,139.099,99.178,107.626,184.429,151.978,0.0007,137.052,0.1416,70.125,0.0601,303.956,0.2032,138.811
72,11880,4,2048,51200,256,1,1,1,119.764,43.533,66.866,107.844,120.986,0.0007,145.926,0.1628,61.721,0.0765,241.972,0.2407,118.593
72,11952,4,2048,51200,256,1,1,1,133.754,91.052,84.077,134.397,142.854,0.0007,147.491,0.1471,69.114,0.0655,285.708,0.2141,134.948
72,12024,4,2048,51200,256,1,1,1,142.864,60.598,69.276,120.292,120.97,0.0007,147.731,0.1502,68.459,0.0783,241.94,0.23,127.099
72,12096,4,2048,51200,256,1,1,1,147.809,102.732,110.055,129.33,164.616,0.0007,163.872,0.1367,76.056,0.0582,329.232,0.1965,150.55
72,12168,4,2048,51200,256,1,1,1,105.83,60.442,48.008,102.663,135.213,0.0007,147.948,0.1766,59.553,0.0718,270.426,0.2499,119.756
72,12240,4,2048,51200,256,1,1,1,127.152,91.522,83.321,114.56,135.442,0.0007,148.795,0.1578,67.442,0.0725,270.884,0.2317,130.653
72,12312,4,2048,51200,256,1,1,1,121.227,57.199,64.889,102.239,121.196,0.0008,148.315,0.169,63.68,0.082,242.392,0.2525,121.32
72,12384,4,2048,51200,256,1,1,1,154.006,100.539,114.257,153.755,165.434,0.0008,148.187,0.1432,76.011,0.0608,330.867,0.2054,150.81
72,12456,4,2048,51200,256,1,1,1,134.103,63.473,68.712,119.533,137.416,0.0008,148.596,0.1611,68.297,0.074,274.831,0.2367,132.43
72,12528,4,2048,51200,256,1,1,1,149.552,96.337,88.134,135.29,155.116,0.0008,151.719,0.149,74.68,0.0663,310.231,0.2168,146.179
72,12600,4,2048,51200,256,1,1,1,140.585,61.522,64.904,119.079,136.955,0.0008,146.754,0.1628,69.121,0.076,273.911,0.2403,133.421
72,12672,4,2048,51200,256,1,1,1,153.793,111.179,117.986,149.923,149.343,0.0008,141.208,0.1516,75.039,0.0705,298.687,0.2236,145.019
72,12744,4,2048,51200,256,1,1,1,120.994,59.854,67.268,112.902,121.087,0.0008,146.648,0.1759,65.355,0.0879,242.174,0.2654,123.53
