num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_qkv_transform,attention_score,attention_over_value,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
16,5712,4,2048,51200,256,1,1,1,158.2,73.531,44.648,192.221,113.257,0.0005,150.215,0.0517,48.758,0.0189,226.513,0.0717,94.863
16,5728,4,2048,51200,256,1,1,1,139.091,126.868,114.628,224.912,174.535,0.0005,179.841,0.0439,57.744,0.0123,349.071,0.0573,119.33
16,5744,4,2048,51200,256,1,1,1,172.234,68.728,44.797,190.846,189.409,0.0005,150.322,0.0514,49.558,0.0114,378.818,0.0639,107.557
16,5760,4,2048,51200,256,1,1,1,202.521,154.52,151.658,215.297,174.538,0.0005,171.768,0.0412,62.108,0.0125,349.076,0.0547,126.241
16,5776,4,2048,51200,256,1,1,1,160.446,69.325,45.22,187.93,117.433,0.0005,150.102,0.0525,49.038,0.0186,234.867,0.0722,96.252
16,5792,4,2048,51200,256,1,1,1,207.676,120.701,113.712,227.274,181.951,0.0005,186.609,0.0397,65.147,0.0121,363.903,0.0529,132.117
16,5808,4,2048,51200,256,1,1,1,164.523,74.247,44.913,193.841,116.236,0.0005,150.818,0.0522,49.82,0.019,232.472,0.0723,97.144
16,5824,4,2048,51200,256,1,1,1,192.477,156.829,146.037,221.49,174.043,0.0005,180.685,0.0408,64.072,0.0128,348.085,0.0546,129.222
16,5840,4,2048,51200,256,1,1,1,157.766,74.353,45.484,200.305,151.729,0.0005,153.294,0.0523,50.214,0.0147,303.459,0.0681,104.195
16,5856,4,2048,51200,256,1,1,1,197.62,127.634,114.167,210.337,189.696,0.0005,181.651,0.0415,63.618,0.0118,379.391,0.0544,131.113
16,5872,4,2048,51200,256,1,1,1,157.746,69.672,46.056,206.274,149.006,0.0005,157.002,0.052,51.071,0.0152,298.012,0.0682,105.173
16,5888,4,2048,51200,256,1,1,1,182.558,155.644,157.742,220.898,184.074,0.0005,155.943,0.0461,57.855,0.0123,368.149,0.0595,121.22
16,5904,4,2048,51200,256,1,1,1,173.117,68.787,45.946,195.47,138.096,0.0005,177.4,0.0479,55.93,0.0165,276.192,0.0655,110.604
16,5920,4,2048,51200,256,1,1,1,180.692,137.931,111.969,213.147,163.784,0.0005,151.401,0.0482,55.845,0.014,327.568,0.0633,115.057
16,5936,4,2048,51200,256,1,1,1,194.035,73.926,46.334,185.025,139.119,0.0005,152.834,0.0516,52.452,0.0166,278.238,0.0693,105.723
16,5952,4,2048,51200,256,1,1,1,194.051,152.371,150.389,224.685,228.782,0.0005,152.422,0.047,57.955,0.0101,457.564,0.0582,126.608
16,5968,4,2048,51200,256,1,1,1,113.458,73.779,46.493,193.834,138.355,0.0005,172.576,0.0545,50.204,0.0169,276.711,0.0724,102.22
16,5984,4,2048,51200,256,1,1,1,218.329,131.084,114.81,238.566,212.176,0.0005,148.769,0.0475,57.807,0.0111,424.351,0.0597,124.676
16,6000,4,2048,51200,256,1,1,1,111.902,70.661,46.497,191.646,138.944,0.0005,149.531,0.0597,46.241,0.017,277.887,0.0778,96.163
16,6016,4,2048,51200,256,1,1,1,197.475,159.45,156.067,229.792,138.773,0.0005,148.832,0.0481,57.758,0.0171,277.546,0.0662,113.576
16,6032,4,2048,51200,256,1,1,1,111.58,70.256,46.23,190.794,159.895,0.0005,182.693,0.0541,51.551,0.0149,319.789,0.0701,107.84
16,6048,4,2048,51200,256,1,1,1,192.277,130.961,112.738,229.37,136.013,0.0005,149.965,0.0491,57.038,0.0176,272.025,0.0678,111.991
16,6064,4,2048,51200,256,1,1,1,178.416,74.387,46.186,190.117,160.808,0.0005,169.874,0.0504,55.906,0.015,321.616,0.0664,114.94
16,6080,4,2048,51200,256,1,1,1,200.946,159.016,156.633,231.932,183.775,0.0005,173.587,0.0436,64.893,0.0132,367.551,0.0579,132.627
16,6096,4,2048,51200,256,1,1,1,156.552,75.45,46.706,195.379,156.315,0.0005,180.052,0.0503,56.578,0.0156,312.63,0.0669,115.288
16,6112,4,2048,51200,256,1,1,1,185.917,134.889,106.846,229.748,187.382,0.0005,175.575,0.0452,63.264,0.0131,374.764,0.0593,130.734
16,6128,4,2048,51200,256,1,1,1,165.06,71.035,47.141,200.891,150.234,0.0005,153.797,0.0549,52.294,0.0164,300.469,0.0724,107.677
16,6144,4,2048,51200,256,1,1,1,187.015,180.499,155.044,222.364,161.381,0.0005,161.745,0.047,61.358,0.0153,322.761,0.0634,123.519
16,6160,4,2048,51200,256,1,1,1,158.784,68.697,47.559,173.854,157.714,0.0005,153.929,0.0562,51.562,0.0158,315.429,0.0731,107.713
16,6176,4,2048,51200,256,1,1,1,190.482,138.428,117.388,227.295,161.702,0.0005,157.77,0.0487,59.85,0.0155,323.405,0.0652,121.296
16,6192,4,2048,51200,256,1,1,1,191.188,73.74,48.163,184.177,174.263,0.0005,158.674,0.0531,55.11,0.0144,348.526,0.0687,115.854
16,6208,4,2048,51200,256,1,1,1,212.659,165.008,150.25,228.626,164.361,0.0005,173.752,0.0443,66.433,0.0154,328.721,0.0608,131.582
16,6224,4,2048,51200,256,1,1,1,165.824,74.383,48.163,200.49,168.997,0.0006,155.789,0.0553,53.456,0.015,337.995,0.0714,112.47
16,6240,4,2048,51200,256,1,1,1,137.919,134.19,121.118,223.398,206.271,0.0006,159.701,0.0528,56.263,0.0124,412.541,0.0663,121.833
16,6256,4,2048,51200,256,1,1,1,158.52,70.69,48.16,190.774,113.813,0.0006,154.548,0.0568,52.566,0.0225,227.625,0.0804,100.903
16,6272,4,2048,51200,256,1,1,1,135.726,156.373,162.307,217.207,184.276,0.0005,180.648,0.049,61.228,0.014,368.552,0.064,127.355
16,6288,4,2048,51200,256,1,1,1,159.596,70.323,48.641,190.54,162.48,0.0005,156.627,0.0566,53.244,0.0159,324.961,0.0736,111.297
16,6304,4,2048,51200,256,1,1,1,200.999,142.947,118.161,225.191,177.418,0.0006,175.486,0.046,65.795,0.0147,354.836,0.0618,133.281
16,6320,4,2048,51200,256,1,1,1,161.218,74.555,48.691,186.571,138.153,0.0006,173.31,0.0535,56.882,0.0189,276.307,0.0735,112.571
16,6336,4,2048,51200,256,1,1,1,165.487,156.297,152.581,216.793,167.609,0.0005,166.793,0.0496,61.644,0.0157,335.218,0.0664,125.343
16,6352,4,2048,51200,256,1,1,1,157.089,74.791,49.195,195.673,150.182,0.0006,159.384,0.0566,54.233,0.0176,300.363,0.0753,110.961
16,6368,4,2048,51200,256,1,1,1,182.685,144.523,117.187,232.755,175.509,0.0006,172.696,0.048,64.271,0.0151,351.019,0.0643,130.737
16,6384,4,2048,51200,256,1,1,1,158.457,70.242,49.614,192.445,148.965,0.0006,176.174,0.0539,57.527,0.0179,297.931,0.0729,115.76
16,6400,4,2048,51200,256,1,1,1,180.706,167.846,166.08,223.738,157.344,0.0005,155.942,0.0511,60.888,0.0171,314.688,0.0693,122.43
16,6416,4,2048,51200,256,1,1,1,188.11,69.354,49.539,190.251,138.06,0.0006,153.983,0.0567,55.17,0.0195,276.12,0.0773,110.205
16,6432,4,2048,51200,256,1,1,1,181.336,142.528,113.96,207.552,185.324,0.0006,148.047,0.0543,57.846,0.0146,370.649,0.0701,122.23
16,6448,4,2048,51200,256,1,1,1,160.65,73.259,49.891,194.205,137.731,0.0006,175.375,0.0544,58.084,0.0198,275.462,0.0753,114.372
16,6464,4,2048,51200,256,1,1,1,185.239,163.315,163.838,231.658,163.43,0.0006,147.542,0.0534,59.352,0.0168,326.861,0.0713,121.274
16,6480,4,2048,51200,256,1,1,1,166.416,75.004,49.647,191.567,137.358,0.0006,160.292,0.0572,55.728,0.02,274.717,0.0783,110.936
16,6496,4,2048,51200,256,1,1,1,220.587,141.679,124.191,222.65,206.411,0.0006,164.259,0.049,65.367,0.0134,412.821,0.0635,137.535
16,6512,4,2048,51200,256,1,1,1,195.399,71.4,49.894,194.49,137.85,0.0006,175.129,0.0529,60.829,0.0202,275.7,0.0742,118.331
16,6528,4,2048,51200,256,1,1,1,178.888,163.729,166.436,220.141,176.37,0.0005,148.276,0.0545,59.319,0.0158,352.741,0.0714,123.485
16,6544,4,2048,51200,256,1,1,1,112.818,71.704,49.773,181.999,137.818,0.0006,148.941,0.0668,48.556,0.0204,275.635,0.0883,100.301
16,6560,4,2048,51200,256,1,1,1,167.97,142.202,121.301,235.303,194.62,0.0006,149.401,0.0558,58.447,0.0145,389.241,0.0714,124.68
16,6576,4,2048,51200,256,1,1,1,114.704,75.78,49.707,193.869,174.917,0.0006,171.74,0.0617,53.122,0.0162,349.835,0.079,113.248
16,6592,4,2048,51200,256,1,1,1,218.716,162.592,166.811,228.532,184.922,0.0006,150.904,0.0522,63.017,0.0154,369.844,0.0687,130.73
16,6608,4,2048,51200,256,1,1,1,181.066,76.193,50.301,193.06,165.634,0.0006,166.397,0.0562,58.82,0.0173,331.269,0.0746,121.042
16,6624,4,2048,51200,256,1,1,1,185.136,145.484,116.554,238.44,136.964,0.0006,168.014,0.0512,64.882,0.021,273.927,0.0733,123.774
16,6640,4,2048,51200,256,1,1,1,150.298,72.284,50.212,185.104,138.991,0.0006,167.637,0.0591,56.462,0.0208,277.982,0.081,112.547
16,6656,4,2048,51200,256,1,1,1,188.641,179.903,185.571,222.577,155.942,0.0005,155.131,0.0532,62.922,0.0186,311.883,0.073,125.507
16,6672,4,2048,51200,256,1,1,1,187.44,71.621,51.238,163.184,168.467,0.0006,165.186,0.0575,58.503,0.0173,336.934,0.076,121.115
16,6688,4,2048,51200,256,1,1,1,191.274,138.993,130.764,222.021,156.151,0.0006,164.936,0.0521,64.829,0.0188,312.302,0.072,128.31
16,6704,4,2048,51200,256,1,1,1,159.465,74.793,51.155,162.631,157.581,0.0006,162.824,0.0603,56.284,0.0187,315.163,0.0801,115.875
16,6720,4,2048,51200,256,1,1,1,221.355,152.951,162.089,216.84,154.159,0.0006,151.136,0.0536,63.624,0.0192,308.317,0.0739,126.207
16,6736,4,2048,51200,256,1,1,1,147.351,76.504,51.501,193.643,153.356,0.0006,150.865,0.0638,53.717,0.0194,306.712,0.0843,111.198
16,6752,4,2048,51200,256,1,1,1,139.406,135.69,131.849,230.298,164.626,0.0006,179.936,0.0542,63.504,0.0181,329.252,0.0735,128.178
16,6768,4,2048,51200,256,1,1,1,159.386,72.812,51.843,188.867,187.987,0.0006,149.736,0.0635,54.414,0.016,375.974,0.0806,117.343
16,6784,4,2048,51200,256,1,1,1,138.618,162.04,168.998,241.914,192.771,0.0006,172.443,0.0552,62.9,0.0156,385.542,0.0719,132.089
16,6800,4,2048,51200,256,1,1,1,149.169,73.301,51.882,188.882,113.216,0.0006,167.33,0.0608,57.302,0.0268,226.433,0.0887,107.58
16,6816,4,2048,51200,256,1,1,1,191.063,125.135,125.102,218.932,165.882,0.0006,170.303,0.0527,66.506,0.0184,331.764,0.0721,132.947
16,6832,4,2048,51200,256,1,1,1,143.678,77.17,51.97,197.03,113.024,0.0006,153.608,0.0645,54.5,0.0271,226.048,0.0927,103.892
16,6848,4,2048,51200,256,1,1,1,178.273,156.535,168.937,233.166,163.064,0.0006,182.4,0.0505,69.893,0.0188,326.127,0.0705,137.239
16,6864,4,2048,51200,256,1,1,1,137.585,76.355,52.35,197.536,150.227,0.0006,170.86,0.0619,57.365,0.0206,300.454,0.0836,116.381
16,6880,4,2048,51200,256,1,1,1,174.157,139.844,127.662,246.926,169.224,0.0006,154.817,0.0572,62.264,0.0183,338.448,0.0767,127.341
16,6896,4,2048,51200,256,1,1,1,156.831,70.948,52.772,190.398,152.567,0.0006,154.024,0.0642,55.753,0.0204,305.134,0.0858,114.394
16,6912,4,2048,51200,256,1,1,1,171.848,165.568,176.023,204.906,156.408,0.0006,152.184,0.0583,61.658,0.02,312.817,0.0794,124.074
16,6928,4,2048,51200,256,1,1,1,164.647,69.525,53.154,194.75,158.059,0.0006,181.568,0.0581,62.151,0.0199,316.118,0.0791,125.121
16,6944,4,2048,51200,256,1,1,1,168.704,139.076,117.336,183.921,157.62,0.0006,152.617,0.0602,60.261,0.02,315.24,0.0814,122.242
16,6960,4,2048,51200,256,1,1,1,189.286,75.157,52.674,192.982,138.357,0.0006,164.516,0.0597,60.979,0.0229,276.714,0.0838,119.197
16,6976,4,2048,51200,256,1,1,1,179.126,163.644,164.638,218.554,196.142,0.0006,152.322,0.0583,62.765,0.0163,392.284,0.0757,132.621
16,6992,4,2048,51200,256,1,1,1,155.032,75.723,52.585,190.674,137.969,0.0006,173.207,0.0611,60.094,0.0232,275.938,0.0855,117.911
16,7008,4,2048,51200,256,1,1,1,174.255,132.859,131.964,204.081,167.588,0.0006,151.844,0.0601,61.417,0.0192,335.175,0.0804,125.945
16,7024,4,2048,51200,256,1,1,1,191.732,71.417,52.71,195.858,139.241,0.0006,157.409,0.062,59.774,0.0232,278.482,0.0863,117.795
16,7040,4,2048,51200,256,1,1,1,202.892,166.985,172.174,224.284,185.286,0.0006,151.824,0.0573,64.918,0.0175,370.573,0.076,134.473
16,7056,4,2048,51200,256,1,1,1,183.827,71.683,52.559,193.561,138.823,0.0006,173.284,0.0595,62.805,0.0235,277.647,0.0841,121.963
16,7072,4,2048,51200,256,1,1,1,196.141,142.792,132.178,208.984,216.959,0.0006,151.976,0.0589,63.656,0.0151,433.918,0.0752,137.096
16,7088,4,2048,51200,256,1,1,1,113.311,75.419,52.595,194.464,138.308,0.0006,155.457,0.0719,52.373,0.0238,276.617,0.0969,106.843
16,7104,4,2048,51200,256,1,1,1,172.772,164.221,166.033,232.407,182.003,0.0006,152.12,0.06,63.093,0.0182,364.007,0.0793,131.151
16,7120,4,2048,51200,256,1,1,1,112.864,73.682,53.15,190.07,159.322,0.0006,170.315,0.0693,54.873,0.0209,318.644,0.0913,114.451
16,7136,4,2048,51200,256,1,1,1,182.398,143.387,127.985,233.294,175.954,0.0006,158.832,0.0585,65.202,0.019,351.908,0.0786,133.398
16,7152,4,2048,51200,256,1,1,1,137.165,68.416,53.116,202.352,141.586,0.0006,182.38,0.0634,60.452,0.0237,283.171,0.0882,119.436
16,7168,4,2048,51200,256,1,1,1,173.141,169.532,173.324,217.029,148.247,0.0006,176.267,0.0554,69.484,0.0227,296.495,0.0792,133.574
16,7184,4,2048,51200,256,1,1,1,137.594,67.169,53.833,193.199,136.37,0.0006,151.795,0.0706,54.752,0.0248,272.741,0.0965,110.121
16,7200,4,2048,51200,256,1,1,1,216.996,139.256,133.6,219.148,154.327,0.0006,164.163,0.056,69.355,0.022,308.654,0.0791,134.92
16,7216,4,2048,51200,256,1,1,1,137.557,73.867,53.823,167.02,145.541,0.0006,149.466,0.072,54.13,0.0234,291.082,0.0966,111.003
16,7232,4,2048,51200,256,1,1,1,163.338,174.67,177.689,217.606,157.088,0.0006,165.48,0.0591,66.218,0.0218,314.176,0.0821,131.216
16,7248,4,2048,51200,256,1,1,1,139.281,75.368,53.933,167.746,139.827,0.0006,148.738,0.0723,54.358,0.0246,279.654,0.0981,110.283
16,7264,4,2048,51200,256,1,1,1,162.437,129.809,128.859,207.449,156.38,0.0006,152.739,0.0638,61.844,0.0221,312.76,0.0871,124.746
16,7280,4,2048,51200,256,1,1,1,170.518,72.257,54.217,159.974,159.26,0.0006,148.851,0.0696,56.909,0.0218,318.52,0.0926,117.813
16,7296,4,2048,51200,256,1,1,1,188.111,162.991,185.24,219.684,157.313,0.0006,163.631,0.0581,68.465,0.0222,314.625,0.0814,134.546
16,7312,4,2048,51200,256,1,1,1,162.124,72.272,53.952,157.922,164.129,0.0006,149.339,0.0708,56.444,0.0213,328.258,0.0933,117.956
16,7328,4,2048,51200,256,1,1,1,140.47,144.029,138.356,239.7,157.729,0.0006,152.041,0.0664,60.429,0.0223,315.459,0.0898,122.985
16,7344,4,2048,51200,256,1,1,1,141.294,75.014,54.273,183.393,172.913,0.0006,149.387,0.0726,55.44,0.0204,345.825,0.0942,117.741
16,7360,4,2048,51200,256,1,1,1,142.265,158.568,172.545,230.528,163.683,0.0006,179.866,0.0599,67.535,0.0217,327.367,0.0827,134.719
16,7376,4,2048,51200,256,1,1,1,143.397,69.028,54.78,183.333,154.989,0.0006,149.488,0.073,55.62,0.023,309.978,0.0972,115.167
16,7392,4,2048,51200,256,1,1,1,138.236,139.993,136.193,233.342,188.844,0.0006,162.22,0.0651,62.644,0.019,377.688,0.0852,131.894
16,7408,4,2048,51200,256,1,1,1,181.532,68.872,55.448,182.045,162.538,0.0006,149.962,0.0693,59.047,0.0221,325.076,0.0926,121.856
16,7424,4,2048,51200,256,1,1,1,139.427,173.57,191.01,218.661,163.141,0.0006,172.952,0.0623,65.968,0.0221,326.283,0.0856,132.429
16,7440,4,2048,51200,256,1,1,1,138.498,70.739,55.526,188.827,158.158,0.0006,150.074,0.0741,55.725,0.0229,316.315,0.0982,115.961
16,7456,4,2048,51200,256,1,1,1,138.898,132.114,131.619,216.096,176.104,0.0006,155.372,0.0679,60.992,0.0207,352.209,0.0898,127.296
16,7472,4,2048,51200,256,1,1,1,163.535,75.591,55.489,181.138,176.045,0.0006,148.633,0.0718,57.915,0.0208,352.091,0.0938,122.38
16,7488,4,2048,51200,256,1,1,1,133.632,172.461,172.49,202.525,155.699,0.0006,173.98,0.0642,65.087,0.0236,311.397,0.0889,129.593
16,7504,4,2048,51200,256,1,1,1,155.236,77.067,55.94,171.596,164.685,0.0006,148.912,0.0732,57.258,0.0224,329.369,0.0968,119.531
16,7520,4,2048,51200,256,1,1,1,137.337,133.209,132.326,219.709,183.462,0.0006,180.934,0.0631,66.708,0.0202,366.923,0.0845,137.555
16,7536,4,2048,51200,256,1,1,1,169.831,72.534,55.983,189.351,157.98,0.0006,150.827,0.0713,59.321,0.0236,315.96,0.096,121.587
16,7552,4,2048,51200,256,1,1,1,139.027,171.943,186.052,222.008,163.877,0.0006,181.708,0.0621,68.38,0.0228,327.753,0.086,136.224
16,7568,4,2048,51200,256,1,1,1,159.801,72.553,56.177,176.285,170.219,0.0006,151.34,0.0729,58.449,0.0221,340.437,0.0961,122.422
16,7584,4,2048,51200,256,1,1,1,192.734,131.766,132.27,227.689,194.909,0.0006,172.362,0.0596,71.818,0.0193,389.819,0.0801,147.566
16,7600,4,2048,51200,256,1,1,1,159.857,76.393,56.266,187.489,156.909,0.0006,178.445,0.0664,64.685,0.0241,313.819,0.0917,129.394
16,7616,4,2048,51200,256,1,1,1,166.472,165.478,154.11,204.597,161.594,0.0006,169.197,0.0627,68.743,0.0235,323.187,0.0874,136.301
16,7632,4,2048,51200,256,1,1,1,145.082,76.488,56.749,178.296,114.331,0.0006,153.473,0.0747,57.988,0.0334,228.662,0.1092,109.532
16,7648,4,2048,51200,256,1,1,1,201.618,136.747,143.957,211.22,185.913,0.0006,175.739,0.059,73.718,0.0206,371.827,0.0808,148.751
16,7664,4,2048,51200,256,1,1,1,137.908,74.472,57.592,186.785,148.036,0.0006,174.829,0.0708,61.653,0.026,296.072,0.098,123.134
16,7680,4,2048,51200,256,1,1,1,142.879,178.136,201.692,166.949,153.867,0.0006,171.379,0.0664,65.982,0.0251,307.735,0.0927,130.687
16,7696,4,2048,51200,256,1,1,1,165.228,71.799,57.917,173.966,115.154,0.0006,149.206,0.0745,59.018,0.0337,230.309,0.1094,111.165
16,7712,4,2048,51200,256,1,1,1,194.17,138.529,145.084,199.785,182.112,0.0006,166.022,0.0626,70.587,0.0214,364.224,0.0851,143.44
16,7728,4,2048,51200,256,1,1,1,158.635,75.384,58.362,164.737,111.414,0.0006,176.733,0.069,64.233,0.0351,222.828,0.1053,116.434
16,7744,4,2048,51200,256,1,1,1,167.789,165.011,189.237,204.131,164.706,0.0006,169.02,0.0638,69.788,0.0239,329.412,0.0888,138.625
16,7760,4,2048,51200,256,1,1,1,156.035,74.465,58.47,173.271,163.093,0.0006,149.844,0.0761,58.736,0.0242,326.186,0.1014,121.848
16,7776,4,2048,51200,256,1,1,1,183.104,133.493,133.871,218.269,180.963,0.0006,171.828,0.0626,71.597,0.0219,361.926,0.0857,144.801
16,7792,4,2048,51200,256,1,1,1,137.179,72.262,58.936,178.638,136.409,0.0006,170.405,0.0737,61.055,0.0292,272.818,0.1041,119.701
16,7808,4,2048,51200,256,1,1,1,181.369,168.958,185.568,215.913,196.369,0.0006,167.056,0.0633,71.376,0.0203,392.737,0.0848,147.485
16,7824,4,2048,51200,256,1,1,1,166.956,71.928,59.348,181.158,135.629,0.0006,150.365,0.0753,60.266,0.0296,271.258,0.106,118.459
16,7840,4,2048,51200,256,1,1,1,158.391,150.152,128.33,214.471,177.534,0.0006,142.526,0.0737,61.783,0.0227,355.069,0.0976,129.232
16,7856,4,2048,51200,256,1,1,1,150.587,76.212,59.166,185.991,142.203,0.0006,168.487,0.0726,62.966,0.0284,284.406,0.1022,123.844
16,7872,4,2048,51200,256,1,1,1,156.731,161.219,170.08,228.83,156.786,0.0006,151.404,0.0707,64.935,0.0259,313.571,0.0977,130.058
16,7888,4,2048,51200,256,1,1,1,167.051,76.5,59.637,185.673,146.519,0.0006,151.431,0.0754,61.108,0.0278,293.038,0.1044,122.242
16,7904,4,2048,51200,256,1,1,1,159.026,141.808,136.748,192.933,163.707,0.0006,152.832,0.0718,64.404,0.025,327.415,0.098,130.759
16,7920,4,2048,51200,256,1,1,1,159.921,71.698,60.398,154.161,139.327,0.0006,162.184,0.075,61.884,0.0295,278.655,0.1057,121.69
16,7936,4,2048,51200,256,1,1,1,156.75,172.86,186.122,197.358,176.466,0.0006,150.415,0.0722,64.537,0.0234,352.933,0.0968,133.479
16,7952,4,2048,51200,256,1,1,1,158.139,71.609,60.452,150.937,159.265,0.0006,153.5,0.0781,59.883,0.026,318.531,0.1053,123.122
16,7968,4,2048,51200,256,1,1,1,158.875,134.439,137.002,175.589,179.827,0.0006,151.198,0.0737,63.7,0.0231,359.653,0.098,132.793
16,7984,4,2048,51200,256,1,1,1,175.254,76.255,60.77,176.904,149.693,0.0006,171.523,0.0708,66.62,0.0279,299.386,0.0998,130.913
16,8000,4,2048,51200,256,1,1,1,158.444,169.991,167.437,215.416,162.261,0.0006,152.233,0.072,65.723,0.0258,324.522,0.099,132.507
16,8016,4,2048,51200,256,1,1,1,158.351,75.887,60.607,153.378,146.413,0.0006,152.92,0.0788,60.295,0.0288,292.827,0.1087,121.154
16,8032,4,2048,51200,256,1,1,1,156.372,148.408,139.158,180.237,187.767,0.0006,152.182,0.0742,64.271,0.0225,375.534,0.0979,135.104
16,8048,4,2048,51200,256,1,1,1,139.295,72.414,60.856,177.001,136.166,0.0006,172.675,0.0761,62.864,0.0312,272.332,0.1085,122.367
16,8064,4,2048,51200,256,1,1,1,150.127,172.144,179.432,125.682,149.909,0.0006,151.439,0.0775,61.959,0.0284,299.818,0.1071,124.417
16,8080,4,2048,51200,256,1,1,1,167.812,72.588,61.083,157.53,137.7,0.0006,154.674,0.0779,61.879,0.0311,275.4,0.1102,121.443
16,8096,4,2048,51200,256,1,1,1,157.676,149.868,141.059,208.174,183.581,0.0006,150.665,0.0744,65.034,0.0234,367.162,0.099,135.682
16,8112,4,2048,51200,256,1,1,1,168.351,77.062,61.069,155.103,139.05,0.0006,160.123,0.0767,63.365,0.031,278.101,0.1089,123.859
16,8128,4,2048,51200,256,1,1,1,156.3,167.904,181.317,176.259,163.24,0.0006,150.947,0.0752,64.815,0.0265,326.479,0.1029,131.511
16,8144,4,2048,51200,256,1,1,1,170.276,77.177,61.808,152.466,138.865,0.0006,155.851,0.0781,62.678,0.0313,277.73,0.1106,122.892
16,8160,4,2048,51200,256,1,1,1,157.105,147.83,143.047,188.038,184.152,0.0006,151.959,0.0754,65.098,0.0237,368.304,0.1003,135.939
16,8176,4,2048,51200,256,1,1,1,139.707,74.223,62.142,187.263,139.246,0.0006,171.524,0.0775,63.637,0.0315,278.492,0.1101,124.34
16,8192,4,2048,51200,256,1,1,1,159.351,192.093,208.266,164.904,163.202,0.0006,152.571,0.0752,65.831,0.0269,326.404,0.1033,133.1
16,8208,4,2048,51200,256,1,1,1,163.364,73.533,39.274,157.346,156.542,0.0006,151.526,0.0835,59.485,0.0282,313.084,0.1129,122.167
16,8224,4,2048,51200,256,1,1,1,157.07,142.945,108.23,167.268,180.838,0.0006,150.111,0.0782,63.716,0.0245,361.676,0.104,133.161
16,8240,4,2048,51200,256,1,1,1,162.159,77.91,39.26,171.312,140.818,0.0006,164.168,0.0798,62.714,0.0316,281.635,0.1126,123.422
16,8256,4,2048,51200,256,1,1,1,157.839,181.1,145.295,174.88,156.912,0.0006,152.38,0.0765,65.637,0.0285,313.823,0.1062,131.365
16,8272,4,2048,51200,256,1,1,1,159.751,77.656,39.062,161.884,112.956,0.0006,150.145,0.0849,59.376,0.0397,225.912,0.1258,111.312
16,8288,4,2048,51200,256,1,1,1,162.058,133.763,113.714,218.942,164.726,0.0006,170.48,0.0713,70.958,0.0273,329.451,0.0999,140.785
16,8304,4,2048,51200,256,1,1,1,136.538,73.342,39.518,178.691,111.684,0.0006,165.928,0.084,60.45,0.0405,223.369,0.1257,112.276
16,8320,4,2048,51200,256,1,1,1,126.284,170.095,152.022,196.166,150.032,0.0006,162.626,0.0791,64.396,0.0302,300.063,0.1106,128.071
16,8336,4,2048,51200,256,1,1,1,167.835,73.089,39.633,161.201,159.843,0.0006,150.269,0.0848,60.277,0.0285,319.687,0.1146,124.082
16,8352,4,2048,51200,256,1,1,1,153.127,143.516,115.025,215.414,194.817,0.0006,175.467,0.072,71.264,0.0235,389.635,0.0968,147.521
16,8368,4,2048,51200,256,1,1,1,154.369,76.978,39.306,174.622,155.822,0.0006,173.66,0.0801,64.32,0.0295,311.644,0.1108,129.298
16,8384,4,2048,51200,256,1,1,1,138.95,171.973,154.287,219.758,163.361,0.0006,164.836,0.0762,67.81,0.0282,326.723,0.1057,136.038
16,8400,4,2048,51200,256,1,1,1,170.832,77.997,39.805,173.749,160.38,0.0006,149.812,0.0847,61.261,0.0288,320.759,0.1148,125.755
16,8416,4,2048,51200,256,1,1,1,138.116,145.516,122.299,200.708,186.813,0.0006,176.291,0.0753,69.16,0.0248,373.626,0.1014,142.866
16,8432,4,2048,51200,256,1,1,1,164.904,73.418,40.025,181.208,159.605,0.0007,150.841,0.0854,61.162,0.0292,319.211,0.1159,125.459
16,8448,4,2048,51200,256,1,1,1,138.713,177.398,158.966,216.381,157.363,0.0006,172.289,0.0752,69.73,0.0297,314.726,0.1062,137.435
16,8464,4,2048,51200,256,1,1,1,162.199,71.238,39.889,168.662,170.863,0.0007,150.615,0.0869,60.552,0.0275,341.726,0.1157,126.643
16,8480,4,2048,51200,256,1,1,1,137.583,141.998,117.719,209.796,181.076,0.0007,152.3,0.0824,64.073,0.026,362.151,0.1098,133.988
16,8496,4,2048,51200,256,1,1,1,157.687,75.04,39.533,164.725,158.379,0.0007,148.65,0.0886,59.804,0.0299,316.758,0.1198,123.208
16,8512,4,2048,51200,256,1,1,1,186.394,162.985,137.262,205.96,159.439,0.0007,172.726,0.07,75.948,0.0298,318.878,0.1011,146.506
16,8528,4,2048,51200,256,1,1,1,139.513,76.987,39.679,184.49,154.848,0.0007,150.924,0.0904,59.048,0.0308,309.696,0.1225,121.393
16,8544,4,2048,51200,256,1,1,1,185.507,136.769,118.761,207.881,178.735,0.0007,152.521,0.0766,69.944,0.0268,357.47,0.1047,142.598
16,8560,4,2048,51200,256,1,1,1,137.737,72.544,39.639,176.484,160.252,0.0007,151.068,0.0917,58.639,0.03,320.504,0.123,121.82
16,8576,4,2048,51200,256,1,1,1,192.609,163.264,157.103,224.989,161.713,0.0007,173.695,0.0691,78.042,0.0298,323.426,0.1003,149.977
