m,n,k,throughput
15808,2048,2048,245.351
15872,2048,2048,246.453
15936,2048,2048,244.622
16000,2048,2048,249.438
16064,2048,2048,248.661
16128,2048,2048,249.211
16192,2048,2048,233.222
16256,2048,2048,236.417
16320,2048,2048,236.429
16384,2048,2048,238.014
16448,2048,2048,234.175
16512,2048,2048,236.209
16576,2048,2048,241.64
16640,2048,2048,238.56
16704,2048,2048,240.102
16768,2048,2048,242.853
16832,2048,2048,237.705
16896,2048,2048,239.642
16960,2048,2048,244.082
17024,2048,2048,239.225
17088,2048,2048,240.382
17152,2048,2048,239.26
17216,2048,2048,241.631
17280,2048,2048,243.638
17344,2048,2048,248.585
17408,2048,2048,242.187
17472,2048,2048,244.766
17536,2048,2048,245.991
17600,2048,2048,250.508
17664,2048,2048,247.787
17728,2048,2048,247.922
17792,2048,2048,250.487
17856,2048,2048,249.545
17920,2048,2048,254.2
17984,2048,2048,236.311
18048,2048,2048,238.106
18112,2048,2048,243.235
18176,2048,2048,239.013
18240,2048,2048,235.368
18304,2048,2048,236.456
18368,2048,2048,239.109
18432,2048,2048,239.675
18496,2048,2048,238.437
18560,2048,2048,243.452
18624,2048,2048,240.205
18688,2048,2048,240.292
18752,2048,2048,241.797
18816,2048,2048,238.949
18880,2048,2048,239.791
18944,2048,2048,237.838
19008,2048,2048,245.067
19072,2048,2048,244.271
19136,2048,2048,245.06
19200,2048,2048,251.031
19264,2048,2048,246.459
19328,2048,2048,246.976
19392,2048,2048,249.313
19456,2048,2048,248.521
19520,2048,2048,245.599
19584,2048,2048,249.094
19648,2048,2048,252.264
19712,2048,2048,252.406
19776,2048,2048,239.37
19840,2048,2048,240.673
19904,2048,2048,240.892
19968,2048,2048,241.862
20032,2048,2048,239.32
20096,2048,2048,240.194
20160,2048,2048,238.458
20224,2048,2048,241.146
20288,2048,2048,238.279
20352,2048,2048,238.923
20416,2048,2048,240.644
20480,2048,2048,235.289
20544,2048,2048,237.272
20608,2048,2048,241.226
20672,2048,2048,239.304
20736,2048,2048,241.699
20800,2048,2048,246.25
20864,2048,2048,246.952
20928,2048,2048,246.264
20992,2048,2048,247.629
21056,2048,2048,247.215
21120,2048,2048,245.493
21184,2048,2048,248.468
21248,2048,2048,250.62
21312,2048,2048,254.496
21376,2048,2048,251.254
21440,2048,2048,250.518
21504,2048,2048,252.334
21568,2048,2048,239.624
21632,2048,2048,240.36
21696,2048,2048,233.404
21760,2048,2048,240.635
