num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_qkv_transform,attention_score,attention_over_value,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
40,1560,4,2048,51200,256,1,1,1,174.49,35.02,25.138,140.079,177.335,0.0001,204.536,0.0109,24.136,0.0009,354.671,0.0121,48.158
40,1600,4,2048,51200,256,1,1,1,213.733,39.749,27.715,181.981,217.321,0.0001,189.312,0.0112,24.574,0.0008,434.643,0.0122,49.926
40,1640,4,2048,51200,256,1,1,1,171.083,36.753,25.682,148.873,172.013,0.0001,170.441,0.0128,22.404,0.001,344.027,0.0141,45.405
40,1680,4,2048,51200,256,1,1,1,190.391,39.687,29.868,169.261,185.354,0.0001,183.692,0.012,24.847,0.001,370.709,0.0132,50.403
40,1720,4,2048,51200,256,1,1,1,162.072,38.112,26.742,155.553,151.366,0.0001,174.78,0.0131,23.546,0.0013,302.732,0.0147,47.483
40,1760,4,2048,51200,256,1,1,1,213.719,42.594,30.237,211.252,221.911,0.0001,180.94,0.0125,25.789,0.0009,443.822,0.0136,53.335
40,1800,4,2048,51200,256,1,1,1,156.118,39.74,27.747,139.197,176.231,0.0001,181.722,0.0134,24.847,0.0012,352.461,0.0149,50.928
40,1840,4,2048,51200,256,1,1,1,193.337,43.337,32.728,160.8,190.591,0.0001,172.42,0.0135,25.641,0.0012,381.182,0.0149,52.956
40,1880,4,2048,51200,256,1,1,1,107.999,41.299,29.143,142.658,177.348,0.0001,165.953,0.0152,23.524,0.0013,354.696,0.0168,48.913
40,1920,4,2048,51200,256,1,1,1,199.254,44.67,33.46,182.185,210.637,0.0001,171.348,0.014,26.445,0.0011,421.273,0.0154,55.376
40,1960,4,2048,51200,256,1,1,1,183.024,36.438,28.836,152.473,181.0,0.0001,164.057,0.0156,24.646,0.0014,361.999,0.0172,51.509
40,2000,4,2048,51200,256,1,1,1,185.619,44.782,35.215,157.69,189.619,0.0001,181.411,0.0141,28.057,0.0014,379.237,0.0158,58.392
40,2040,4,2048,51200,256,1,1,1,173.184,37.743,29.776,171.385,191.398,0.0001,167.019,0.0159,25.703,0.0014,382.796,0.0176,54.151
40,2080,4,2048,51200,256,1,1,1,209.599,47.801,35.83,180.605,216.254,0.0002,201.564,0.0135,31.409,0.0013,432.508,0.0153,64.835
40,2120,4,2048,51200,256,1,1,1,182.424,38.848,30.828,149.546,182.016,0.0002,163.375,0.0167,26.114,0.0016,364.031,0.0188,54.464
40,2160,4,2048,51200,256,1,1,1,191.384,47.284,38.312,171.732,198.848,0.0002,173.169,0.0155,29.02,0.0015,397.696,0.0176,60.488
40,2200,4,2048,51200,256,1,1,1,177.027,39.501,32.065,161.202,177.584,0.0002,190.866,0.0157,29.653,0.0018,355.169,0.018,61.206
40,2240,4,2048,51200,256,1,1,1,217.682,50.714,38.753,168.019,222.137,0.0002,169.815,0.0161,29.744,0.0015,444.273,0.0181,62.852
40,2280,4,2048,51200,256,1,1,1,170.132,40.135,31.311,155.99,164.118,0.0002,174.254,0.0174,28.417,0.0021,328.236,0.0199,58.917
40,2320,4,2048,51200,256,1,1,1,199.828,50.997,40.258,169.927,175.71,0.0002,156.443,0.0177,28.655,0.002,351.42,0.0202,59.968
40,2360,4,2048,51200,256,1,1,1,182.993,42.004,32.747,151.0,159.823,0.0002,187.237,0.017,30.829,0.0023,319.645,0.0198,63.432
40,2400,4,2048,51200,256,1,1,1,219.783,52.858,41.137,177.151,226.735,0.0002,179.443,0.0165,32.597,0.0017,453.471,0.0187,69.227
40,2440,4,2048,51200,256,1,1,1,163.248,43.196,33.452,159.406,161.775,0.0002,162.37,0.0194,28.622,0.0024,323.55,0.0223,59.928
40,2480,4,2048,51200,256,1,1,1,193.805,53.977,43.056,186.414,190.517,0.0003,164.34,0.0182,31.233,0.0021,381.034,0.0208,65.979
40,2520,4,2048,51200,256,1,1,1,177.891,44.677,34.725,164.462,161.23,0.0003,183.386,0.0182,32.085,0.0026,322.46,0.0213,66.474
40,2560,4,2048,51200,256,1,1,1,221.457,60.224,44.889,208.057,215.619,0.0002,167.876,0.0181,33.216,0.002,431.239,0.0206,70.958
40,2600,4,2048,51200,256,1,1,1,170.289,42.925,41.599,164.385,168.445,0.0003,163.412,0.0201,30.72,0.0026,336.89,0.0232,64.712
40,2640,4,2048,51200,256,1,1,1,193.56,55.218,46.965,185.904,190.291,0.0003,170.847,0.0188,33.654,0.0024,380.582,0.0217,71.169
40,2680,4,2048,51200,256,1,1,1,163.421,44.171,42.68,164.758,168.586,0.0003,206.663,0.0179,36.353,0.0028,337.172,0.0212,75.124
40,2720,4,2048,51200,256,1,1,1,228.18,59.956,50.863,205.701,225.065,0.0003,158.524,0.0199,33.549,0.0022,450.13,0.0225,72.608
40,2760,4,2048,51200,256,1,1,1,175.593,44.795,43.466,175.271,156.157,0.0003,171.595,0.0205,33.331,0.0032,312.314,0.0242,69.434
40,2800,4,2048,51200,256,1,1,1,193.039,58.347,48.974,193.45,188.112,0.0003,194.706,0.0183,38.445,0.0027,376.224,0.0215,80.471
40,2840,4,2048,51200,256,1,1,1,169.251,44.85,45.611,162.454,157.588,0.0003,141.259,0.0242,29.675,0.0034,315.176,0.0281,63.221
40,2880,4,2048,51200,256,1,1,1,214.545,61.147,53.654,195.387,198.503,0.0003,143.855,0.0228,32.359,0.0027,397.007,0.026,70.111
40,2920,4,2048,51200,256,1,1,1,166.226,45.457,45.085,169.997,165.607,0.0003,144.171,0.0247,30.604,0.0034,331.215,0.0286,65.579
40,2960,4,2048,51200,256,1,1,1,197.307,61.095,51.736,193.006,193.24,0.0003,191.273,0.0195,39.728,0.003,386.479,0.0229,83.775
40,3000,4,2048,51200,256,1,1,1,162.435,46.02,46.295,159.295,163.028,0.0003,161.726,0.0236,33.564,0.0036,326.057,0.0277,71.152
40,3040,4,2048,51200,256,1,1,1,204.481,62.83,55.87,215.004,217.931,0.0003,146.638,0.0238,34.069,0.0028,435.863,0.0271,74.701
40,3080,4,2048,51200,256,1,1,1,166.794,48.162,47.91,161.753,168.064,0.0003,142.982,0.0261,31.704,0.0037,336.127,0.0303,68.272
40,3120,4,2048,51200,256,1,1,1,186.638,63.47,54.367,180.058,185.745,0.0003,170.043,0.0224,37.8,0.0034,371.491,0.0264,80.53
40,3160,4,2048,51200,256,1,1,1,169.925,49.27,49.067,167.696,175.711,0.0003,144.646,0.0265,32.693,0.0037,351.421,0.0307,70.745
40,3200,4,2048,51200,256,1,1,1,217.314,67.392,59.057,213.364,217.53,0.0003,145.665,0.0249,35.516,0.0031,435.06,0.0285,78.097
40,3240,4,2048,51200,256,1,1,1,166.841,47.387,49.514,178.164,155.194,0.0003,155.897,0.026,34.847,0.0044,310.389,0.0309,73.742
40,3280,4,2048,51200,256,1,1,1,195.145,63.488,56.717,201.991,179.72,0.0003,167.119,0.0237,39.003,0.0039,359.44,0.0282,82.914
40,3320,4,2048,51200,256,1,1,1,172.153,49.504,49.417,174.693,165.189,0.0003,157.679,0.0263,35.872,0.0044,330.378,0.0312,76.484
40,3360,4,2048,51200,256,1,1,1,230.106,68.276,60.357,211.441,211.582,0.0003,144.646,0.0263,36.718,0.0035,423.163,0.0303,80.662
40,3400,4,2048,51200,256,1,1,1,171.23,50.366,51.251,173.646,157.154,0.0003,148.396,0.0281,35.056,0.0048,314.308,0.0335,74.726
40,3440,4,2048,51200,256,1,1,1,180.031,65.829,60.557,193.063,176.922,0.0003,176.716,0.0242,41.545,0.0044,353.844,0.0291,87.78
40,3480,4,2048,51200,256,1,1,1,173.449,51.515,52.892,174.356,154.902,0.0003,153.027,0.0281,36.528,0.0051,309.804,0.0338,77.421
40,3520,4,2048,51200,256,1,1,1,230.841,70.957,62.522,215.175,213.603,0.0003,149.661,0.0269,39.019,0.0038,427.207,0.0312,85.669
40,3560,4,2048,51200,256,1,1,1,169.496,51.699,52.665,182.208,150.338,0.0003,151.149,0.0292,36.687,0.0055,300.677,0.0352,77.571
40,3600,4,2048,51200,256,1,1,1,175.249,68.875,61.011,199.595,174.564,0.0003,178.795,0.0253,43.081,0.0049,349.129,0.0307,90.807
40,3640,4,2048,51200,256,1,1,1,153.038,53.165,53.79,172.946,178.641,0.0003,127.326,0.0341,32.666,0.0049,357.283,0.0395,72.217
40,3680,4,2048,51200,256,1,1,1,209.062,72.245,65.309,227.353,214.799,0.0003,145.266,0.029,39.106,0.0041,429.598,0.0337,86.4
40,3720,4,2048,51200,256,1,1,1,121.245,54.563,54.527,178.763,152.154,0.0003,147.02,0.0327,35.39,0.006,304.309,0.0392,75.826
40,3760,4,2048,51200,256,1,1,1,176.648,71.89,64.236,206.092,175.427,0.0003,149.934,0.0298,39.541,0.0053,350.854,0.0356,85.093
40,3800,4,2048,51200,256,1,1,1,158.544,54.546,55.131,173.266,176.693,0.0003,175.831,0.0286,41.973,0.0054,353.386,0.0345,89.647
40,3840,4,2048,51200,256,1,1,1,209.395,79.188,71.637,170.078,196.742,0.0003,146.918,0.0302,40.488,0.0049,393.485,0.0357,88.507
40,3880,4,2048,51200,256,1,1,1,157.786,50.36,57.721,169.394,166.699,0.0003,145.081,0.0334,37.312,0.0059,333.398,0.0399,80.753
40,3920,4,2048,51200,256,1,1,1,178.995,70.441,67.77,197.307,176.979,0.0003,174.166,0.0282,45.065,0.0057,353.958,0.0344,95.439
40,3960,4,2048,51200,256,1,1,1,158.621,52.62,57.608,175.43,152.257,0.0003,179.641,0.0296,43.628,0.0067,304.514,0.0369,90.667
40,4000,4,2048,51200,256,1,1,1,207.796,78.048,69.917,226.361,196.734,0.0003,171.055,0.0282,46.705,0.0053,393.468,0.0341,100.231
40,4040,4,2048,51200,256,1,1,1,110.05,53.512,59.034,179.337,136.562,0.0003,147.162,0.0366,36.594,0.0078,273.124,0.045,77.318
40,4080,4,2048,51200,256,1,1,1,180.126,72.966,69.519,206.055,170.604,0.0003,178.82,0.0289,47.303,0.0064,341.208,0.0358,99.119
40,4120,4,2048,51200,256,1,1,1,157.394,52.862,61.906,178.788,153.145,0.0005,153.611,0.0342,40.607,0.0073,306.29,0.0425,85.085
40,4160,4,2048,51200,256,1,1,1,196.448,80.185,71.521,213.018,187.493,0.0005,144.239,0.0335,42.129,0.006,374.987,0.0406,90.67
40,4200,4,2048,51200,256,1,1,1,152.181,53.284,62.843,172.517,116.589,0.0005,143.975,0.0367,39.147,0.0099,233.177,0.0477,78.673
40,4240,4,2048,51200,256,1,1,1,173.232,72.392,72.528,187.838,166.289,0.0005,169.161,0.0316,46.257,0.0071,332.579,0.0397,96.134
40,4280,4,2048,51200,256,1,1,1,148.254,55.723,62.239,183.471,159.504,0.0005,163.521,0.0346,43.06,0.0075,319.008,0.0431,90.226
40,4320,4,2048,51200,256,1,1,1,202.2,78.996,74.202,229.25,209.388,0.0005,150.074,0.0338,44.754,0.0058,418.776,0.0407,97.348
40,4360,4,2048,51200,256,1,1,1,165.275,55.881,64.233,170.633,161.544,0.0005,151.626,0.0365,42.153,0.0077,323.088,0.0452,89.093
40,4400,4,2048,51200,256,1,1,1,171.763,75.194,74.704,191.746,181.384,0.0005,153.724,0.0351,44.503,0.007,362.769,0.0432,95.028
40,4440,4,2048,51200,256,1,1,1,113.909,54.981,65.377,183.174,140.467,0.0005,146.356,0.0407,39.058,0.0092,280.935,0.0509,81.948
40,4480,4,2048,51200,256,1,1,1,193.808,85.559,77.445,218.245,196.833,0.0005,148.943,0.0355,45.487,0.0067,393.666,0.0432,98.298
40,4520,4,2048,51200,256,1,1,1,141.928,52.803,65.443,171.777,151.321,0.0005,149.049,0.0397,41.416,0.0088,302.642,0.0495,87.23
40,4560,4,2048,51200,256,1,1,1,163.968,76.833,77.524,182.121,164.256,0.0005,158.138,0.0363,46.024,0.0083,328.511,0.0456,96.414
40,4600,4,2048,51200,256,1,1,1,147.757,53.537,63.98,165.891,139.947,0.0005,177.949,0.0361,46.954,0.0099,279.894,0.047,94.99
40,4640,4,2048,51200,256,1,1,1,202.56,85.56,77.033,219.716,142.842,0.0005,143.914,0.0377,45.666,0.0099,285.685,0.0486,93.442
40,4680,4,2048,51200,256,1,1,1,146.942,56.885,66.662,168.145,142.747,0.0005,169.049,0.0378,46.282,0.0101,285.494,0.0489,94.495
40,4720,4,2048,51200,256,1,1,1,158.795,80.303,81.329,193.274,157.655,0.0005,165.723,0.0366,48.552,0.0093,315.31,0.0469,100.159
40,4760,4,2048,51200,256,1,1,1,141.557,55.637,68.186,171.798,172.483,0.0005,130.039,0.0459,39.27,0.0086,344.967,0.0556,85.875
40,4800,4,2048,51200,256,1,1,1,203.046,88.27,79.771,222.502,190.289,0.0005,147.614,0.0384,47.716,0.0079,380.578,0.0474,102.439
40,4840,4,2048,51200,256,1,1,1,116.645,56.769,65.422,169.262,141.561,0.0005,147.32,0.045,41.296,0.0108,283.121,0.0569,86.616
40,4880,4,2048,51200,256,1,1,1,164.335,79.426,82.288,194.032,158.971,0.0005,177.977,0.0362,52.18,0.0098,317.942,0.047,106.492
40,4920,4,2048,51200,256,1,1,1,152.269,59.044,67.911,168.817,140.57,0.0005,160.106,0.0412,46.555,0.0113,281.139,0.0535,95.128
40,4960,4,2048,51200,256,1,1,1,222.584,89.667,81.921,221.498,219.004,0.0005,146.966,0.0395,49.306,0.0074,438.008,0.0479,108.023
40,5000,4,2048,51200,256,1,1,1,149.671,59.831,67.139,163.021,110.618,0.0005,146.833,0.0446,44.268,0.0148,221.236,0.0604,86.876
40,5040,4,2048,51200,256,1,1,1,169.258,83.449,84.361,193.141,158.372,0.0005,155.799,0.0407,49.214,0.0105,316.744,0.0522,102.065
40,5080,4,2048,51200,256,1,1,1,137.0,58.946,69.791,175.435,140.914,0.0005,149.172,0.0456,44.594,0.012,281.828,0.0586,92.38
40,5120,4,2048,51200,256,1,1,1,205.32,95.11,89.834,221.399,154.626,0.0005,133.814,0.044,46.821,0.0111,309.253,0.0561,97.911
40,5160,4,2048,51200,256,1,1,1,139.582,56.992,54.208,164.701,149.181,0.0005,148.631,0.0474,44.138,0.0117,298.361,0.0601,92.815
40,5200,4,2048,51200,256,1,1,1,123.316,84.122,71.712,197.856,156.149,0.0005,150.595,0.0465,45.624,0.0113,312.298,0.0589,96.196
40,5240,4,2048,51200,256,1,1,1,154.047,59.2,55.394,174.621,140.46,0.0005,165.785,0.044,48.894,0.0128,280.92,0.0579,99.374
40,5280,4,2048,51200,256,1,1,1,193.693,92.607,90.877,225.138,180.123,0.0005,155.593,0.0414,52.649,0.0101,360.246,0.0526,110.887
40,5320,4,2048,51200,256,1,1,1,174.205,60.549,54.987,162.855,141.331,0.0005,158.627,0.0452,48.977,0.0131,282.662,0.0593,99.786
40,5360,4,2048,51200,256,1,1,1,157.258,84.068,72.155,194.764,121.784,0.0005,153.735,0.0453,49.531,0.0155,243.567,0.0618,97.236
40,5400,4,2048,51200,256,1,1,1,139.854,59.639,56.915,169.644,133.871,0.0005,160.867,0.0474,47.917,0.0143,267.743,0.0628,97.092
40,5440,4,2048,51200,256,1,1,1,194.0,97.218,93.928,224.764,178.732,0.0005,159.73,0.042,54.81,0.0109,357.465,0.054,114.599
40,5480,4,2048,51200,256,1,1,1,140.184,60.467,57.593,173.085,144.639,0.0005,170.773,0.0465,50.207,0.0136,289.278,0.0612,102.491
40,5520,4,2048,51200,256,1,1,1,195.542,86.133,74.662,196.738,159.13,0.0005,144.114,0.047,50.413,0.0125,318.261,0.0606,105.031
40,5560,4,2048,51200,256,1,1,1,152.893,62.065,57.51,168.143,143.02,0.0005,148.207,0.0507,47.347,0.0142,286.04,0.0659,97.897
40,5600,4,2048,51200,256,1,1,1,142.456,98.252,95.209,227.612,183.021,0.0005,161.953,0.046,52.883,0.0112,366.042,0.0583,112.273
40,5640,4,2048,51200,256,1,1,1,140.705,63.124,59.128,166.291,122.322,0.0005,148.274,0.0524,47.049,0.017,244.643,0.0705,94.133
40,5680,4,2048,51200,256,1,1,1,157.403,89.887,77.901,185.433,197.884,0.0005,162.724,0.0468,53.354,0.0107,395.768,0.0585,114.887
40,5720,4,2048,51200,256,1,1,1,130.15,59.665,60.012,153.279,140.18,0.0005,147.394,0.0548,46.114,0.0153,280.361,0.0712,95.75
40,5760,4,2048,51200,256,1,1,1,206.453,101.637,98.831,199.541,180.307,0.0005,147.655,0.0472,54.251,0.0121,360.614,0.0603,114.564
40,5800,4,2048,51200,256,1,1,1,135.697,56.442,60.175,172.112,119.885,0.0005,148.307,0.0549,47.268,0.0184,239.77,0.0743,94.209
40,5840,4,2048,51200,256,1,1,1,154.965,86.888,80.487,188.484,136.287,0.0005,178.054,0.046,57.127,0.0164,272.573,0.0635,111.849
40,5880,4,2048,51200,256,1,1,1,170.64,60.596,60.054,176.61,124.24,0.0005,152.267,0.0521,51.063,0.0182,248.481,0.0714,100.718
40,5920,4,2048,51200,256,1,1,1,222.805,99.796,97.431,224.606,173.65,0.0005,147.531,0.048,56.152,0.0132,347.299,0.0623,117.004
40,5960,4,2048,51200,256,1,1,1,142.202,57.132,60.783,167.264,120.5,0.0005,171.273,0.0517,52.725,0.0193,241.0,0.0721,102.351
40,6000,4,2048,51200,256,1,1,1,157.836,87.667,81.713,183.645,139.045,0.0005,148.453,0.0531,52.027,0.017,278.09,0.0711,105.157
40,6040,4,2048,51200,256,1,1,1,131.581,58.506,60.813,165.999,145.557,0.0005,174.135,0.0531,52.638,0.0164,291.114,0.0706,107.305
40,6080,4,2048,51200,256,1,1,1,180.983,101.725,99.669,207.252,223.404,0.0005,147.862,0.0515,54.956,0.0108,446.808,0.0634,121.022
40,6120,4,2048,51200,256,1,1,1,141.078,59.271,60.468,163.279,110.768,0.0005,147.202,0.0585,48.943,0.0222,221.535,0.0818,95.057
40,6160,4,2048,51200,256,1,1,1,194.93,92.625,80.144,190.968,146.23,0.0006,149.798,0.0521,55.634,0.017,292.459,0.0702,112.104
40,6200,4,2048,51200,256,1,1,1,128.128,62.016,59.938,159.579,122.811,0.0005,172.766,0.0556,52.772,0.0205,245.623,0.0772,103.255
40,6240,4,2048,51200,256,1,1,1,178.906,104.615,99.632,219.996,152.557,0.0006,168.311,0.0488,60.872,0.0167,305.114,0.0666,121.17
40,6280,4,2048,51200,256,1,1,1,168.102,63.145,60.978,170.508,124.949,0.0006,132.237,0.062,48.523,0.0207,249.899,0.0837,97.628
40,6320,4,2048,51200,256,1,1,1,154.041,95.769,80.593,192.87,156.749,0.0006,153.193,0.0556,54.717,0.0167,313.497,0.0734,112.764
40,6360,4,2048,51200,256,1,1,1,105.689,61.62,61.963,167.321,121.023,0.0006,154.324,0.0643,47.902,0.0219,242.047,0.0873,96.017
40,6400,4,2048,51200,256,1,1,1,173.266,106.518,111.527,229.015,154.299,0.0005,166.532,0.0507,61.381,0.0174,308.598,0.0692,122.543
40,6440,4,2048,51200,256,1,1,1,122.122,59.624,65.409,158.434,148.607,0.0006,154.555,0.0629,50.112,0.0183,297.213,0.0823,104.361
40,6480,4,2048,51200,256,1,1,1,190.863,91.955,90.083,187.389,164.387,0.0006,166.404,0.0519,61.367,0.0167,328.775,0.0698,124.516
40,6520,4,2048,51200,256,1,1,1,122.993,62.335,64.971,160.757,106.921,0.0006,146.886,0.0654,49.264,0.0261,213.842,0.0926,94.97
40,6560,4,2048,51200,256,1,1,1,173.847,107.232,104.774,214.906,154.03,0.0006,168.789,0.0522,62.457,0.0183,308.06,0.0716,124.26
40,6600,4,2048,51200,256,1,1,1,123.114,63.431,65.972,174.793,121.781,0.0006,165.084,0.0619,53.309,0.0234,243.563,0.0864,104.216
40,6640,4,2048,51200,256,1,1,1,156.907,95.227,85.477,187.347,130.797,0.0006,132.937,0.0645,51.696,0.0221,261.593,0.0877,103.888
40,6680,4,2048,51200,256,1,1,1,125.068,61.473,66.557,164.412,123.251,0.0006,145.828,0.0674,50.022,0.0237,246.502,0.0923,99.938
40,6720,4,2048,51200,256,1,1,1,183.095,107.826,109.015,200.948,152.966,0.0006,146.868,0.0583,58.452,0.0193,305.932,0.0788,118.364
40,6760,4,2048,51200,256,1,1,1,122.267,61.626,67.512,158.813,121.743,0.0006,171.022,0.0633,54.493,0.0246,243.486,0.089,106.026
40,6800,4,2048,51200,256,1,1,1,136.314,97.954,89.148,199.712,136.005,0.0006,149.268,0.0636,54.848,0.0223,272.01,0.087,109.762
40,6840,4,2048,51200,256,1,1,1,138.995,65.912,67.404,154.746,145.141,0.0006,165.186,0.0631,55.848,0.0211,290.282,0.0854,113.103
40,6880,4,2048,51200,256,1,1,1,145.671,110.541,106.216,235.671,141.139,0.0006,148.495,0.0624,57.122,0.022,282.278,0.0855,114.232
40,6920,4,2048,51200,256,1,1,1,133.883,64.729,67.905,149.565,125.523,0.0006,171.676,0.0636,56.605,0.025,251.046,0.0898,110.027
40,6960,4,2048,51200,256,1,1,1,136.828,100.359,95.518,174.977,136.091,0.0006,168.681,0.0613,59.388,0.0233,272.182,0.0858,116.456
40,7000,4,2048,51200,256,1,1,1,123.64,63.338,69.149,155.048,142.614,0.0006,134.421,0.0754,48.79,0.0225,285.229,0.0991,101.935
40,7040,4,2048,51200,256,1,1,1,174.77,109.982,113.503,221.355,175.393,0.0006,150.935,0.061,61.029,0.0185,350.786,0.0806,126.737
40,7080,4,2048,51200,256,1,1,1,166.495,60.566,69.674,165.139,124.717,0.0006,149.357,0.0669,56.233,0.0263,249.433,0.0944,109.481
