num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,attention_qkv_transform,attention_score,attention_over_value,attention_linear_projection,mlp_h_to_4h,transformer_layer_norm,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
80,3600,4,2048,51200,256,1,1,1,181.513,39.122,28.266,188.831,168.524,0.0003,146.66,0.0326,33.479,0.005,337.048,0.0382,73.118
80,3680,4,2048,51200,256,1,1,1,205.794,43.046,32.683,226.056,212.263,0.0003,163.481,0.0297,38.139,0.0042,424.526,0.0345,84.44
80,3760,4,2048,51200,256,1,1,1,191.781,40.805,29.385,198.477,182.792,0.0003,172.583,0.0305,38.712,0.0051,365.584,0.0361,84.058
80,3840,4,2048,51200,256,1,1,1,190.354,45.079,33.016,178.312,176.907,0.0003,150.431,0.0333,36.718,0.0055,353.815,0.0393,80.279
80,3920,4,2048,51200,256,1,1,1,183.113,36.439,28.876,199.167,172.831,0.0003,148.985,0.0356,35.652,0.0058,345.662,0.042,78.223
80,4000,4,2048,51200,256,1,1,1,233.64,43.561,34.718,220.66,203.282,0.0003,151.969,0.0336,39.219,0.0052,406.563,0.0393,86.942
80,4080,4,2048,51200,256,1,1,1,116.035,37.897,29.785,189.568,173.535,0.0003,133.233,0.0424,32.197,0.0063,347.07,0.0492,72.075
80,4160,4,2048,51200,256,1,1,1,202.513,47.333,35.393,209.306,208.457,0.0005,182.989,0.0315,44.841,0.0054,416.914,0.038,96.969
80,4240,4,2048,51200,256,1,1,1,170.082,38.746,31.102,197.173,177.992,0.0005,148.039,0.039,37.543,0.0066,355.984,0.0466,81.902
80,4320,4,2048,51200,256,1,1,1,214.121,47.559,38.311,226.546,228.166,0.0005,149.603,0.0367,41.238,0.0054,456.331,0.0431,91.934
80,4400,4,2048,51200,256,1,1,1,171.493,39.484,31.043,195.49,183.121,0.0005,148.499,0.0405,38.598,0.0069,366.241,0.0485,84.616
80,4480,4,2048,51200,256,1,1,1,193.05,49.979,38.419,208.439,218.114,0.0005,150.27,0.0386,41.846,0.006,436.229,0.0457,93.002
80,4560,4,2048,51200,256,1,1,1,183.462,40.228,31.531,199.893,164.338,0.0005,158.776,0.04,41.695,0.0083,328.676,0.0493,89.053
80,4640,4,2048,51200,256,1,1,1,190.235,50.477,40.583,221.093,192.999,0.0005,177.816,0.036,47.885,0.0073,385.999,0.0443,102.544
80,4720,4,2048,51200,256,1,1,1,176.299,41.972,33.082,182.804,161.112,0.0005,150.46,0.0431,41.24,0.0091,322.224,0.0532,88.312
80,4800,4,2048,51200,256,1,1,1,195.419,52.595,41.459,224.93,206.354,0.0005,172.316,0.0378,48.484,0.0073,412.708,0.0461,105.169
80,4880,4,2048,51200,256,1,1,1,174.956,43.313,33.757,183.802,155.633,0.0005,150.349,0.0447,42.268,0.01,311.266,0.0557,89.877
80,4960,4,2048,51200,256,1,1,1,213.013,53.314,42.113,225.261,198.879,0.0005,149.604,0.0424,45.929,0.0081,397.759,0.0515,100.378
80,5040,4,2048,51200,256,1,1,1,158.523,38.661,35.0,188.877,159.068,0.0005,152.721,0.047,42.644,0.0105,318.137,0.0585,91.192
80,5120,4,2048,51200,256,1,1,1,136.415,58.409,45.52,216.28,225.6,0.0005,154.628,0.0459,44.892,0.0076,451.199,0.0545,100.786
80,5200,4,2048,51200,256,1,1,1,198.908,42.448,41.818,183.62,134.138,0.0005,137.48,0.0491,43.193,0.0132,268.276,0.0634,89.395
80,5280,4,2048,51200,256,1,1,1,196.956,54.476,47.319,235.172,225.342,0.0005,181.214,0.0403,54.078,0.0081,450.684,0.0495,117.895
80,5360,4,2048,51200,256,1,1,1,175.71,44.288,43.107,204.214,159.889,0.0005,181.19,0.0434,51.683,0.0118,319.777,0.0562,106.868
80,5440,4,2048,51200,256,1,1,1,204.892,58.288,51.653,215.494,186.796,0.0005,151.456,0.0461,49.941,0.0104,373.591,0.0576,107.367
80,5520,4,2048,51200,256,1,1,1,155.489,44.744,42.823,185.996,160.348,0.0006,165.951,0.0487,48.627,0.0125,320.696,0.0623,102.136
80,5600,4,2048,51200,256,1,1,1,189.47,56.724,49.592,224.438,182.039,0.0005,151.279,0.0486,50.043,0.0113,364.079,0.0609,107.362
80,5680,4,2048,51200,256,1,1,1,159.47,44.831,45.123,180.855,157.548,0.0005,159.109,0.0513,48.657,0.0134,315.097,0.0658,102.223
80,5760,4,2048,51200,256,1,1,1,178.015,61.022,53.784,190.138,130.487,0.0005,150.826,0.0508,50.395,0.0167,260.975,0.0685,100.829
80,5840,4,2048,51200,256,1,1,1,155.49,45.337,45.855,182.214,182.578,0.0005,151.81,0.0547,48.015,0.0122,365.155,0.068,104.358
80,5920,4,2048,51200,256,1,1,1,225.89,59.36,51.572,213.09,193.858,0.0005,148.596,0.0509,52.889,0.0118,387.716,0.0639,114.117
80,6000,4,2048,51200,256,1,1,1,158.03,45.868,45.688,192.22,163.236,0.0005,163.739,0.0538,51.337,0.0145,326.472,0.0693,107.89
80,6080,4,2048,51200,256,1,1,1,198.491,63.077,55.875,225.105,191.86,0.0005,154.819,0.0517,54.78,0.0126,383.721,0.0654,117.426
80,6160,4,2048,51200,256,1,1,1,136.554,48.319,47.752,191.128,137.612,0.0005,153.921,0.0591,49.082,0.0181,275.224,0.0783,100.62
80,6240,4,2048,51200,256,1,1,1,180.25,62.469,55.914,197.626,157.029,0.0006,157.962,0.0541,54.929,0.0163,314.057,0.0714,113.035
80,6320,4,2048,51200,256,1,1,1,153.156,49.335,48.224,179.765,138.124,0.0006,171.748,0.056,54.295,0.019,276.249,0.0761,108.794
80,6400,4,2048,51200,256,1,1,1,181.33,66.502,59.991,218.311,157.105,0.0005,158.95,0.0548,56.862,0.0171,314.211,0.0729,116.3
80,6480,4,2048,51200,256,1,1,1,156.604,46.123,48.723,180.097,136.44,0.0006,148.82,0.0627,50.824,0.0202,272.881,0.084,103.471
80,6560,4,2048,51200,256,1,1,1,155.167,61.311,56.482,217.87,162.523,0.0006,149.815,0.0611,53.375,0.0174,325.047,0.0796,111.885
80,6640,4,2048,51200,256,1,1,1,123.122,49.681,49.438,183.875,165.584,0.0006,152.445,0.0671,49.733,0.0175,331.168,0.0856,106.443
80,6720,4,2048,51200,256,1,1,1,177.337,67.44,60.83,217.708,160.662,0.0006,148.799,0.0608,56.048,0.0184,321.324,0.0804,116.06
80,6800,4,2048,51200,256,1,1,1,141.119,51.317,52.853,183.74,170.521,0.0006,172.053,0.0621,56.105,0.0178,341.041,0.081,117.799
80,6880,4,2048,51200,256,1,1,1,165.272,64.662,59.37,204.31,164.853,0.0006,185.866,0.0564,63.207,0.0188,329.706,0.0763,127.96
80,6960,4,2048,51200,256,1,1,1,184.106,51.403,52.314,167.968,137.253,0.0006,156.058,0.0641,56.833,0.0231,274.507,0.0884,113.084
80,7040,4,2048,51200,256,1,1,1,187.809,71.086,63.047,216.395,157.589,0.0006,173.067,0.0579,64.239,0.0206,315.179,0.0797,128.259
80,7120,4,2048,51200,256,1,1,1,137.453,51.788,51.954,185.596,153.074,0.0006,153.649,0.0707,53.76,0.0217,306.148,0.0935,111.66
80,7200,4,2048,51200,256,1,1,1,157.902,67.276,61.358,204.421,137.039,0.0006,148.746,0.0684,56.713,0.0248,274.077,0.0944,113.122
80,7280,4,2048,51200,256,1,1,1,168.889,52.745,53.529,163.278,139.672,0.0006,149.484,0.0708,55.966,0.0249,279.344,0.0968,112.664
80,7360,4,2048,51200,256,1,1,1,165.522,73.261,64.755,202.736,159.661,0.0006,150.406,0.0687,58.867,0.0222,319.322,0.0921,121.012
80,7440,4,2048,51200,256,1,1,1,140.635,53.959,52.479,170.83,163.848,0.0006,153.492,0.0747,55.247,0.0221,327.695,0.098,116.143
80,7520,4,2048,51200,256,1,1,1,164.689,68.639,64.086,202.078,160.765,0.0006,167.853,0.0667,63.169,0.0231,321.53,0.0909,127.892
80,7600,4,2048,51200,256,1,1,1,160.577,54.496,55.558,159.154,137.12,0.0006,154.171,0.0742,57.852,0.0276,274.239,0.103,115.173
80,7680,4,2048,51200,256,1,1,1,126.797,73.8,70.325,155.741,127.795,0.0006,151.693,0.0787,55.669,0.0302,255.591,0.1101,110.006
80,7760,4,2048,51200,256,1,1,1,136.751,50.606,59.172,169.485,136.153,0.0006,148.122,0.081,55.179,0.029,272.307,0.1111,111.223
80,7840,4,2048,51200,256,1,1,1,157.681,70.349,67.85,211.843,156.36,0.0006,162.347,0.072,63.22,0.0258,312.72,0.099,127.409
80,7920,4,2048,51200,256,1,1,1,144.045,51.557,57.336,171.276,153.649,0.0006,150.181,0.0814,57.009,0.0268,307.298,0.1094,117.614
80,8000,4,2048,51200,256,1,1,1,139.291,74.736,71.694,199.395,192.32,0.0006,152.178,0.0793,59.679,0.0218,384.64,0.1023,128.289
80,8080,4,2048,51200,256,1,1,1,163.443,53.507,60.9,169.262,136.3,0.0006,151.218,0.0803,60.04,0.0314,272.599,0.1129,118.528
80,8160,4,2048,51200,256,1,1,1,195.1,71.59,70.837,230.92,159.562,0.0006,133.078,0.0806,60.915,0.0273,319.124,0.1092,124.938
80,8240,4,2048,51200,256,1,1,1,136.073,52.791,62.022,191.995,157.108,0.0006,167.147,0.0814,61.482,0.0283,314.217,0.111,125.287
80,8320,4,2048,51200,256,1,1,1,180.764,78.268,73.857,187.241,171.795,0.0006,170.82,0.0731,69.713,0.0264,343.589,0.1008,140.606
80,8400,4,2048,51200,256,1,1,1,142.924,53.348,61.207,138.104,138.684,0.0006,165.872,0.085,61.03,0.0333,277.368,0.1196,120.656
80,8480,4,2048,51200,256,1,1,1,156.087,74.198,73.018,187.465,155.973,0.0006,150.597,0.0839,62.956,0.0302,311.945,0.1154,127.434
80,8560,4,2048,51200,256,1,1,1,137.574,55.157,60.163,183.81,138.252,0.0007,173.975,0.084,64.032,0.0347,276.504,0.12,124.816
80,8640,4,2048,51200,256,1,1,1,152.424,80.388,73.943,191.938,153.039,0.0007,151.457,0.0858,63.758,0.032,306.078,0.1191,128.078
80,8720,4,2048,51200,256,1,1,1,137.568,55.223,63.568,157.911,113.928,0.0007,150.155,0.0937,59.445,0.0437,227.857,0.1388,111.962
80,8800,4,2048,51200,256,1,1,1,187.664,75.565,77.327,193.183,190.726,0.0007,150.875,0.0835,67.849,0.0266,381.453,0.1114,141.913
80,8880,4,2048,51200,256,1,1,1,163.788,54.95,66.345,118.126,156.608,0.0007,151.531,0.0937,61.53,0.033,313.216,0.128,125.771
80,8960,4,2048,51200,256,1,1,1,154.759,83.227,75.947,135.316,157.117,0.0007,155.204,0.0912,64.271,0.0335,314.234,0.126,130.014
80,9040,4,2048,51200,256,1,1,1,139.94,52.393,61.03,117.639,161.263,0.0007,169.931,0.0955,62.452,0.0332,322.526,0.13,128.22
80,9120,4,2048,51200,256,1,1,1,191.475,73.449,78.776,207.774,157.183,0.0007,151.635,0.0864,70.162,0.0347,314.367,0.1225,138.542
80,9200,4,2048,51200,256,1,1,1,155.065,53.31,68.492,165.958,151.639,0.0007,152.243,0.0962,64.095,0.0366,303.277,0.1341,128.68
80,9280,4,2048,51200,256,1,1,1,156.65,83.006,77.108,167.543,157.155,0.0007,153.725,0.0939,66.757,0.0359,314.31,0.1311,133.854
80,9360,4,2048,51200,256,1,1,1,156.234,55.55,65.164,130.783,137.908,0.0007,177.778,0.0932,68.361,0.0416,275.816,0.1362,131.091
80,9440,4,2048,51200,256,1,1,1,156.233,73.395,80.978,188.287,155.859,0.0007,151.483,0.0963,67.229,0.0375,311.719,0.1351,134.333
80,9520,4,2048,51200,256,1,1,1,136.531,39.035,68.833,169.247,137.781,0.0007,175.953,0.0996,66.04,0.0431,275.562,0.1441,128.088
80,9600,4,2048,51200,256,1,1,1,157.678,85.119,81.418,196.916,159.04,0.0007,150.288,0.0977,68.399,0.038,318.08,0.1371,136.897
80,9680,4,2048,51200,256,1,1,1,135.846,39.245,66.574,159.74,151.987,0.0007,150.811,0.1105,61.445,0.0404,303.974,0.1523,125.226
80,9760,4,2048,51200,256,1,1,1,183.612,79.294,81.176,196.423,162.742,0.0007,150.005,0.0962,71.71,0.0384,325.484,0.1359,142.587
80,9840,4,2048,51200,256,1,1,1,155.795,57.837,68.949,152.637,139.349,0.0007,149.455,0.1067,65.68,0.0455,278.698,0.1536,128.252
80,9920,4,2048,51200,256,1,1,1,164.627,86.972,80.815,194.477,164.522,0.0007,152.499,0.1002,71.018,0.0392,329.044,0.1408,142.161
80,10000,4,2048,51200,256,1,1,1,141.334,59.955,69.602,190.373,158.847,0.0007,166.2,0.1043,69.286,0.0413,317.693,0.1469,138.376
80,10080,4,2048,51200,256,1,1,1,154.676,77.023,85.77,185.32,155.442,0.0007,172.403,0.0987,74.356,0.0428,310.884,0.1429,144.536
80,10160,4,2048,51200,256,1,1,1,164.78,58.324,69.067,166.75,138.33,0.0007,155.017,0.1067,69.796,0.0489,276.66,0.157,133.609
80,10240,4,2048,51200,256,1,1,1,155.268,88.814,90.54,161.84,155.963,0.0007,173.427,0.101,74.84,0.0441,311.925,0.1465,145.457
80,10320,4,2048,51200,256,1,1,1,137.927,56.196,53.136,125.101,137.949,0.0007,151.13,0.1219,62.959,0.0506,275.898,0.1739,124.411
80,10400,4,2048,51200,256,1,1,1,155.764,76.99,68.467,166.374,155.313,0.0007,163.189,0.1079,72.181,0.0456,310.625,0.1549,141.762
80,10480,4,2048,51200,256,1,1,1,137.524,59.905,52.642,160.524,114.928,0.0007,152.477,0.1207,65.477,0.0626,229.856,0.1847,120.706
80,10560,4,2048,51200,256,1,1,1,157.339,86.129,93.224,178.788,141.278,0.0007,153.083,0.1108,72.33,0.0517,282.556,0.164,138.019
80,10640,4,2048,51200,256,1,1,1,160.776,59.678,54.546,158.993,158.847,0.0007,152.691,0.1173,69.363,0.0467,317.694,0.1654,138.893
80,10720,4,2048,51200,256,1,1,1,156.854,80.271,70.718,181.186,173.394,0.0007,153.596,0.1145,72.048,0.0434,346.789,0.1594,146.277
80,10800,4,2048,51200,256,1,1,1,137.412,57.261,40.287,119.344,134.985,0.0007,153.553,0.1321,63.372,0.0566,269.97,0.1901,124.434
80,10880,4,2048,51200,256,1,1,1,154.734,91.091,91.797,136.215,181.126,0.0007,173.152,0.1125,75.425,0.0428,362.253,0.1568,153.095
80,10960,4,2048,51200,256,1,1,1,157.441,58.943,39.091,152.31,138.968,0.0007,153.579,0.1259,68.352,0.0566,277.937,0.184,132.338
80,11040,4,2048,51200,256,1,1,1,156.175,79.929,67.171,172.376,159.86,0.0007,168.64,0.115,75.894,0.05,319.721,0.1664,148.456
80,11120,4,2048,51200,256,1,1,1,155.523,60.951,56.453,133.361,138.305,0.0007,154.902,0.1272,69.564,0.0586,276.609,0.1873,133.813
80,11200,4,2048,51200,256,1,1,1,156.857,93.509,95.259,139.755,155.115,0.0007,136.361,0.1309,68.556,0.053,310.231,0.1853,137.143
80,11280,4,2048,51200,256,1,1,1,138.28,48.736,56.059,154.571,139.69,0.0007,154.288,0.1346,67.595,0.0597,279.381,0.1957,131.693
80,11360,4,2048,51200,256,1,1,1,154.846,84.148,72.644,192.404,156.572,0.0007,161.448,0.1208,76.351,0.054,313.143,0.1762,148.305
80,11440,4,2048,51200,256,1,1,1,123.847,42.123,57.928,160.034,149.61,0.0007,150.399,0.1449,64.496,0.0573,299.22,0.2037,130.103
80,11520,4,2048,51200,256,1,1,1,114.595,96.879,100.055,152.412,141.7,0.0007,151.191,0.143,66.246,0.0614,283.4,0.2058,130.561
80,11600,4,2048,51200,256,1,1,1,136.095,53.107,58.939,151.734,136.607,0.0007,152.241,0.141,68.075,0.0646,273.214,0.207,131.579
80,11680,4,2048,51200,256,1,1,1,156.227,82.855,75.197,180.5,156.309,0.0007,133.621,0.1386,70.176,0.0572,312.619,0.1972,139.967
80,11760,4,2048,51200,256,1,1,1,134.27,60.495,59.726,141.389,135.202,0.0007,133.907,0.1535,64.207,0.067,270.404,0.222,126.057
80,11840,4,2048,51200,256,1,1,1,180.332,96.039,97.307,180.467,179.135,0.0007,165.388,0.1192,83.733,0.0513,358.271,0.172,164.9
80,11920,4,2048,51200,256,1,1,1,147.24,56.932,61.298,138.439,151.865,0.0007,171.118,0.1362,74.224,0.0613,303.729,0.199,144.386
80,12000,4,2048,51200,256,1,1,1,160.459,84.803,76.276,181.526,156.667,0.0007,169.882,0.1264,81.039,0.0602,313.333,0.1881,154.804
80,12080,4,2048,51200,256,1,1,1,147.017,58.913,60.104,140.649,150.751,0.0007,150.223,0.1469,70.636,0.0634,301.501,0.2118,139.3
80,12160,4,2048,51200,256,1,1,1,156.488,97.538,100.838,171.241,157.798,0.0007,154.231,0.135,77.85,0.0614,315.597,0.1978,151.085
80,12240,4,2048,51200,256,1,1,1,137.735,58.924,58.953,135.174,138.775,0.0007,150.222,0.1539,69.131,0.0708,277.55,0.2261,133.886
80,12320,4,2048,51200,256,1,1,1,156.882,87.969,76.292,156.679,155.87,0.0008,150.949,0.142,75.868,0.0638,311.741,0.2074,147.905
80,12400,4,2048,51200,256,1,1,1,136.868,61.869,57.454,134.272,140.34,0.0008,169.273,0.1494,73.02,0.0718,280.681,0.2227,139.458
80,12480,4,2048,51200,256,1,1,1,169.316,99.388,103.573,157.971,171.095,0.0008,152.117,0.1384,79.777,0.0597,342.191,0.1996,157.575
80,12560,4,2048,51200,256,1,1,1,153.727,62.92,60.602,135.494,156.378,0.0008,149.846,0.1535,72.852,0.0661,312.756,0.2211,144.071
80,12640,4,2048,51200,256,1,1,1,157.476,88.422,80.424,150.624,157.206,0.0008,150.834,0.1476,76.679,0.0666,314.412,0.2157,149.527
80,12720,4,2048,51200,256,1,1,1,137.5,57.07,60.339,113.439,151.892,0.0008,174.648,0.1569,73.044,0.0698,303.783,0.2282,143.124
80,12800,4,2048,51200,256,1,1,1,147.005,101.578,113.066,140.482,155.897,0.0008,154.511,0.1514,76.59,0.0689,311.793,0.2218,149.096
80,12880,4,2048,51200,256,1,1,1,134.705,59.459,44.828,115.793,153.956,0.0008,161.819,0.1677,69.991,0.0706,307.911,0.2399,139.578
80,12960,4,2048,51200,256,1,1,1,156.438,87.383,76.635,157.963,156.256,0.0008,151.487,0.1526,77.827,0.0704,312.512,0.2246,150.89
80,13040,4,2048,51200,256,1,1,1,148.444,61.528,44.655,138.425,144.593,0.0008,153.19,0.1647,72.955,0.0771,289.185,0.2434,140.957
80,13120,4,2048,51200,256,1,1,1,156.884,99.281,109.111,165.448,157.469,0.0008,155.573,0.1502,80.974,0.0716,314.938,0.2234,155.435
80,13200,4,2048,51200,256,1,1,1,136.871,43.446,64.305,126.681,151.337,0.0008,147.859,0.1771,69.488,0.0755,302.675,0.2541,138.313
80,13280,4,2048,51200,256,1,1,1,155.84,86.788,81.732,165.117,156.105,0.0008,156.483,0.1549,80.368,0.074,312.21,0.2305,154.294
80,13360,4,2048,51200,256,1,1,1,137.417,44.114,52.085,168.425,155.317,0.0008,172.238,0.165,76.308,0.0753,310.635,0.2419,148.752
80,13440,4,2048,51200,256,1,1,1,165.99,101.928,107.752,147.339,149.519,0.0008,154.75,0.155,82.173,0.0792,299.037,0.2358,154.451
80,13520,4,2048,51200,256,1,1,1,155.906,46.264,65.032,136.948,137.887,0.0008,153.902,0.17,75.817,0.0869,275.775,0.2584,142.568
80,13600,4,2048,51200,256,1,1,1,161.052,90.127,84.918,162.378,156.851,0.0008,151.536,0.1608,81.042,0.0773,313.702,0.2397,155.525
80,13680,4,2048,51200,256,1,1,1,137.441,65.718,65.665,160.075,154.376,0.0008,168.135,0.1683,78.324,0.0794,308.752,0.2493,151.241
80,13760,4,2048,51200,256,1,1,1,157.085,104.244,107.777,157.095,156.98,0.0008,167.803,0.1565,85.192,0.079,313.96,0.2371,160.88
80,13840,4,2048,51200,256,1,1,1,157.182,63.107,69.683,143.301,137.947,0.0008,154.05,0.1712,78.756,0.091,275.894,0.2638,146.3
80,13920,4,2048,51200,256,1,1,1,156.414,96.856,86.019,162.989,155.932,0.0008,172.408,0.1583,86.094,0.0814,311.865,0.2414,161.693
80,14000,4,2048,51200,256,1,1,1,137.867,63.303,69.578,121.535,138.655,0.0008,151.054,0.1882,73.237,0.0926,277.311,0.2825,139.75
80,14080,4,2048,51200,256,1,1,1,155.881,104.315,114.52,166.172,156.634,0.0008,148.095,0.1705,81.759,0.0829,313.269,0.255,156.557
80,14160,4,2048,51200,256,1,1,1,152.487,45.25,50.675,128.33,156.187,0.0008,153.234,0.1876,75.101,0.0841,312.374,0.2734,147.683
80,14240,4,2048,51200,256,1,1,1,157.199,93.722,85.161,165.313,142.863,0.0008,168.321,0.1652,86.24,0.093,285.726,0.2598,157.133
